	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.genes.results_Mean
gene:Smp_062830	1	1.14935574278931e-16	0.861373533952777	0.860912598916053	136.403672333275	158.442405627504
gene:Smp_062890	1	2.11729634709601e-16	0.924271247745786	0.924229644674796	886.345026492389	959.010338288615
gene:Smp_062900	0.0149293124837391	0.985070687516261	0.631197327407689	0.62839115032568	43.5012392260629	69.2322851650792
gene:Smp_062950	1	3.35400805864723e-18	0.952967226818395	0.952938250307991	814.903794777828	855.149077216647
gene:Smp_062970	0.979109985864165	0.0208900141358347	0.832602778947122	0.832385422630232	337.738049524522	405.749207624373
gene:Smp_062980	0.99285845031906	0.00714154968094009	1.13449638254482	1.13452034974001	3354.26053340925	2956.54387246065
gene:Smp_063000	0.99499712661297	0.00500287338703013	0.975682310163067	0.97565716092498	497.025175417384	509.426301319375
gene:Smp_063030	0.987421559138392	0.0125784408616084	1.01007464138454	1.01009245573709	300.952985781454	297.945879258433
gene:Smp_063040	0.987466783738814	0.0125332162611856	1.04901775209798	1.04907396646947	481.942844263863	459.397877488198
gene:Smp_063070	0.98769389354814	0.0123061064518604	1.07992287776265	1.07996355985086	1117.80358590096	1035.0375029503
gene:Smp_063090	0.0412389204933369	0.958761079506663	1.30525887211555	1.30533424000191	2785.44467127411	2133.89148355415
gene:Smp_063110	0.90541378416653	0.09458621583347	1.13629563008844	1.13641409024942	688.862152943771	606.170580524638
gene:Smp_063120	0.999999779174006	2.20825994168109e-07	0.728091594136781	0.727723030655764	282.848255234264	388.679437215385
gene:Smp_063180	0.984470558858001	0.0155294411419991	1.08910303625364	1.08914301522767	1278.89467584821	1174.22025072688
gene:Smp_063190	0.95952758265617	0.0404724173438299	1.001685175334	1.00174300554538	15.3693874727783	15.3426277574609
gene:Smp_063230	0.962595795760985	0.0374042042390154	1.17930060386911	1.17945730240681	711.025751888421	602.839929740972
gene:Smp_063250	0.375482424491366	0.624517575508634	1.19604456071836	1.19619227617803	836.405836183719	699.221931889882
gene:Smp_063260	1	1.56675440959465e-18	1.00284077432682	1.00284275599035	757.401794277779	755.25476085456
gene:Smp_063300	0.879248288524169	0.120751711475831	0.745103251265053	0.74506531502136	2637.51583183963	3539.98277467912
gene:Smp_063330	0.996272153953576	0.00372784604642398	1.08566524462644	1.0857005050039	1389.68709018061	1279.99040874589
gene:Smp_063350	0.965098235577128	0.0349017644228724	0.8592525018118	0.85921916912349	1911.45656688518	2224.64540292253
gene:Smp_063380	0.651127195399251	0.348872804600749	0.603762507985962	0.600212559147096	35.286444225035	58.7965739163994
gene:Smp_063390	1	5.02123166237462e-18	0.95306041386404	0.952997025966912	371.796401687608	390.134346264221
gene:Smp_063420	0.89946340822094	0.10053659177906	1.15215530526004	1.15218221893986	3431.83443405911	2978.55048951771
gene:Smp_063500	0.983051814507559	0.0169481854924409	0.898782426607691	0.898712579540427	686.143009164609	763.474371739278
gene:Smp_063520	0.957069429191158	0.0429305708088415	0.927218602831552	0.926414516752911	44.1689716977105	47.678125454422
gene:Smp_063530	0.996627334885575	0.00337266511442519	1.26007729037013	1.26013775112465	2855.86567625758	2266.31022864862
gene:Smp_063540	0.999999997788656	2.21134385104364e-09	0.834865980026387	0.834768116582291	742.110309012724	889.003720422282
gene:Smp_063580	4.34462249573331e-05	0.999956553775043	0.8192381842253	0.819175137672219	1237.40255047515	1510.54921202809
gene:Smp_063630	0.945228551238741	0.054771448761259	0.828883145093998	0.827812419921794	69.6910179150429	84.1890482839431
gene:Smp_063640	0.10303177766392	0.89696822233608	1.16780069754541	1.16782615568868	4055.42681700459	3472.6274274543
gene:Smp_063650	0.999126141046061	0.000873858953938851	1.028185240443	1.02820687986534	705.574435877733	686.218082786357
gene:Smp_063670	0.0529757310629837	0.947024268937016	0.815623023200988	0.815443286036338	440.702096065179	540.447078514151
gene:Smp_063680	0.964948451310621	0.0350515486893786	1.17963895052686	1.18072087330343	103.276578854718	87.467558151184
gene:Smp_063830	0.9372434015231	0.0627565984769	1.08894476159541	1.0889834355117	1319.50977257414	1211.68866275708
gene:Smp_064010	1.05427330550079e-05	0.999989457266945	1.3100190979501	1.31020350195809	1160.50098079315	885.738648251039
gene:Smp_064020	0.986397219875926	0.0136027801240738	1.06735755218416	1.06741271252737	686.716985054615	643.346573324499
gene:Smp_064030	1	6.33404281429728e-18	0.943265758742084	0.943235258831433	924.388254817855	980.019368243809
gene:Smp_064040	0.993293825761751	0.00670617423824884	0.985763230206508	0.985755791703593	993.992939165093	1008.35631905276
gene:Smp_064050	0.0138882151256452	0.986111784874355	1.17910367501266	1.17924215716698	803.527387506703	681.391510811932
gene:Smp_064150	0.969124775628877	0.0308752243711227	1.15103340859567	1.15114035513535	856.48921991702	744.03412641438
gene:Smp_064240	0.99215482731826	0.00784517268173954	1.01270271711195	1.01270983684174	951.93213452371	939.984952051082
gene:Smp_064250	0.936878822061288	0.0631211779387118	1.14501176864432	1.14534263056889	264.464795331852	230.90325536402
gene:Smp_064280	1	5.75398570706135e-17	0.903346009945855	0.903204833869814	325.779692603491	360.694106517713
gene:Smp_064320	0.988126174057978	0.0118738259420225	1.07524392283348	1.07531784552282	576.654119857249	536.26317937505
gene:Smp_064330	0.980029346941582	0.0199706530584184	0.801741612030852	0.801682253675749	1410.72158244679	1759.70412112283
gene:Smp_064350	0.965941157669048	0.0340588423309521	1.109338575713	1.10941829426198	801.671305436962	722.604102889176
gene:Smp_064360	0.991482368990802	0.00851763100919779	1.02291070976907	1.02292915737872	669.314014510942	654.310985654667
gene:Smp_064380	0.997790527386299	0.00220947261370142	1.05394269077333	1.053981121355	779.426763962042	739.506816923627
gene:Smp_064390	1	3.30437233896896e-18	1.0484503788828	1.04852328464257	367.108121824982	350.118725992127
gene:Smp_064400	0.98579837571412	0.0142016242858802	1.00689936859785	1.00691108568379	312.362836087899	310.218818144123
gene:Smp_064430	0.995649527116839	0.00435047288316092	1.00148254910674	1.00148285312365	2573.03432170577	2569.22452426608
gene:Smp_064460	0.975906702557005	0.024093297442995	1.00259148839313	1.00266180214957	19.4595468744097	19.4078603719317
gene:Smp_064500	0.0750891703943461	0.924910829605654	0.834923021284353	0.834755356188607	432.997552007448	518.713897723171
gene:Smp_064510	0.984899397781932	0.0151006022180681	0.94112547021743	0.941098363706986	1076.90459697928	1144.30672448915
gene:Smp_064520	1	3.39715096233426e-17	0.88790610073634	0.887714045346525	272.963805595208	307.49195631821
gene:Smp_064590	0.981745419580919	0.0182545804190809	1.07576978570935	1.07580555210684	1200.72466169398	1116.11610600724
gene:Smp_064600	0.682075086109158	0.317924913890842	0.831175644925181	0.830963121340677	347.768014002448	418.514005543522
gene:Smp_064640	0.986753263529479	0.0132467364705213	1.01361460710323	1.01363550578553	347.894807125907	343.214763872388
gene:Smp_064650	0.989613964813976	0.0103860351860236	1.0264140141942	1.02644331312283	487.529764214578	474.969726577689
gene:Smp_064750	0.955789216166791	0.0442107838332092	1.22274025147056	1.22304401393636	472.487036027079	386.31872622985
gene:Smp_064800	0.996317724274296	0.00368227572570385	0.936216253131181	0.936081702029023	233.781614474746	249.745565105039
gene:Smp_064860	0.993267906593338	0.00673209340666253	1.01424603287058	1.01424801996755	3830.98385286231	3777.16656573278
gene:Smp_064870	0.874836606205268	0.125163393794732	1.22586482641243	1.22602072877278	935.796662468781	763.277798082748
gene:Smp_064950	0.995852037379396	0.00414796262060379	1.00283093286044	1.00283136253924	3481.00549808524	3471.17730837362
gene:Smp_065060	0.688998309274587	0.311001690725413	1.33363242204403	1.33427487301302	365.051449087549	273.592880839073
gene:Smp_065120	1	5.60646828852994e-18	1.04989231660494	1.04996738444721	367.651327937802	350.154522616452
gene:Smp_065130	0.857916988774528	0.142083011225472	0.868530051194963	0.868411123610807	505.770033377598	582.410030819725
gene:Smp_065150	0.974832759669843	0.0251672403301573	0.91161845795208	0.911208578406406	103.507919339203	113.595075492423
gene:Smp_065160	1	3.30633579753061e-18	1.05600899580102	1.05614137609098	235.41301719351	222.898620496306
gene:Smp_065170	0.0341889371248512	0.965811062875149	0.78331932390319	0.783013210702988	292.001274524194	372.922755836937
gene:Smp_065180	0.294410186702367	0.705589813297633	1.13610540625381	1.13614646526626	1984.22727724409	1746.45257142478
gene:Smp_065190	1	1.65174653223003e-17	0.927938951545618	0.927871471326406	522.030647727646	562.61172494794
gene:Smp_065210	0.994090857478586	0.00590914252141366	0.968287035177423	0.968282275891458	3399.2895264624	3510.63933346302
gene:Smp_065240	0.973121110529002	0.0268788894709982	1.1787752088697	1.17935129839361	192.810370038407	163.486975244821
gene:Smp_065290	1	1.95343255827904e-18	0.978867248059681	0.978850067179706	634.325814842792	648.031856574073
gene:Smp_065370	0.984129338607927	0.0158706613920727	1.20249647466726	1.20297439151184	268.533050140356	223.222557596562
gene:Smp_065420	0.965364909320968	0.0346350906790323	0.889271692006485	0.889208367138898	819.171847291196	921.23846949763
gene:Smp_065470	0.97842026998199	0.0215797300180104	0.91144692278774	0.911425597300385	1993.95862367557	2187.73700818328
gene:Smp_065530	0.936479046631269	0.0635209533687311	1.40371924025305	1.43842450810279	8.8058364948704	6.11881416105601
gene:Smp_065580	0.99070893880488	0.0092910611951196	1.06163441581999	1.06166254223834	1225.70006623261	1154.50946119188
gene:Smp_065610	6.27723128476809e-07	0.999999372276872	1.17988202635086	1.1798868393791	23232.8204942396	19690.7177196731
gene:Smp_065770	0.999999999999999	1.42460808593811e-15	1.13530013608468	1.13544023250271	577.723946745884	508.809337388159
gene:Smp_065810	0.99999999999943	5.70147289756603e-13	1.35914936139549	1.36060070563842	177.379439686657	130.365825142192
gene:Smp_065840	0.788096420182271	0.211903579817729	1.13846909463547	1.13854919493029	1036.95224570483	910.765090195653
gene:Smp_065890	1.26536268973965e-06	0.99999873463731	0.794596156900081	0.794533242893023	1366.66640597335	1720.0897166551
gene:Smp_065980	0.991458179925471	0.00854182007452923	1.01209737670496	1.01210552523444	791.634438680973	782.165789918345
gene:Smp_066050	1	1.4005305491705e-17	0.854174749302572	0.852421992432452	37.354407999722	43.8232285316804
gene:Smp_066200	0.957497530753174	0.0425024692468256	0.864650678031105	0.864368259915421	218.240250328288	252.486835491904
gene:Smp_066260	0.977555860451151	0.0224441395488491	1.02985335976888	1.02998558519771	122.508531682006	118.941695482698
gene:Smp_066330	0.00621025120064023	0.99378974879936	1.24659794662838	1.2469689762374	436.635453013168	350.155450250977
gene:Smp_066340	0.981647185989556	0.0183528140104441	1.0567435297545	1.05684230534421	319.856908092257	302.652853743422
gene:Smp_066410	0.995235968093644	0.00476403190635646	1.05470141515692	1.05471340041261	2536.15864003688	2404.59454853869
gene:Smp_066430	0.368137299754284	0.631862700245716	1.15276942646006	1.15286923028696	929.730411373048	806.447824485109
gene:Smp_066480	0.990412348318771	0.00958765168122933	1.02962255869491	1.02965782915855	455.603655515309	442.480352244146
gene:Smp_066520	0.884165073261401	0.115834926738599	1.62161186499604	1.71243808452164	6.16469260009366	3.59579027989706
gene:Smp_066590	0.154646634170119	0.845353365829881	0.753796330847197	0.753709231194328	1122.45895241523	1489.24992406457
gene:Smp_066610	0.894138228250018	0.105861771749982	0.895676251385069	0.895623867179025	939.71522012244	1049.23093088578
gene:Smp_066620	0.992257984365822	0.00774201563417823	0.997433208392975	0.9974318206457	971.966696417498	974.469334124589
gene:Smp_066630	0.999999996627323	3.3726774721057e-09	1.17857472057463	1.17867330787953	1124.81468706707	954.304210347783
gene:Smp_066670	0.846709235612546	0.153290764387454	1.15919955824401	1.15942643167607	428.631109368757	369.690998405836
gene:Smp_066730	0.990152289908447	0.00984771009155268	1.00536466132364	1.00537598796388	250.867733639874	249.526229871533
gene:Smp_066740	0.983543879250018	0.0164561207499821	1.08650525204261	1.08656749912121	795.549412898126	732.166706501487
gene:Smp_066760	0.997127126082709	0.00287287391729059	1.01335756388888	1.01335918174225	4408.01364985443	4349.90237980969
gene:Smp_066820	1	2.40636845419389e-16	1.13862254112278	1.13894919679489	254.638082744922	223.571599127973
gene:Smp_066830	0.960445189102674	0.0395548108973258	1.15870650904261	1.15912363257541	232.345102147787	200.447566059219
gene:Smp_066890	0.990139770157546	0.00986022984245355	0.883988182865912	0.883970716680588	3093.37838068904	3499.41404461662
gene:Smp_066900	1	2.40221074591519e-17	0.927264742861026	0.92721024903483	652.021092370777	703.208167669633
gene:Smp_066930	1	9.90805296832804e-17	1.15936416134108	1.33264345245219	0.635729124488401	0.474547553436142
gene:Smp_066940	0.815652516106236	0.184347483893764	0.756963978572446	0.756890606900499	1320.88334812519	1745.1475380679
gene:Smp_066950	0.992805401773692	0.0071945982263083	0.969873528651691	0.969861354810398	1264.50123331199	1303.79618532759
gene:Smp_066960	1	3.59157734623266e-18	0.971395553687935	0.971383746590046	1239.85277280583	1276.37822160475
gene:Smp_066970	1	9.12255050395382e-17	0.720360739764312	0.716296720076753	25.9573546878267	36.242231735815
gene:Smp_066990	0.91244476524553	0.0875552347544696	0.74591384437827	0.745877608853616	2755.52812636449	3694.34694764941
gene:Smp_067000	0.995316320415205	0.00468367958479465	1.02181817953339	1.02182254884789	2688.26128763313	2630.8492334982
gene:Smp_067010	0.991524436579792	0.00847556342020852	0.993787146712883	0.993783178697959	819.778550906178	824.90691193672
gene:Smp_067060	0.998808280595662	0.00119171940433827	1.11500174835743	1.11500564869054	17320.9602504143	15534.4137679476
gene:Smp_067090	5.05928487992691e-09	0.999999994940715	0.769383081364026	0.769201465645173	514.590543053058	668.996191533232
gene:Smp_067140	0.990726461962323	0.00927353803767659	1.11180019993081	1.11185331897721	1232.90237902544	1108.87042332742
gene:Smp_067250	1	5.53593910498564e-17	1.11643420364224	1.11664637058113	322.847538563939	289.121409074402
gene:Smp_067260	0.964779286470114	0.0352207135298856	1.05681456962067	1.05736870313876	57.106838237589	54.0079012940705
gene:Smp_067280	0.962240690389869	0.0377593096101312	1.07413744163805	1.07418719092942	843.369560513923	785.122766090985
gene:Smp_067400	0.947463037171717	0.0525369628282834	1.13191799708658	1.1319963794155	1003.73484867017	886.693232379993
gene:Smp_067420	0.698564981831113	0.301435018168887	1.2517764177432	1.25256276641428	211.286253578434	168.681150051756
gene:Smp_067430	0.0604129394688282	0.939587060531172	0.646751112252141	0.644188052962948	46.7664461220985	72.6030295446335
gene:Smp_067480	0.726899851669518	0.273100148330482	0.827742482781585	0.827676991213941	1146.94422534271	1385.74100856735
gene:Smp_067490	0.867283668524436	0.132716331475564	0.841906842306761	0.841789639682777	598.224866969785	710.660265786623
gene:Smp_067510	0.951974916176468	0.048025083823532	0.8635737865232	0.862615931925177	64.7203742762056	75.0296229429023
gene:Smp_067520	0.996402141679808	0.00359785832019219	0.984659148741043	0.98464814846645	723.458135049981	734.737875346898
gene:Smp_067540	6.5891554434927e-09	0.999999993410845	0.788178551155438	0.788106582409024	1222.08046919863	1550.65649166035
gene:Smp_067580	0.984281846456577	0.0157181535434234	0.941537373434519	0.941520083472104	1677.27270298208	1781.4524801169
gene:Smp_067590	0.972302463283462	0.0276975367165384	0.922952253863865	0.922880675051237	523.365522074276	567.100717802406
gene:Smp_067780	0.972654899062916	0.0273451009370838	0.894625888616605	0.894367363578174	192.051211019312	214.7353259597
gene:Smp_067810	0.940792857111863	0.0592071428881366	1.09748175970075	1.09750999454922	1996.34967536608	1818.97997301254
gene:Smp_067890	0.998414184354612	0.00158581564538844	0.967306705325322	0.967285850694279	798.910231624941	825.930161381983
gene:Smp_067900	0.993055726399522	0.00694427360047787	0.947043436404977	0.947033408829887	2634.99582015182	2782.36894839161
gene:Smp_067930	0.778124391237171	0.221875608762829	0.873467645231426	0.873344749069898	473.731456846769	542.434959280168
gene:Smp_068000	0.994603164094518	0.00539683590548152	0.971638432605703	0.971632411498693	2411.27354321332	2481.67290258457
gene:Smp_068060	0.937572147867146	0.0624278521328538	1.21430350543708	1.21438836880799	1615.68358780567	1330.44871428396
gene:Smp_068070	0.849279918829641	0.150720081170359	1.16097692654646	1.16108890427978	879.396841784548	757.388368499648
gene:Smp_068100	0.949796187750189	0.0502038122498112	1.13216972239658	1.13231515385723	542.157321474851	478.803093358291
gene:Smp_068110	0.0402974529115363	0.959702547088464	1.14334569177604	1.14341783914395	1196.90007549064	1046.77275475109
gene:Smp_068120	1	2.09205827721832e-18	1.00178256014117	1.00178478485629	422.888966282959	422.135527338614
gene:Smp_068170	0	1	1.32682491160669	1.32694088493419	1970.14781577756	1484.72668883544
gene:Smp_068220	0.00299828296671334	0.997001717033287	1.10597378095483	1.10599986864916	2367.05516255206	2140.19383695266
gene:Smp_068240	1	1.79609506990912e-17	1.09420148048002	1.09439761780548	276.91682369199	253.030411625979
gene:Smp_068250	0.00149695957416895	0.998503040425831	1.2184779632447	1.21854825734836	1995.36202882107	1637.48939059708
gene:Smp_068270	0.999999999999998	2.17308172748642e-15	1.07555804472409	1.07558420286846	1636.84647049841	1521.82015158934
gene:Smp_068280	0.053444454445028	0.946555545554972	1.29643578647962	1.29647014940192	5892.43407588484	4544.98016317739
gene:Smp_068300	0.974778176865883	0.0252218231341167	0.905572047043614	0.905461567977805	407.729709670717	450.301447874409
gene:Smp_068340	0.988060829979741	0.0119391700202589	1.06038997899908	1.06040121977352	3001.44108652038	2830.47626364409
gene:Smp_068350	0.947453609836096	0.0525463901639045	0.814833231076909	0.814510157353937	245.941979736603	301.953060271239
gene:Smp_068420	0.991864378227905	0.00813562177209479	0.987890673594362	0.987885075327291	1125.80026190731	1139.60663155436
gene:Smp_068440	0.990227608235188	0.00977239176481164	1.0430153694949	1.04302349262266	2909.94899907288	2789.91661206109
gene:Smp_068480	1.5150314751633e-06	0.999998484968525	0.716245318992441	0.715961801795205	377.515147690896	527.287890396231
gene:Smp_068500	0.895540483784053	0.104459516215947	0.870403677348111	0.870380588495004	2573.89148511208	2957.20379719954
gene:Smp_068510	0.996237384628294	0.00376261537170644	0.903215821984938	0.90320760163248	5602.64547576791	6203.05501588509
gene:Smp_068530	0.997998608317632	0.00200139168236798	0.998064179117248	0.998063912348674	3815.75185190993	3823.15383219444
gene:Smp_068580	0.989492687540358	0.0105073124596415	0.947707590253485	0.947564332241776	182.220407858355	192.304549691026
gene:Smp_068680	0.49378525545668	0.50621474454332	1.33030418945957	1.33125940655958	242.520906068281	182.171552951473
gene:Smp_068710	0.356319296621222	0.643680703378778	0.71943881532753	0.718343089136158	96.8958215822225	134.891863813789
gene:Smp_068720	0.987008324550259	0.0129916754497408	1.22130125377108	1.22144862918409	966.322201011581	791.126178733182
gene:Smp_068750	0.982151085076926	0.0178489149230742	0.959180964634089	0.958901332777451	73.7366707896191	76.897465104895
gene:Smp_068760	0.98711353018834	0.0128864698116601	0.935142761020284	0.935098521950779	722.264445227575	772.394648571987
gene:Smp_068840	1	8.24750430153392e-18	1.08280737632042	1.08299836579614	247.378664131894	228.419397444225
gene:Smp_068920	0.976812205200658	0.0231877947993422	1.15770679577731	1.15777183380645	1479.09301268098	1277.53275021364
gene:Smp_068950	0.989647049044727	0.0103529509552733	1.00733466107785	1.00734061554091	653.731712271746	648.967815632609
gene:Smp_068960	0.985116754894051	0.0148832451059493	0.960899267780926	0.96083694307221	317.579935989804	330.524684661825
gene:Smp_068990	0.0904766034546495	0.909523396545351	1.37622805682116	1.37699576398358	355.523556619768	258.185098284998
gene:Smp_069120	0.596982284432189	0.403017715567811	0.724751282402573	0.724482925169247	391.490714381949	540.376392530217
gene:Smp_069130	0.997447565654775	0.00255243434522541	1.0563536935875	1.05635792221012	7416.96744086612	7021.26307887112
gene:Smp_069160	0.964703127888027	0.0352968721119732	1.27796488051152	1.2780946929912	1441.86934351395	1128.13750849128
gene:Smp_069170	0.988390151419901	0.0116098485800991	1.02299357524768	1.02302458399905	399.65921906331	390.664110196828
gene:Smp_069220	1	3.33557574502136e-18	1.01119419679229	1.01122479232142	194.91838455937	192.754641491712
gene:Smp_069240	0.955238516461563	0.0447614835384369	0.904881637498378	0.904856032522435	1770.96277618838	1957.1773453189
gene:Smp_069380	0.985222455685343	0.0147775443146568	1.02747115900335	1.02751666515519	326.794592868011	318.042839384997
gene:Smp_069400	1	1.21497573759612e-17	0.843920583037775	0.841591286685076	29.700812179571	35.2931366289428
gene:Smp_069600	0.989999953025332	0.0100000469746678	0.993125098288825	0.993114218217626	330.607899100461	332.900246410359
gene:Smp_069720	0.972556877619655	0.0274431223803452	1.07961348116889	1.08052381093371	49.7768465060373	46.0665843401593
gene:Smp_069760	0.922389123527708	0.077610876472292	1.10205259778315	1.10215385089093	585.252005027575	531.006613111208
gene:Smp_069770	0.772995239950549	0.227004760049451	1.18211226561253	1.18223480299415	925.682505038636	782.992245149784
gene:Smp_069810	0.986327847565934	0.0136721524340662	1.0295650230331	1.02959515200301	532.285547084023	516.985001431852
gene:Smp_069820	0.999999999999999	7.55293290293137e-16	0.870828704830213	0.870649190656339	330.057585376059	379.095142367659
gene:Smp_069840	0.960627573497675	0.039372426502325	0.921908705532647	0.921851230434334	659.886986108331	715.828916651896
gene:Smp_069870	0.863393508401147	0.136606491598853	1.13341253576033	1.13357335423898	495.443298865142	437.062110959916
gene:Smp_069880	0.852299745309207	0.147700254690793	0.893311484568306	0.893248312784036	794.79234355334	889.778799125896
gene:Smp_069890	0.966408544844168	0.0335914551558318	0.857480166883365	0.857072166743963	157.723809192282	184.027955393554
gene:Smp_069900	0.980991058041303	0.0190089419586974	0.911852959797226	0.911822508370947	1390.59187280592	1525.06956322591
gene:Smp_069910	0.678415212250772	0.321584787749228	1.18371753979153	1.18412972180978	278.059443530493	234.820220379489
gene:Smp_069960	0.986983473509897	0.013016526490103	1.27790626374976	1.27802399607306	1589.39302554331	1243.63098829679
gene:Smp_070020	0.986354919324251	0.0136450806757491	1.30944464660491	1.30961402571804	1260.53641892678	962.522772383562
gene:Smp_070030	0.946846692023439	0.0531533079765612	1.40054668291897	1.40493002105811	67.6287018902257	48.1338227359425
gene:Smp_070100	0.993177026974349	0.00682297302565126	1.01197248481366	1.01197662969472	1540.04103013482	1521.81469925162
gene:Smp_070110	0.9999989870484	1.01295160016269e-06	1.0637987705785	1.06394868430763	238.542509786281	224.204300280394
gene:Smp_070130	0.999999999999998	2.29295812556196e-15	0.854796967271482	0.854601337713996	334.182876928531	391.041198003592
gene:Smp_070170	0.223777855348938	0.776222144651062	1.24043833245527	1.24071277463154	572.675929139148	461.568167686086
gene:Smp_070190	0.982908655567035	0.0170913444329648	1.09645743166744	1.0965023184589	1241.41101090968	1132.15451074583
gene:Smp_070200	0.0385909785469133	0.961409021453087	1.22150943693249	1.22163374653417	1146.87793893621	938.804879819737
gene:Smp_070310	0.9105665470472	0.0894334529527996	1.23736192478501	1.23763056329414	576.127598818933	465.506621765915
gene:Smp_070330	1	2.70331238246294e-18	0.981999220387213	0.981973400548637	360.676528460449	367.297839763206
gene:Smp_070340	0.888249806433814	0.111750193566186	0.904021877394401	0.903950461476767	640.040537447216	708.049307145635
gene:Smp_070360	1	7.93295178934723e-17	0.737995169677096	0.608017829883255	0.635729124488401	1.05202333673732
gene:Smp_070370	1	5.18213703004652e-17	1.24349583191975	1.37256766063862	1.35422573055422	0.983922390623338
gene:Smp_070380	0.228010035734103	0.771989964265897	0.853492096101217	0.853485282389821	9668.63830165119	11328.4200281995
gene:Smp_070540	0.0800200654159974	0.919979934584003	0.642947605077141	0.64261721091285	365.874777801822	569.356602058597
gene:Smp_070600	0	1	0.482470827689988	0.482278026298019	682.037389847732	1414.21033071494
gene:Smp_070610	0.994728021831609	0.00527197816839122	0.992393150291708	0.992390299032605	1394.88997730407	1405.58614363808
gene:Smp_070640	0.991221546419084	0.00877845358091602	0.86722861300031	0.867210783722202	3402.40910678487	3923.39497909996
gene:Smp_070680	0.976318707110055	0.0236812928899447	0.868416220562661	0.868339185304332	781.428166430053	899.912725652624
gene:Smp_070710	0.982564178198154	0.0174358218018462	0.905787139511115	0.90569215111929	473.264020315436	522.545064356632
gene:Smp_070760	0.988275754178321	0.0117242458216787	0.924221724517983	0.924005997776633	170.994654196974	185.058770774703
gene:Smp_070770	0.0224529473310564	0.977547052668944	0.815736216114438	0.815484406566621	314.385165463782	385.521793044896
gene:Smp_070780	0.995189860270378	0.00481013972962148	1.22681333876285	1.22690346609839	1626.71768897115	1325.87075094793
gene:Smp_070860	0.969053417407587	0.0309465825924126	0.922465600775147	0.921680445750015	47.9425593179321	52.0173154747369
gene:Smp_070930	0.990555731859885	0.00944426814011486	0.967131421310189	0.967118800571564	1326.98224259956	1372.0988265633
gene:Smp_071000	0.725024806566393	0.274975193433607	0.807995818533675	0.807911885519948	973.71040911701	1205.22094977165
gene:Smp_071020	0.999999999999965	3.46192809260186e-14	0.906787665850423	0.906755773636132	1396.26655397777	1539.84956811572
gene:Smp_071050	0.676101504801284	0.323898495198716	0.72144517498705	0.721289526019035	680.080129580533	942.870916813126
gene:Smp_071140	0.920463319180571	0.079536680819429	1.09597982759254	1.09600028865761	2708.65192878038	2471.39621842168
gene:Smp_071150	0.993670811008256	0.0063291889917436	0.999670640207513	0.999670495552434	1199.17495732305	1199.57022434218
gene:Smp_071250	9.65894031423886e-14	0.999999999999903	0.867009061224821	0.866996831965221	4967.42055218938	5729.45793926537
gene:Smp_071380	0.992466865668165	0.00753313433183504	1.01926540594428	1.01927290105192	1380.32078697379	1354.22083018223
gene:Smp_071390	0.993247872595528	0.00675212740447174	0.886076262569546	0.886057018701611	2763.59476316521	3118.98201161442
gene:Smp_071470	0.992459160337754	0.00754083966224584	1.05473095727244	1.05476520474549	888.071273061489	841.960581761631
gene:Smp_071540	0.0109625141515695	0.989037485848431	1.29037613609191	1.29097966301214	327.237307786733	253.477577816054
gene:Smp_071550	0.119563341354225	0.880436658645775	1.18930230610042	1.18952193726708	540.155444373822	454.092969815631
gene:Smp_071560	1	7.38494095103654e-18	1.05726563596721	1.057303325101	846.378854691484	800.506592162073
gene:Smp_071570	0.973506557671724	0.0264934423282764	1.17230493760846	1.17264490296778	313.118056283664	267.017175482695
gene:Smp_071590	0.211488914883285	0.788511085116715	0.792562638592539	0.792306211117734	337.671983808665	426.191358856301
gene:Smp_071610	0.993671096011028	0.00632890398897221	1.02924108768972	1.0292504834948	1687.60357585544	1639.64293475033
gene:Smp_071630	7.63706364814709e-09	0.999999992362936	0.860645976142695	0.860632436304066	4666.75724954339	5422.47589837554
gene:Smp_071640	0.978086149414802	0.0219138505851984	1.09451899000977	1.09456071242686	1306.40715249031	1193.5438501046
gene:Smp_071770	0.957686816178012	0.0423131838219884	1.12810020459156	1.12832220516622	343.011440071008	304.000182995978
gene:Smp_071830	0.984386686121443	0.0156133138785573	0.867039689708515	0.866920994050706	511.623667108194	590.163349843075
gene:Smp_071880	0.0055999400340434	0.994400059965957	0.681720563725595	0.681393098981896	348.91667202533	512.068376706015
gene:Smp_071890	1	1.43567318358616e-17	1.13639979023553	1.14171411244399	15.4288730299063	13.5125384898303
gene:Smp_071950	0.97768000740867	0.0223199925913298	1.07918218692712	1.07926576832918	538.679671630098	499.11606091829
gene:Smp_071960	0.941316308123352	0.0586836918766483	0.910990491780239	0.910919382750325	600.726468101204	659.47368151681
gene:Smp_072080	0.999999990620578	9.37942228632385e-09	0.682987816564342	0.682232894139771	150.928033911608	221.231214265879
gene:Smp_072090	0.943054245528637	0.0569457544713632	1.28150961990612	1.28234429158214	227.853420854607	177.682857020069
gene:Smp_072100	0.930509277557649	0.0694907224423514	0.579414167886475	0.577374762138899	62.7237432854668	108.64342131178
gene:Smp_072110	0	1	1.17689591325525	1.17692994475721	3223.1339473619	2738.5930593578
