	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.genes.results_Mean
gene:Smp_032800	0	1	0.713428172807825	0.713360681682761	1204.66864101728	1688.72708903544
gene:Smp_032810	0	1	0.253347238341787	0.253277695828545	1081.52469820152	4270.14373250101
gene:Smp_032820	0.144950805411104	0.855049194588896	0.874309595879564	0.874254750842963	796.842628747552	911.455025473663
gene:Smp_032920	1.0529579430596e-09	0.999999998947042	0.718174803625472	0.71796415438348	382.020376256484	532.092297759608
gene:Smp_032930	0.999999999998616	1.38391264857249e-12	1.04141773444555	1.04144206955522	704.948198196567	676.895820116945
gene:Smp_032950	0	1	0.634934099178381	0.634832873661561	910.565353448546	1434.34444386579
gene:Smp_032970	0	1	28.8116603843131	33.0718406223025	85.8582332056962	2.5864153064946
gene:Smp_032980	0.998949660322788	0.00105033967721248	18.9417503992105	40.9431293645196	13.2691769858691	0.314332243088789
gene:Smp_032990	3.32289751270309e-13	0.999999999999668	22.4204174139512	27.2338431118539	48.1911949924019	1.75990059002807
gene:Smp_033000	3.27111671083458e-11	0.999999999967289	4.02785674393326	4.05682652811221	168.626553624233	41.5585887615967
gene:Smp_033010	0	1	5.92464581184676	6.06709744513398	83.4087647933504	13.7393695375299
gene:Smp_033020	0.999993222114602	6.77788539802209e-06	1.17819378804667	1.1782874896899	891.183143130752	756.336096286987
gene:Smp_033040	0	1	4.22158764027951	4.22516790120764	1512.06892344748	357.864280691969
gene:Smp_033050	2.12688982914599e-06	0.999997873110171	0.84584829337867	0.845813751834469	1501.25218982422	1774.92234954878
gene:Smp_033110	2.36577424317375e-12	0.999999999997634	2.18628292673003	2.18991536367202	284.431357954715	129.876918313486
gene:Smp_033140	0	1	0.373190535726226	0.372824748412887	254.079580843037	681.515520837056
gene:Smp_033210	0.00016402656412462	0.999835973435875	0.721445351279433	0.721074255442995	215.258029707359	298.527949569574
gene:Smp_033250	0	1	0.0296899037327537	0.0296762625822092	839.53498236783	28290.1084083448
gene:Smp_033260	0	1	0.462338100884477	0.462207017621308	753.994207564587	1631.3027642349
gene:Smp_033330	0	1	4.64089542242657	4.64823433493333	917.138638696416	197.301187993187
gene:Smp_033350	4.85174356246176e-09	0.999999995148256	0.554435195721092	0.554349224714112	1142.65131784734	2061.25619629825
gene:Smp_033380	0.999999999930322	6.9677632187177e-11	2.66197585312581	68.7617425086826	0.677617425086826	0
gene:Smp_033400	0	1	0.616274858968044	0.616230693156664	2129.36712125336	3455.47695464283
gene:Smp_033530	0.000640428026603468	0.999359571973397	0.690347293755691	0.690312830344198	2466.81179283551	3573.47391106323
gene:Smp_033540	0	1	0.663923736793375	0.663880005265717	2029.11123814753	3056.44782679564
gene:Smp_033590	0	1	0.512001553422959	0.511288952268264	139.245880387033	272.352388761273
gene:Smp_033600	0.000139127029455843	0.999860872970544	0.872198849963069	0.872162966080851	1235.3917089067	1416.47035625509
gene:Smp_033610	0	1	0.516760826903425	0.516608656969008	652.474463911521	1263.00496327938
gene:Smp_033620	0	1	0.517856323727893	0.51773449110216	814.872865174993	1573.9296914435
gene:Smp_033660	0.000141697537977437	0.999858302462023	1.25934537687404	1.25955237154603	627.63025525519	498.294214603475
gene:Smp_033670	4.78003069348532e-07	0.999999521996931	0.768293459483506	0.768261066908296	2185.62108622098	2844.89673856036
gene:Smp_033680	0.541022242335895	0.458977757664105	0.940542882217276	0.940507019106939	620.134873874375	659.362935316564
gene:Smp_033700	0	1	0.54724382391785	0.546923337824643	307.285971276419	561.852970592317
gene:Smp_033710	0.00273439541238152	0.997265604587618	0.882923167827675	0.8829069454794	2534.22796025498	2870.32415382065
gene:Smp_033760	2.01908822994312e-10	0.999999999798091	0.778160132553531	0.77811941441518	1686.05048946447	2166.83027956259
gene:Smp_033770	1.25081879187583e-07	0.999999874918121	0.64561703460536	0.645488536181612	707.999015615712	1096.84761393059
gene:Smp_033870	0	1	1.97372371582725	1.97453792851839	939.147816493954	475.624224559393
gene:Smp_033930	0.0287528916062625	0.971247108393738	0.662598679395659	0.660807244576282	49.4889263780071	74.8967550095435
gene:Smp_033950	0	1	2.08185136201507	2.08236030090707	1760.47791639261	845.419062216442
gene:Smp_033970	0.0620324417429062	0.937967558257094	1.12362871059214	1.12369424960167	843.019633966611	750.220442369401
gene:Smp_033990	0	1	0.463230445090434	0.463065555246584	599.521025533353	1294.69011047162
gene:Smp_034000	0.000208029384842212	0.999791970615158	1.18472999306476	1.18477449219214	1956.11602637053	1651.04346144918
gene:Smp_034080	0.000666445370100077	0.9993335546299	0.72303292221409	0.722884846728272	537.751022017673	743.899662031987
gene:Smp_034090	0.438193794237152	0.561806205762848	1.11044746730973	1.11062284859925	278.16258289875	250.455388182485
gene:Smp_034100	0.999999973934914	2.6065085996879e-08	1.65771491825642	1.66393387096711	69.9793108465541	42.052555530452
gene:Smp_034120	0	1	2.72839803081694	2.72931518621219	2045.632538156	749.497623190632
gene:Smp_034190	0	1	0.505391189528	0.505352959180562	2600.29106065359	5145.5046614161
gene:Smp_034270	0.999999998922207	1.07779252924882e-09	1.13969407650023	1.13978634029279	686.339549613167	602.163868338216
gene:Smp_034300	0.0297753359265306	0.970224664073469	1.5201231941073	1.52124563734762	280.350221589965	184.286483557245
gene:Smp_034400	4.89911501033724e-07	0.999999510088499	0.834555289726229	0.834487682730695	812.17767985585	973.267013745879
gene:Smp_034410	0	1	2.54523207981552	2.54559919033694	4261.48639148595	1674.05416833511
gene:Smp_034420	0	1	4.83749554643655	4.83937479708696	3930.30763824962	812.14400812011
gene:Smp_034430	0	1	0.544438584900257	0.544197934925467	409.71571234268	752.888322553898
gene:Smp_034450	1.40520595159899e-10	0.999999999859479	1.53286628975127	1.53344336451921	563.146522425443	367.239639247037
gene:Smp_034490	0	1	0.350408583404086	0.350312913600964	946.002252328464	2700.46781740085
gene:Smp_034500	0	1	5.38730366577981	5.41607432595829	328.469068097931	60.6389217704397
gene:Smp_034530	0	1	0.370355416007612	0.369994400759033	256.639424367992	693.647590064831
gene:Smp_034550	0	1	3.04945765897547	3.05079519246508	1859.17478081528	609.399895953401
gene:Smp_034610	0	1	15.9735588792662	16.4135983654171	222.122653600437	13.5234524858646
gene:Smp_034660	0	1	1.81959048950265	1.82026552863088	878.967836544575	482.874404895423
gene:Smp_034670	0.575766935616541	0.424233064383459	0.918037090290001	0.918001938254741	851.296025435637	927.336653596502
gene:Smp_034680	0	1	0.0686772062898811	0.0665060501658092	11.3360724033136	170.592108755913
gene:Smp_034700	0	1	0.544101744342075	0.543914214297887	525.889429664511	966.869364135334
gene:Smp_034840	1.83408843668076e-13	0.999999999999817	1.44095608417097	1.44096673605331	23724.5491282329	16464.3250430229
gene:Smp_034850	0	1	3.41786139289246	3.42165908878284	866.399428996572	253.203253137025
gene:Smp_034860	3.15762276326126e-08	0.999999968423772	2.71307390833736	2.74403014074895	60.3837637823644	21.9991473798027
gene:Smp_034870	0	1	3.80935195576612	3.81033182378209	4344.85796895337	1140.27598292542
gene:Smp_034920	0.999999999987814	1.21856229404058e-11	1.09420555290274	1.09430077047943	430.587297907227	393.480811231518
gene:Smp_034940	0.000965543106335565	0.999034456893664	0.795997415991848	0.795974114239271	2771.53058795151	3481.93814174369
gene:Smp_034980	0.685398002042882	0.314601997957118	1.11501056266604	1.11505754061887	1085.70574598027	973.67584707986
gene:Smp_035000	0	1	0.179693839727533	0.179139556491837	105.431345906436	588.588900049419
gene:Smp_035010	0	1	0.351192808440185	0.350996408947018	461.151647790282	1313.85429044604
gene:Smp_035020	0.521863718424124	0.478136281575876	0.92981695534516	0.929789113083236	932.143347197173	1002.53276381673
gene:Smp_035030	4.44089209850063e-16	1	1.26531229126645	1.26535531794814	3103.17186062214	2452.4093454643
gene:Smp_035040	0	1	4.88749894736143	4.93287989542709	168.053141798524	34.0599845447937
gene:Smp_035080	0	1	0.424099952561476	0.423863588607113	410.730185257491	969.028615954846
gene:Smp_035090	5.09532860348827e-10	0.999999999490467	0.689674908471973	0.689562848968344	759.471622942096	1101.38579601534
gene:Smp_035110	0	1	2.05397414856876	2.05497458147236	861.030665468557	418.993073435406
gene:Smp_035150	6.92614953651249e-05	0.999930738504635	0.703927735310823	0.703778615059266	555.73092683676	789.643045638451
gene:Smp_035180	0	1	3.7608326966754	3.77240332307921	357.984664461999	94.8883005798509
gene:Smp_035190	2.50910403565285e-14	0.999999999999975	1.92678703433086	1.92727742480271	1448.619673891	751.63564024263
gene:Smp_035200	2.74914173337137e-05	0.999972508582666	0.799206525510582	0.799201767217726	13413.1183129939	16783.1464733512
gene:Smp_035210	0	1	17.8377883153683	17.852933620627	7893.89364736682	442.152829656539
gene:Smp_035220	0	1	9.33018729124912	9.45610793706346	248.787184344795	26.3007386253099
gene:Smp_035250	0.999999924032828	7.59671715221156e-08	0.471776054647177	0.465616242017045	15.8701251515078	34.0956082638253
gene:Smp_035260	0	1	19.2641058757936	19.3090970407112	3117.50362214732	161.443102419775
gene:Smp_035270	0.0106055378687449	0.989394462131255	0.898250713788855	0.898236064409205	2481.28180893738	2762.39501495495
gene:Smp_035280	0	1	0.54142226039956	0.541222247392609	493.510943313975	911.853741173909
gene:Smp_035290	1.44217970898808e-13	0.999999999999856	2.37327544967987	2.38103851036673	167.509863824642	70.3457977308147
gene:Smp_035300	0	1	0.396831648272777	0.396707787108647	768.322724237263	1936.76247889979
gene:Smp_035310	0.0874833656423074	0.912516634357693	0.819078871437757	0.819050386026031	2068.9525189423	2526.04035568171
gene:Smp_035360	0	1	0.414290592019616	0.413933971516906	270.374741224241	653.197419128675
gene:Smp_035370	1.14234621761966e-10	0.999999999885765	3.66999001130649	3.72155803540434	76.6253522894103	20.5822765573865
gene:Smp_035380	0.894989182777437	0.105010817222563	2.81551758710858	2.85464487010018	52.6702798649595	18.4442324044359
gene:Smp_035390	0	1	2.55005834087901	2.5516397687562	994.692554298115	389.818755013873
gene:Smp_035410	8.5024911566367e-05	0.999914975088434	0.791216104051722	0.791133452626171	794.815174911793	1004.65637110764
gene:Smp_035430	0	1	1.3673461499017	1.36740572779926	3353.21681575006	2452.24447544881
gene:Smp_035460	1.77952819147009e-09	0.999999998220472	0.67737991510206	0.676805345529785	151.132908378637	223.308136266087
gene:Smp_035470	0	1	0.385374968731851	0.385348505348262	3559.52909279219	9237.1844963825
