	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.isoforms.results_Mean
transcript:Smp_038930.2	0.00567189764373821	0.994328102356262	1.63074864361353	1.63433432448713	124.082128215735	75.9182396242129
transcript:Smp_038940.1	0.148833048233332	0.851166951766668	0.749560427381276	0.747563951251759	40.4667675917147	54.1348895762541
transcript:Smp_038940.2	0	1	0.591710462473947	0.591387569882341	322.765827254371	545.784067532717
transcript:Smp_038950.1	0.0420810904515351	0.957918909548465	1.17888582803359	1.1788914036469	16325.837310248	13848.4643036924
transcript:Smp_038960.1	0.757008618109797	0.242991381890203	1.20274727315893	1.20284095638717	1123.61145127836	934.12966768578
transcript:Smp_038960.2	0	1	3.97976673182934	3.98053692731315	6647.23363636164	1669.9264326331
transcript:Smp_038980.1	0	1	0.372063260733841	0.371793434267219	373.456544651426	1004.49010739836
transcript:Smp_039000.1	0	1	0.541584223313837	0.541535381064554	2193.85235808904	4051.17933092853
transcript:Smp_039080.1	0.405559207978893	0.594440792021107	0.746932900846715	0.746833580960916	821.365894730704	1099.80114356679
transcript:Smp_039080.2	0.00529223441198423	0.994707765588016	1.66338325459689	1.66427549499107	534.094801986766	320.913310830598
transcript:Smp_039130.1	0.547311558675439	0.452688441324561	1.1941611464457	1.19419577997397	2889.73660937394	2419.81651239726
transcript:Smp_039160.1	3.06153445595037e-07	0.999999693846554	4.93965872746291	4.97700568521317	226.605780867759	45.5225541501874
transcript:Smp_039160.2	0	1	3.19491602357842	3.1989215737963	756.610251518499	236.513538968974
transcript:Smp_039160.3	0	1	4.48014220762789	4.48588057699389	1174.27858527852	261.76437520315
transcript:Smp_039180.1	0.132294918815757	0.867705081184243	1.07042310198968	1.0704391130553	2032.23247168688	1898.50290643366
transcript:Smp_039300.1	0	1	5.9706442943288	5.97880723729482	1571.43474640911	262.825827287873
transcript:Smp_039390.1	1.65044422573146e-10	0.999999999834956	0.702068282287721	0.701738893580231	273.959503453391	390.405161479243
transcript:Smp_039390.2	0.0145109913126803	0.98548900868732	0.327054787626475	0.299707652780497	3.17334969033541	10.6115162035481
transcript:Smp_039400.1	0	1	0.213364260245036	0.213352177212687	5995.32500373843	28100.6406803153
transcript:Smp_039470.1	0.999999999999229	7.71225702317736e-13	0.868258821262298	0.843591859104843	1.93471918119661	2.29528443370731
transcript:Smp_039490.1	0.834442585428889	0.165557414571111	0.980890645849654	0.980886476511861	1940.50191712155	1978.31467221102
transcript:Smp_039490.2	0.648348776324481	0.351651223675519	1.02492499946249	1.02496972194361	246.559267472601	240.552489011911
transcript:Smp_039490.3	0.130273363159007	0.869726636840993	1.22815995724653	1.22853572478593	321.968294871727	262.072972742067
transcript:Smp_039590.1	0.00154598679629792	0.998454013203702	2.23676668016677	2.24838788683845	103.272425604502	45.9262133238191
transcript:Smp_039600.1	0.94270582463697	0.0572941753630299	4.07658756882388	4.23140798556635	36.2848152822523	8.56747950707106
transcript:Smp_039640.1	0.0426024513010512	0.957397548698949	0.826903441277108	0.82686122566928	1463.40214317141	1769.83008651136
transcript:Smp_039640.2	0.230695298893005	0.769304701106995	1.72437878592561	1.73280802289304	64.2656608340414	37.0833536692247
transcript:Smp_039650.1	0	1	2.47863176349605	2.48273493073598	386.17002617802	155.536216955002
transcript:Smp_039670.1	0.324885265121539	0.675114734878461	1.0937350706296	1.09380519117053	631.115130919783	576.989575440291
transcript:Smp_039670.2	0	1	4.07580174217439	4.08521283281421	576.294101250331	141.060765425293
transcript:Smp_039740.1	0	1	0.507448570459684	0.507290273412638	681.314405989766	1343.05617275819
transcript:Smp_039750.1	0	1	77.5869597293599	95.0917793049107	179.570346425859	1.87849496495419
transcript:Smp_039750.2	1.78237955450467e-06	0.999998217620445	0.627613403519552	0.626429720384965	85.0547393639301	135.782949465512
transcript:Smp_039750.3	0.42246876659555	0.57753123340445	1.09162975254068	1.09212314159736	87.5361901468909	80.1514642272339
transcript:Smp_039810.1	0	1	7.53480347622505	7.54028833611009	3877.68447129558	514.253420501505
transcript:Smp_039820.1	0.0124105507571224	0.987589449242878	0.721812988753798	0.721767837524975	1919.46933203552	2659.4037785602
transcript:Smp_039820.2	0	1	0.00152957702801176	0.00120421243043681	1.58509537053794	1324.58633385395
transcript:Smp_039820.3	9.45495624904424e-07	0.999999054504375	2.26541550019583	2.27122617849007	213.483837659248	93.9893734138711
transcript:Smp_039870.1	0	1	3.41956347706568	3.42173731972396	1643.88555180429	480.417162637051
transcript:Smp_039970.1	0	1	0.385019713676772	0.384680686146971	301.183261578639	782.959544417326
transcript:Smp_039980.1	0	1	0.489891378446369	0.489647705110747	442.432684961805	903.583911180969
transcript:Smp_040020.1	4.79838391242993e-13	0.99999999999952	0.452298373414153	0.450969423530317	80.2134185454906	177.881037306873
transcript:Smp_040080.1	0	1	1.68385413315525	1.68429514898471	1127.30720791776	669.300962866165
transcript:Smp_040080.2	0	1	0.672149175898197	0.672093565112723	1710.26374213186	2544.68590382853
transcript:Smp_040100.1	0	1	0.173912370325487	0.173711272659755	308.000648956384	1773.10837188412
transcript:Smp_040110.1	0.163775008816798	0.836224991183202	1.58642396016405	1.60051385859975	28.7429178284382	17.9548040371193
transcript:Smp_040110.2	0.00261070411364384	0.997389295886356	0.498263482993267	0.494265308282959	26.7627333362061	54.1567256178924
transcript:Smp_040130.1	0	1	0.585587725017986	0.585580596323034	14693.579335182	25092.3332699883
transcript:Smp_040190.1	0	1	2.55537036570302	2.55584008796258	3652.95067409129	1429.25026213294
transcript:Smp_040270.1	0	1	0.561297102871274	0.561227769737369	1532.79695978883	2731.15734851898
transcript:Smp_040280.1	0	1	0.643808300069062	0.643675419709614	744.736663462151	1157.01206524856
transcript:Smp_040350.1	1.0828088425896e-09	0.999999998917191	0.601507878005374	0.600976939625428	194.683775870075	323.952140696151
transcript:Smp_040360.1	0	1	0.505810317634838	0.50546064067636	308.331969383056	610.01171993147
transcript:Smp_040390.1	0.999999999994771	5.22898050134197e-12	2.02089907281404	46.0866778415526	0.450866778415526	0
transcript:Smp_040460.1	0.00371215446169404	0.996287845538306	1.2946898537273	1.29479648048727	1544.60099209481	1192.92728039292
transcript:Smp_040500.1	0	1	1.58507998079335	1.58528038018298	1997.75117707281	1260.18422308262
transcript:Smp_040500.2	0.0535310203050832	0.946468979694917	1.35324615089486	1.35364012215753	523.873539150293	387.008329742834
transcript:Smp_040500.3	0	1	3.44638109738249	3.45524472772096	411.622759420597	119.122736421858
transcript:Smp_040510.1	0.734860906950528	0.265139093049472	0.962384276466385	0.962369042624036	1025.68974503366	1065.79708606019
transcript:Smp_040510.2	0.00759282788408844	0.992407172115912	1.59657972712436	1.59877788593717	187.280693550533	117.136162201728
transcript:Smp_040550.1	0	1	2.02305994846564	2.02463594076366	567.289727031914	280.188388070666
transcript:Smp_040560.1	1.53040479156097e-06	0.999998469595208	0.489880784571254	0.489245920478368	169.672389684432	346.814332267344
transcript:Smp_040560.2	3.97593069578761e-12	0.999999999996024	0.336932775540901	0.333779295362165	30.2832235300373	90.7482463950255
transcript:Smp_040560.3	0.287836794224515	0.712163205775485	0.622430499049112	0.613034286490641	10.6227959234107	17.3345370964141
transcript:Smp_040570.1	2.91230608620019e-05	0.999970876939138	1.214063233055	1.21408985101457	4214.40004406299	3471.24053433331
transcript:Smp_040610.1	0.0633066134650888	0.936693386534911	1.44988292270639	1.45290909122387	93.2216736938985	64.1589657371227
transcript:Smp_040610.2	0.999999999796328	2.03672072402944e-10	8.70773419021356	341.402041275808	3.40402041275808	0
transcript:Smp_040610.3	0.466163446400276	0.533836553599724	0.849936929731977	0.848659242871225	43.013068800137	50.685339927695
transcript:Smp_040710.1	2.67664335140694e-10	0.999999999732336	0.560140200196544	0.559425145351148	148.527305719205	265.507749699952
transcript:Smp_040710.2	0.999999999999162	8.37553471780438e-13	0.796194359394875	0.768704104017531	2.44988761138192	3.19004485279269
transcript:Smp_040720.1	0	1	4.22237418570957	4.22788761836658	1066.57622539392	252.264024683274
transcript:Smp_040720.2	0.0316953501356568	0.968304649864343	5.1651840686251	6.37170483139479	9.48453474042645	1.48010900405254
transcript:Smp_040770.1	4.0275343060614e-09	0.999999995972466	0.644671306829541	0.64456573640692	936.41688655851	1452.79276885108
transcript:Smp_040790.1	0	1	0.323484924023294	0.323462548086341	4221.218807252	13050.1215599766
transcript:Smp_040800.1	0.776443623203494	0.223556376796506	0.901976328628151	0.901962589541425	2777.65754689025	3079.57176879871
transcript:Smp_040800.2	5.26675712883007e-05	0.999947332428712	3.59776539918225	3.6279125725883	134.92629517507	37.1839214287076
transcript:Smp_040800.3	0.165266148293267	0.834733851706733	1.80785652683986	1.81375225992611	107.263643446096	59.1345953321464
transcript:Smp_040960.1	6.13469275378975e-11	0.999999999938653	0.649211234700278	0.648918324765407	335.434173068163	516.918186901535
