	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.f.1.SmLE.PZQ.ER.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.f.1.SmLE.PZQ.ER.RNA.adu.f.1_rsem.genes.results_Mean
gene:Smp_019190	0.000113508162560838	0.999886491837439	0.754660868221189	0.754539013089298	683.167620835921	905.413853484787
gene:Smp_019260	0.592390347043687	0.407609652956313	0.914444067144316	0.914415890554138	1248.62180225271	1365.48661390512
gene:Smp_019280	0	1	4.34240778647002	4.35113385656895	749.490820733235	172.244140056323
gene:Smp_019310	6.85835163805049e-05	0.999931416483619	2.99734904048435	3.00484533252023	360.036441204444	119.811954663625
gene:Smp_019340	0.102262049750855	0.897737950249145	1.17806110921073	1.17815229490346	1034.59062898869	878.145255024529
gene:Smp_019350	0	1	7.88000570618916	7.88475930109497	5131.95872900705	650.86195855102
gene:Smp_019380	0	1	0.661334799740055	0.661179535408765	648.545595273199	980.896940612187
gene:Smp_019430	0	1	0.6362278098979	0.636154844097182	1426.26054206934	2242.00789124701
gene:Smp_019440	0	1	0.635516504257982	0.635424523743957	1132.325021005	1782.00340787608
gene:Smp_019460	0.256108453114762	0.743891546885238	1.24823013118813	1.27990488290469	4.50074114549987	3.51427840986349
gene:Smp_019490	0.0113187410636231	0.988681258936377	0.854122018876256	0.854027397982631	592.101415849604	693.306651489495
gene:Smp_019620	0	1	0.380760177721273	0.380367572547136	269.785856369471	709.292989639152
gene:Smp_019630	0	1	0.436095062573023	0.435976446951583	932.075964390939	2137.91733737851
gene:Smp_019640	0	1	0.490928362091474	0.490809690023438	946.820962275803	1929.11035259652
gene:Smp_019680	0.0208922606430892	0.979107739356911	0.790524125355066	0.790399761381525	598.698129371001	757.465088712743
gene:Smp_019690	0.651185979404519	0.348814020595481	0.883692289177354	0.883658890659414	1383.85872911424	1566.05666185586
gene:Smp_019730	3.45027780761509e-05	0.999965497221924	0.823102516599911	0.823066261753006	1805.99650726752	2194.23193554113
gene:Smp_019750	0.810357632532339	0.189642367467661	1.02793114875484	1.0279366840041	2332.62566747499	2269.23060963436
gene:Smp_019760	5.6399329650958e-13	0.999999999999436	0.494075302766903	0.492603318887466	76.1293372289321	154.555213650796
gene:Smp_019790	3.53772566796806e-12	0.999999999996462	1.47018028188634	1.47063285057227	687.079174140389	467.196464123947
gene:Smp_019820	0.999999999999045	9.55388798896463e-13	1.17046403452133	1.17083149667152	244.245009697898	208.606705642336
gene:Smp_019840	1.19920500862847e-07	0.999999880079499	0.706140210215196	0.706000736367504	668.921222906705	947.483661760853
gene:Smp_019880	0	1	0.522791872616007	0.522666907197508	897.56742070452	1717.29294829119
gene:Smp_019890	0.688861940015869	0.311138059984131	0.982492363648047	0.982479743936095	612.947851363548	623.878538310076
gene:Smp_019900	0	1	5.18256654434475	5.18866282291726	1600.8834833056	308.526811495012
gene:Smp_019920	7.1820138280998e-08	0.999999928179862	0.703156646018605	0.702846884147081	302.882853160812	430.941406334224
gene:Smp_019950	3.19872972553981e-09	0.99999999680127	1.68579672142499	1.68616708030183	1404.10340071006	832.714951823111
gene:Smp_019980	0.000252905383244961	0.999747094616755	0.79014899905905	0.790095504086996	1393.80971286427	1764.10548433618
gene:Smp_019990	0.00499132819392689	0.995008671806073	0.640825459241003	0.640684473900289	734.004633886909	1145.66257954365
gene:Smp_020040	0.00263836302916576	0.997361636970834	0.7745597407976	0.774527464389511	2432.82150571651	3141.04259990243
gene:Smp_020050	1.5700774014249e-12	0.99999999999843	0.728395301162813	0.728349133818644	1926.94213533126	2645.63347763893
gene:Smp_020060	0	1	0.609668503746528	0.609563323631384	1017.28688511288	1668.88451132408
gene:Smp_020070	0	1	12.2167388791023	12.2239339602752	8569.79300325723	701.057514852995
gene:Smp_020080	0.00741119078102859	0.992588809218971	1.42649001812207	1.42698611867234	551.670765795398	386.595558790353
gene:Smp_020090	0	1	0.31696590043502	0.316656887737645	314.753185363453	994.009702562851
gene:Smp_020120	0.635528145878172	0.364471854121828	0.839088424272938	0.838940815920701	411.269072512291	490.22609855116
gene:Smp_020130	0	1	15.7587494440481	16.0877928567667	324.495271844035	20.1609006781216
gene:Smp_020200	1.50768100593002e-06	0.999998492318994	0.733478636419818	0.73331717236496	544.338410155881	742.299645361703
gene:Smp_020220	0	1	0.515415396577293	0.515305835903028	1024.95469837432	1989.03151081107
gene:Smp_020270	0	1	6.2224659649938	6.2391426053941	878.650085461315	140.820261629485
gene:Smp_020300	0	1	6.72439937561237	6.73443233065156	1727.9392572856	256.574248299726
gene:Smp_020340	0	1	20.7253190656335	20.9088312266609	1010.67978500441	48.3279378812754
gene:Smp_020370	0	1	0.513069095530106	0.513051397382082	6347.87898120869	12372.8029649382
gene:Smp_020400	0.00105546773552745	0.998944532264473	0.807814461184118	0.807630604724196	379.640094037357	470.06888484737
gene:Smp_020450	9.12809626574251e-06	0.999990871903734	0.833186982493089	0.833129360380591	1084.62130263067	1301.86622020088
gene:Smp_020480	0	1	0.432030942140081	0.431730234171126	366.69863339019	849.38298748495
gene:Smp_020540	0.72224707040959	0.27775292959041	0.964518665420386	0.964491925430217	575.51770088951	596.705934799343
gene:Smp_020550	0	1	18.0132173596796	18.0496543114548	3790.01638412768	209.967782329185
gene:Smp_020590	0.00011406714515072	0.999885932854849	0.804971314843699	0.804868323529205	685.40192979903	851.572687207294
gene:Smp_020760	6.38323686130704e-08	0.999999936167631	0.795036649285291	0.794971023988261	1116.55795920252	1404.5291913794
gene:Smp_020770	0	1	0.351654924643192	0.351584713445232	1460.00981280411	4152.67285841313
gene:Smp_020800	0	1	0.64253158823756	0.642441165369855	1142.13616948023	1777.81220543526
gene:Smp_020920	0	1	0.578508604814854	0.578399943039934	1008.93871510595	1744.36900149705
gene:Smp_021040	0.00288713607391256	0.997112863926087	0.747062272959382	0.746984807574988	1096.83846622778	1468.35783707636
gene:Smp_021060	0.206696253558578	0.793303746441422	0.806609110622641	0.757255306998013	1.32440186252114	1.75215584121967
gene:Smp_021070	0	1	0.384151693897348	0.383688160894779	229.235289959789	597.468143253568
gene:Smp_021080	0.55906412549101	0.44093587450899	0.915564346782739	0.915524365322039	869.482919059869	949.711222060564
gene:Smp_021100	0	1	1.95822868365854	1.95896296921058	1149.62331930052	586.848116957563
gene:Smp_021130	3.18802095833348e-10	0.999999999681198	0.620743276557307	0.620541496267231	524.500645485371	845.236689609771
gene:Smp_021140	0	1	0.264891267670612	0.264870032847381	4123.47756256061	15567.9556102757
gene:Smp_021160	5.37014877011188e-13	0.999999999999463	0.719425692529339	0.719274794543511	601.424352420245	836.157702500886
gene:Smp_021170	0.608293235843345	0.391706764156655	0.875150841869221	0.875130975772261	2473.28007956202	2826.18419039472
gene:Smp_021220	0.0180303123148647	0.981969687685135	0.705116399215445	0.705051594531276	1442.74986873598	2046.30814171718
gene:Smp_021280	0	1	0.00160860808421162	3.50472366753154e-05	0	285.319199920724
gene:Smp_021290	0	1	3.18869916465326	3.19097051831506	1382.7698245176	433.331460405518
gene:Smp_021300	0.999999999727857	2.72142965552541e-10	1.17276215042588	1.17290350160573	644.664330723743	549.629701681484
gene:Smp_021330	0.00228742413203742	0.997712575867963	0.866997022708695	0.866916808457391	646.412082353494	745.646418294335
gene:Smp_021340	0	1	1.91132754993946	1.91153027949146	3864.260793301	2021.54876616772
gene:Smp_021370	1.46981669590929e-06	0.999998530183304	1.27296366977067	1.27324994657832	545.950573314167	428.782928506583
gene:Smp_021390	0	1	4.59252140336435	4.66207082436682	108.286306275539	23.2192280309248
gene:Smp_021540	0.772171334761456	0.227828665238544	0.945176582584217	0.945147663156005	805.748691150804	852.511486917972
gene:Smp_021550	0.00106630363230342	0.998933696367697	1.33400549477303	1.33488669940215	227.52603157281	170.443441235661
gene:Smp_021590	0	1	0.389046665266319	0.388607651479455	243.193689899585	625.823508356544
gene:Smp_021600	0	1	8.48020895133961	8.52197857815477	686.30344123559	80.5245184737832
gene:Smp_021730	0.376250413229582	0.623749586770418	0.778972849966299	0.778945776744211	2859.83066239359	3671.41456866122
gene:Smp_021750	0.0497012799934475	0.950298720006552	0.808172227056148	0.808093119938526	881.2138958443	1090.48795636342
gene:Smp_021760	0.138925154628214	0.861074845371786	0.738136599304652	0.738068662860519	1279.36449942261	1733.3985076369
gene:Smp_021790	1.9755301505775e-08	0.999999980244698	0.44007513442129	0.439806379152211	412.052623277495	936.908250416931
gene:Smp_021800	0	1	0.471945545642559	0.471718485815691	493.334437393133	1045.83503730026
gene:Smp_021830	0	1	0.559765185124878	0.559306803060575	241.555996811894	431.89248266251
gene:Smp_021910	0	1	0.651130338359302	0.650934363767382	521.100190841162	800.547198770637
gene:Smp_021920	0	1	5.63886451404806	5.63955631998876	17005.9546249642	3015.4691724818
gene:Smp_021960	1.38969791230181e-09	0.999999998610302	0.467746789256513	0.467208925104526	207.904966366871	445.004971236596
gene:Smp_022020	1.84389355639691e-06	0.999998156106444	1.35226757399395	1.35249207350342	954.369127193976	705.63489499876
gene:Smp_022070	0	1	31.5352955360566	36.9796606265616	93.2610230009039	2.51222495881721
gene:Smp_022090	0	1	0.610088882587729	0.609983884911624	1018.65931607938	1669.98381668413
gene:Smp_022110	0.000203583169205657	0.999796416830794	0.65348737924729	0.653251525730092	431.594600017899	660.692016019826
gene:Smp_022130	4.66293670342566e-15	0.999999999999995	0.504003700176249	0.503837837149458	677.551250778821	1344.7902528199
gene:Smp_022140	0	1	0.453114575573921	0.452804061061578	358.625842661892	792.023184996368
gene:Smp_022170	0.151958393126646	0.848041606873354	0.901500475752653	0.901469097903799	1272.58655107325	1411.68181953374
gene:Smp_022320	0.103195363968782	0.896804636031218	0.751536140334746	0.751404921107648	639.826069398551	851.509668590095
gene:Smp_022330	0.129490733310405	0.870509266689595	1.17633699112193	1.17638724132205	1856.44688678159	1578.09015407448
gene:Smp_022340	0	1	9.36656612931197	9.38206483745669	2277.59868254077	242.751984914846
gene:Smp_022400	1.46549439250521e-14	0.999999999999985	1.64391392429404	1.64398008709735	7195.13256209015	4376.65041003821
gene:Smp_022430	0.630306279178811	0.369693720821189	1.02512726279	1.02516753286743	287.654647537291	280.59257305719
gene:Smp_022450	0	1	18.8093579322775	18.9848652460412	866.332248729493	45.6233104028824
gene:Smp_022470	0.000103125677976768	0.999896874322023	0.608983151221986	0.608670848728781	342.703691052051	563.042578857381
gene:Smp_022500	0.137207513843407	0.862792486156593	0.882765796984264	0.882711962749874	864.447682946591	979.310230637392
gene:Smp_022540	1.64313007644523e-14	0.999999999999984	1.68151788627922	1.68196027806561	1165.2286198886	692.77605154024
gene:Smp_022570	1.6090313400996e-05	0.999983909686599	0.680650674776446	0.680329019962452	303.745307920696	446.472950172346
gene:Smp_022640	1.8455237338344e-12	0.999999999998154	0.342795457737551	0.342771072152393	4154.31500641683	12119.8138239015
gene:Smp_022660	0	1	0.588369892871901	0.588222958409788	741.051698622641	1259.82130720712
gene:Smp_022700	6.18576856403763e-10	0.999999999381423	0.674737094426032	0.674442856214579	335.271473168359	497.113618522969
gene:Smp_022740	0	1	101.46096333418	4619.25336075395	46.1825336075395	0
gene:Smp_022810	0	1	1.70132626915737	1.70213154310441	666.640961016185	391.646546003679
gene:Smp_022850	1.6162626792493e-12	0.999999999998384	0.510845255435847	0.510690966040573	728.100511314838	1425.7260316356
gene:Smp_022870	0.999999999999614	3.8648265903693e-13	0.590792742181688	0.565104799758922	4.03829299186355	7.15379155439944
gene:Smp_022890	0	1	7.61951641300264	7.65489585733861	644.075428795645	84.1303254595778
gene:Smp_022960	0	1	0.547896381028302	0.547793696881639	1084.61734098633	1979.98237150894
gene:Smp_022990	2.31185481869289e-09	0.999999997688145	0.797589476813126	0.797534136444587	1311.79491367382	1644.81603781934
gene:Smp_023010	0.0133240511019941	0.986675948898006	2.47092851184266	2.48731149619605	100.418657863675	40.3663895343487
gene:Smp_023150	0	1	0.322482682165644	0.322356665418965	779.385194331638	2417.79387360275
gene:Smp_023160	0.67982552832241	0.32017447167759	0.907674794922207	0.907595863350167	477.399402564392	526.005401615156
gene:Smp_023170	1.11022302462516e-16	1	0.546978130790885	0.546818713446452	698.79482975444	1277.93607713782
gene:Smp_023230	0	1	0.499834382360019	0.499684079757259	747.766439601459	1496.48842749587
gene:Smp_023250	0.999999999999949	5.11274200161599e-14	0.947833439401725	0.947806935557778	838.9324164323	885.130617734125
gene:Smp_023270	0.723552982684581	0.276447017315419	1.02125550012986	1.02126867246953	741.090913615363	725.656941122657
gene:Smp_023360	0	1	0.351207236283708	0.351155231385569	1970.09703552265	5610.34934947945
gene:Smp_023470	0.999998868706805	1.13129319481245e-06	2.15328500144151	2.1708079085695	64.2411361741703	29.5877990132301
gene:Smp_023550	0	1	6.67609379294132	6.67977550461113	4631.15855614953	693.302006212271
gene:Smp_023620	0	1	6.38076829326749	6.39526233853706	1067.67212920802	166.93891822878
gene:Smp_023660	4.56540658833049e-07	0.999999543459341	0.667021272896965	0.666905579487673	863.169569066415	1294.29551432712
gene:Smp_023700	0.00500361293382878	0.994996387066171	0.784256619023724	0.784136418122849	632.912178469142	807.148249306032
gene:Smp_023710	0.999999999318592	6.81408534658132e-10	5.97883797412795	7.84923684867631	9.38615401274458	1.18707867069002
gene:Smp_023840	0	1	0.139727361604695	0.139601714516816	429.826574603957	3079.01074191345
gene:Smp_023930	1.11887299425462e-09	0.999999998881127	1.58566105712823	1.587534494692	223.172031130411	140.574051481483
gene:Smp_023940	0.0174749010818274	0.982525098918173	0.651548172793381	0.651418916332344	789.72208510231	1212.31599376866
gene:Smp_024000	0	1	0.437907229687556	0.437705778769662	549.214574556356	1254.77026838065
gene:Smp_024010	3.96338517560935e-12	0.999999999996037	17.5560457349578	22.3054937166503	34.9566683513246	1.55762584121701
gene:Smp_024110	0.0146127240914162	0.985387275908584	1.20418802724581	1.20419284472046	22952.797240642	19060.7304298023
gene:Smp_024120	0.888311924431716	0.111688075568284	0.913782597349714	0.913771205449682	3110.02424083303	3403.50525883608
gene:Smp_024140	0	1	0.591763687782115	0.591757366773319	17186.9015731935	29043.8389459095
gene:Smp_024150	2.32717168646701e-07	0.999999767282831	0.770504255005463	0.77046687600662	2127.29556824899	2761.05038364031
gene:Smp_024180	0	1	1.97574523030677	1.97613067908967	2249.63686538833	1138.39996913456
gene:Smp_024240	0.156116050871735	0.843883949128265	0.766706772867712	0.766341848975173	220.308672630506	287.483985778198
gene:Smp_024360	0.000390269540609056	0.999609730459391	0.697398241111422	0.697267807110932	727.450102834333	1043.29086003612
gene:Smp_024370	0	1	6.86123462961454	6.86586179312932	3911.08395407015	569.633559965625
gene:Smp_024380	0	1	0.363578143111272	0.363354060509037	464.073253215603	1277.21049552838
gene:Smp_024390	0	1	0.183714302013194	0.183651797595684	1078.57801596904	5872.99549240247
gene:Smp_024490	0	1	0.678213311378269	0.678069501144937	682.299512852142	1006.24306358721
gene:Smp_024500	0.52002830807509	0.47997169192491	1.09231673995349	1.09236091772225	1026.52028692556	939.725457641641
gene:Smp_024520	8.78363668466164e-08	0.999999912163633	1.75568016922169	1.75602019382269	1755.02638097504	999.429748556929
gene:Smp_024580	0	1	0.546160447215129	0.546076781566577	1332.09299234964	2439.39602735044
gene:Smp_024590	3.33066907387547e-16	1	0.567377783075845	0.567288594557622	1237.4547990558	2181.3573162613
gene:Smp_024660	0	1	10.1885282864105	10.2179511332176	1434.99699908923	140.429798583903
gene:Smp_024800	0.999999999999972	2.82218146030172e-14	1.00790148164406	1.00792562887722	148.30961181657	147.143329141744
gene:Smp_024820	0	1	5.78095616699214	5.78515184138334	2964.52566213005	512.428695372458
gene:Smp_024850	0	1	0.282630742399598	0.282602393237899	3215.9253350494	11379.7072706255
gene:Smp_024860	0	1	20.5686803778529	22.3188125937243	112.215280097164	5.01828184187182
gene:Smp_024870	0	1	8.86237830158289	8.87614958492342	2278.93092145753	256.738818804093
gene:Smp_024880	0	1	0.356820311872183	0.356770695908974	2079.8255696606	5829.60435316776
gene:Smp_024900	0.390896158789988	0.609103841210012	0.920556016006006	0.920528793831369	1208.09451945279	1312.39274888577
gene:Smp_024930	0.112891957768043	0.887108042231957	1.22208708896082	1.22278955276812	173.842127543434	142.166654314613
gene:Smp_024970	0	1	0.590922797840711	0.590816822049726	1025.59562572355	1735.90134755677
gene:Smp_025010	2.38461906086895e-05	0.999976153809391	0.806842628855023	0.806814869140232	2524.62798148531	3129.13161358435
gene:Smp_025020	3.24530380346744e-09	0.999999996754696	0.444928077425785	0.444649502005661	398.421079224205	896.046506140274
gene:Smp_025030	3.24107407578822e-12	0.999999999996759	2.25610191915632	2.25731400801043	1051.97931819192	466.025879128369
gene:Smp_025100	1.11022302462516e-16	1	0.569662203549363	0.569467195450785	565.127969864388	992.38776123896
gene:Smp_025130	1.85259721785513e-07	0.999999814740278	0.720616508907414	0.72050750497479	830.463949637698	1152.61359365258
gene:Smp_025150	0.0116622272515462	0.988337772748454	0.881826329036825	0.881792545619511	1387.10511401135	1573.05287164949
gene:Smp_025160	0.561308684068579	0.438691315931421	0.905794488896363	0.905770553918689	1603.20000042495	1769.98571634216
gene:Smp_025260	0.14714889150468	0.85285110849532	0.731487246554085	0.731188581040501	295.612967454848	404.294682978184
gene:Smp_025340	0	1	0.553591474299484	0.55344004136408	733.678392895492	1325.67722546195
gene:Smp_025360	0	1	2.15335324857755	2.15429268180774	1189.39583026227	552.099674004094
gene:Smp_025370	0	1	6.60145495266852	6.61024125904583	1895.12759541204	286.687190184794
gene:Smp_025380	0.521910036454126	0.478089963545874	1.35442013713072	1.35498432473916	382.777765823611	282.4934643093
gene:Smp_025510	0	1	0.801790327126071	0.801765838371494	2918.32151940727	3639.8700993253
gene:Smp_025550	0	1	0.685571104573115	0.685420838404459	644.971818622343	940.991181294326
gene:Smp_025560	0.362670594005815	0.637329405994185	1.07851455204903	1.07855889072683	858.885276152746	796.326003103129
gene:Smp_025570	0	1	0.467765927995403	0.46762313564567	783.821395568835	1676.19319830104
gene:Smp_025620	0	1	8.11776219005958	8.18679439489493	379.597290480532	46.3582452703643
gene:Smp_025670	1.31614495968435e-08	0.99999998683855	1.60764896086226	1.60884344599751	368.046699690472	228.760984899821
gene:Smp_025680	9.61548618505503e-11	0.999999999903845	0.623519728101416	0.623265500261667	415.05980042334	665.9498521803
gene:Smp_025700	0.999999999999555	4.45174054743628e-13	1.14097147772854	1.14132591174083	204.13298946603	178.854763663042
gene:Smp_025740	0	1	2.35937925949773	2.36103513698415	871.643383329443	369.17272399912
gene:Smp_025750	0.660833605796701	0.339166394203298	1.03975630207025	1.03979487280874	481.965132200814	463.519052512908
gene:Smp_025830	4.03902167611658e-06	0.999995960978324	0.134749819635509	0.13465788303093	569.910072105599	4232.34579884094
gene:Smp_025860	1.11022302462516e-15	0.999999999999999	3.18704545499208	3.18765414825442	5150.60919788124	1615.79239208251
gene:Smp_025890	2.33495360462133e-05	0.999976650463954	0.541504794790981	0.540984426430362	214.346970477551	396.225011591678
gene:Smp_026030	0	1	0.32249571504805	0.321381163995719	87.8439780640975	273.353805681119
gene:Smp_026090	0	1	0.68786253656869	0.687726938357741	711.919362465097	1035.18190940106
gene:Smp_026160	6.78457290348433e-13	0.999999999999322	1.74748786774634	1.74773263210122	2400.25893000703	1373.35162632685
gene:Smp_026190	0	1	0.399950583387908	0.399871151530283	1358.43263593399	3397.19090017824
gene:Smp_026230	0	1	8.86035762598771	8.87628116401228	1970.42774818854	221.979109152763
gene:Smp_026250	0.00266751804091003	0.99733248195909	0.818584841430682	0.818530502423765	1228.91583851045	1501.37062646591
gene:Smp_026260	0.000173691125922693	0.999826308874077	0.771369880212846	0.771293453022538	1037.59994791391	1345.27556394162
gene:Smp_026270	0	1	4.86374414469911	4.86985829304201	1383.93121851788	284.175110785511
gene:Smp_026280	0	1	2.43635138290412	2.43866268088428	681.52069617957	279.45903092495
gene:Smp_026300	9.68003455170674e-13	0.999999999999032	0.522505551436079	0.522333060949084	650.238899104467	1244.88324478707
gene:Smp_026320	0	1	0.647717816967178	0.647633821602269	1221.49095434905	1886.0881523896
gene:Smp_026340	1.13695226455768e-07	0.999999886304774	0.568241939759241	0.568035823259023	535.086797197934	942.002414160596
gene:Smp_026390	0	1	0.551673418003034	0.551073080226873	185.060392396951	335.826387291425
gene:Smp_026400	0	1	0.0576709385529166	0.0566776333451091	24.1702346928641	426.617458941891
gene:Smp_026420	0.221943268051289	0.778056731948711	0.899343900322235	0.899289403277417	746.946916683806	830.597937735681
gene:Smp_026440	0.93578802486977	0.06421197513023	2.30274392186566	2.31830137912945	87.2910092425563	37.6473167011353
gene:Smp_026510	0	1	1.77675379631026	1.77734980980854	1041.65754433114	586.069081665612
gene:Smp_026540	0.992727740826781	0.00727225917321919	1.04697214382885	1.04702725096463	401.336481720854	383.309996066092
gene:Smp_026560	1.88737914186277e-15	0.999999999999998	1.40280993918227	1.4028326168267	11205.6392236051	7987.86331374787
gene:Smp_026630	5.69023128615953e-09	0.999999994309769	0.73421251786882	0.734160084256267	1673.56216033415	2279.56389161186
gene:Smp_026700	3.46487651192717e-06	0.999996535123488	0.493887650459392	0.492751095483026	98.6663364475921	200.245945348763
gene:Smp_026770	0.654643946415111	0.345356053584889	0.81513645581654	0.815081237523607	1227.14134222215	1505.54709753608
gene:Smp_026790	0.0159790227689995	0.984020977231	0.479020437857689	0.472587483600351	17.2016049849664	36.4099340487012
gene:Smp_026820	7.39830158681398e-05	0.999926016984132	1.96782465679092	1.97583074199961	107.402579063952	54.3532492301677
gene:Smp_026830	1.11022302462516e-15	0.999999999999999	0.558459220534532	0.558168632497359	381.395935344696	683.306677324215
gene:Smp_026910	0	1	2.39076012937414	2.39107303524807	4779.24595085634	1998.78128759465
gene:Smp_026920	0.999995906376177	4.09362382258597e-06	6.24441098336702	7.05969968823853	20.4121024996763	2.8827721293442
gene:Smp_026930	0	1	0.259623097476988	0.259471286165986	569.061672149044	2193.18709921584
gene:Smp_027000	0	1	1.70837592173192	1.70864666593362	2010.40548938797	1176.60277165777
gene:Smp_027010	0.00976474311968434	0.990235256880316	0.830838281205714	0.830782009130377	1123.10744196026	1351.86983083057
gene:Smp_027040	0.999999999802058	1.97941802064922e-10	0.896339286269341	0.896298991484639	1036.91464058964	1156.88591357463
gene:Smp_027080	0	1	0.304669707195625	0.304500868734231	563.935625718674	1852.02289587619
gene:Smp_027210	1.17997833726236e-11	0.9999999999882	0.19758878491302	0.194452522767619	22.3631506888789	115.047137703562
gene:Smp_027220	0	1	0.476134025653149	0.475948912881595	605.711625756024	1272.65101331912
gene:Smp_027240	0	1	0.424512210721412	0.424189683663424	340.366048559763	802.404725460029
gene:Smp_027250	0	1	0.509865163647611	0.509667108516048	567.201478347448	1112.89579452723
gene:Smp_027300	0.999999990984092	9.01590777875168e-09	1.26059865422073	1.26094893418567	421.864525625409	334.559080624869
gene:Smp_027340	0	1	0.272814287359789	0.272538765753171	323.469595948704	1186.9022363373
gene:Smp_027370	0.999999757349847	2.42650152788208e-07	0.834168807087501	0.834077209237584	679.062481535434	814.150216841511
gene:Smp_027390	1.6907351093054e-05	0.999983092648907	0.863380262873061	0.863340520655724	1334.65541899115	1545.92163075149
gene:Smp_027400	3.30320992780742e-10	0.999999999669679	1.68142867231124	1.68247208896991	494.117969582725	293.681629609887
gene:Smp_027430	0	1	4.44279026424515	4.45735887772743	473.685085351335	106.262592884163
gene:Smp_027450	3.18816571830416e-05	0.999968118342817	1.25842886489663	1.25871791253938	506.081371124469	402.058935448344
gene:Smp_027480	0.798524679164002	0.201475320835998	0.895997562122658	0.895975355358901	1887.0392856504	2106.12972177227
gene:Smp_027500	0.070502748664826	0.929497251335174	0.41447705459053	0.411339698635058	34.5130916306011	83.918421558042
gene:Smp_027550	7.9359436209181e-06	0.999992064056379	1.26358609524228	1.26362735227809	3630.54001751777	2873.10762520219
gene:Smp_027610	2.95052871024382e-12	0.999999999997049	0.316398991796027	0.316378707703	4794.93114231837	15155.6911441478
gene:Smp_027850	0	1	0.483896503997109	0.483645751252795	447.649097654732	925.582949995228
gene:Smp_027870	1.33226762955019e-15	0.999999999999999	0.563444266899476	0.5633719772877	1529.97783028439	2715.7584300351
gene:Smp_027880	1.60589386233312e-09	0.999999998394106	0.543612424349612	0.543535091357883	1442.5222162911	2653.97175614992
gene:Smp_027910	0.20695827098169	0.79304172901831	0.800008848257019	0.799957533453187	1402.04152144003	1752.64743843649
gene:Smp_027920	0	1	0.328711872490497	0.328649445955756	1589.27423151795	4835.7937753452
gene:Smp_027940	0.999999999997941	2.05931025655195e-12	1.57344955493249	27.3618349495635	0.263618349495635	0
gene:Smp_027970	0	1	0.564258432768876	0.563943560726303	350.951488784671	622.324420013002
gene:Smp_027990	0.998714464826322	0.00128553517367847	20.1200334650488	42.7148637074086	16.2450205233001	0.370547170526985
gene:Smp_028030	0	1	4.20128618879351	4.20402441109173	2210.28356485393	525.746596232502
gene:Smp_028050	1.19237952844742e-13	0.999999999999881	0.635360105841155	0.63501074387977	298.046481107958	469.362343666032
gene:Smp_028060	0	1	0.359693618119484	0.359547927510636	710.617473724762	1976.43714195645
gene:Smp_028070	0	1	3.33000742736705	3.33214313015891	1634.80671677921	490.610196348303
gene:Smp_028080	0.00181162181775107	0.998188378182249	1.15222806160675	1.1522811850747	1484.8848514047	1288.64668435647
gene:Smp_028100	0.0654413948598955	0.934558605140104	0.835422980503544	0.835396521421038	2336.76020679052	2797.18887128042
gene:Smp_028120	0.994540753599241	0.0054592464007588	0.832338833953808	0.832278530421642	1040.59846647401	1250.30276001656
gene:Smp_028130	0.999999999997941	2.05931025655195e-12	1.57344955493249	27.3618349495635	0.263618349495635	0
gene:Smp_028140	0	1	2.10531259762426	2.10609460012012	1338.69161467127	635.62223351644
gene:Smp_028170	0	1	3.01479731354097	3.01508066555982	9641.2305678551	3197.66251270705
gene:Smp_028190	6.66133814775094e-16	0.999999999999999	0.65957869372601	0.659410108910521	598.79140613596	908.076482212567
gene:Smp_028200	0	1	2.17628299062395	2.17696905503096	1678.5161668405	771.028138076164
gene:Smp_028210	0.939604683236807	0.0603953167631934	1.11079213019177	1.11206532918832	43.5082935944014	39.1228570832837
gene:Smp_028330	0	1	0.465289546584775	0.465121158861518	664.19673948021	1428.01950763624
gene:Smp_028340	0	1	0.38189258639476	0.381627816188035	400.638749994427	1049.83158124632
gene:Smp_028360	0	1	3.12870248314611	3.14363295624594	201.548984835103	64.1065771069534
gene:Smp_028410	6.40669944873551e-08	0.999999935933006	0.662413417247125	0.662170754841006	414.258208052975	625.611420191601
gene:Smp_028430	0	1	0.334698115036352	0.333898137408053	124.867397796555	373.988485783537
gene:Smp_028440	0	1	0.31032186790189	0.310204013634192	816.342048353446	2631.65178538273
gene:Smp_028490	0	1	2.25257398616323	2.25677401550266	302.659088119575	134.105815779703
gene:Smp_028500	1.07077680056022e-11	0.999999999989292	1.36989520691837	1.3701265262098	985.262716792359	719.100752141946
gene:Smp_028650	8.3653295401831e-10	0.999999999163467	1.60011255042557	1.6007390152853	689.571269254832	430.779318352391
gene:Smp_028670	0	1	5.81223156715957	5.82329555512008	1139.01324675743	195.587705109773
gene:Smp_028690	0	1	3.75824003788285	3.77079418855879	372.558799560496	98.7938012498617
gene:Smp_028730	0.20990388678392	0.79009611321608	1.18382884330207	1.18391758057465	1102.94547264944	931.605080936705
gene:Smp_028800	0.370783563641991	0.629216436358009	1.50880525263632	1.52892649272909	17.3765086436249	11.3617099718708
gene:Smp_028850	0.143335373956409	0.856664626043591	1.19389827083343	1.19426556035218	283.517534484118	237.397444287774
gene:Smp_028860	0.999999999997871	2.12938421501216e-12	2.6401478335464	2.94951699021428	7.02211258574456	2.37415734138005
