	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.f.1.SmLE.PZQ.ER.RNA.juv.f.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.isoforms.results_Mean
transcript:Smp_050540.1	0.993419670276094	0.00658032972390569	0.968126212551229	0.968060343776582	254.143089247052	262.528477979125
transcript:Smp_050570.1	0.829328768130722	0.170671231869278	1.12644785016645	1.12648366793983	2157.61835337793	1915.35585463676
transcript:Smp_050570.2	0.899570773738095	0.100429226261905	1.43785283160892	1.44085117747869	114.147496209842	79.2192070091541
transcript:Smp_050590.1	0.999999999933778	6.62218820856291e-11	0.801827366929755	0.801640291436287	460.71862195202	574.722366715925
transcript:Smp_050700.1	0.987626727932878	0.0123732720671223	1.06158676897811	1.06161352739706	1325.65042137355	1248.71223946119
transcript:Smp_050730.1	0.253549940767792	0.746450059232208	1.16947347133502	1.1696535547998	597.195787461806	510.573484324145
transcript:Smp_050740.1	1	3.01047264683343e-18	1.0345889708437	1.03460624859024	1123.72656865714	1086.13902547549
transcript:Smp_050760.1	0.96162017098815	0.0383798290118496	0.896611485874106	0.896535297422612	660.059119275888	736.234430278959
transcript:Smp_050820.1	0.918800910471714	0.0811990895282855	1.13857580944625	1.13879774124113	385.782136171378	338.761427269358
transcript:Smp_050830.1	0.118058149618489	0.881941850381511	0.69159428419333	0.691232147658627	319.373797392871	462.039976226804
transcript:Smp_050830.2	0.795305410986409	0.204694589013591	1.17434806686196	1.17449743240371	743.792553488166	633.284320589453
transcript:Smp_050880.1	0.991336268141501	0.00866373185849943	1.00111244651465	1.00111429349167	327.134922475323	326.770792764743
transcript:Smp_050880.2	1	2.10294723038642e-17	0.849854196170479	0.849087561503961	90.2127581928966	106.248485324044
transcript:Smp_050890.1	0.975452371880785	0.024547628119215	1.07346103918283	1.0737051433865	175.299607767057	163.265372989389
transcript:Smp_050890.2	0.999999999999997	3.17051331640176e-15	0.901046525333451	0.90099799395844	996.705362305704	1106.22482958795
transcript:Smp_050920.1	1	2.37632887865456e-16	1.07265782651861	1.07268254805169	1710.46642617075	1594.56840465242
transcript:Smp_050940.1	0.686302453359869	0.313697546640131	1.13362904903738	1.13364956181532	4006.75709882047	3534.38654879273
transcript:Smp_051000.1	0.986937055470601	0.0130629445293989	0.982164359488439	0.982145526476693	504.632300182692	513.806218247234
transcript:Smp_051000.2	0.972626453009985	0.0273735469900148	1.38878650770172	1.39581943005008	41.854265635975	29.9826084525654
transcript:Smp_051010.1	0.978782246720552	0.0212177532794478	1.05835362392371	1.05841662154044	531.901327383314	502.543830465323
transcript:Smp_051070.1	0.0561939455195737	0.943806054480426	0.665261468895309	0.663293350801732	61.1967149742419	92.2669916210686
transcript:Smp_051080.1	0.993069757616761	0.00693024238323854	0.979058623096049	0.97905348503732	2164.9579044422	2211.27665341472
transcript:Smp_051090.1	1	2.29330501551447e-17	0.86668081920084	0.866271957606403	153.243164064532	176.901145188153
transcript:Smp_051090.2	0.999999999865029	1.34971361208133e-10	16.7479920768298	871.153546364698	8.70153546364698	0
transcript:Smp_051120.1	0.919168243438255	0.0808317565617448	0.817229338663991	0.81674310775519	166.556735507679	203.930178896013
transcript:Smp_051130.1	0.982542000792655	0.0174579992073448	0.948776597459195	0.948622325357809	170.878660174339	180.134042161228
transcript:Smp_051210.1	0.996746933830251	0.0032530661697492	0.967555557227039	0.967553384454148	7838.61336058658	8101.4792682214
transcript:Smp_051220.1	0.419402276016531	0.580597723983469	0.73221185395131	0.731168975484528	101.852487843617	139.304565112825
transcript:Smp_051230.1	0.0410859296577979	0.958914070342202	1.32229674984001	1.32255346573755	900.845792276587	681.138865141875
transcript:Smp_051230.2	0.995660745248834	0.00433925475116634	1.01404801474524	1.01405089142337	2686.70939123487	2649.48167143245
transcript:Smp_051260.1	1.67049576442757e-05	0.999983295042356	1.20193013091092	1.20194511346493	8788.97627368685	7312.29251300762
transcript:Smp_051280.1	0.000909090898586484	0.999090909101414	1.13028610510522	1.13033741605001	1557.15656003877	1377.60215184783
transcript:Smp_051290.1	0.999999999999955	4.5186573594732e-14	0.562729404502635	0.558300176543994	29.8939723041183	53.5525342073698
transcript:Smp_051290.2	0.999999999999995	4.81955690332927e-15	2.35193584058805	2.45766387392831	17.0401140615909	6.92752886326889
transcript:Smp_051300.1	2.66801025716745e-10	0.999999999733199	1.30510895787071	1.30527032849753	1338.9568151614	1025.80571489689
transcript:Smp_051320.1	1	3.15622977544088e-17	1.12881895996526	1.12902315062763	386.433167489462	342.270995101505
transcript:Smp_051360.1	4.21884749357559e-15	0.999999999999996	1.19253250527219	1.19258734311406	2271.69941671416	1904.84789559221
transcript:Smp_051390.1	0.816052488064488	0.183947511935512	1.07967472375812	1.07971649006906	1117.47848980883	1034.97325725983
transcript:Smp_051390.2	0.99872708662922	0.00127291337078037	1.04768840661994	1.0489834448395	20.9474160782088	19.9687863014514
transcript:Smp_051400.1	0.254718686127867	0.745281313872133	1.18416660334529	1.18439482881996	518.529849363938	437.799957242528
transcript:Smp_051410.1	0.983051105729362	0.0169488942706383	0.962602882489508	0.96256083767454	464.497517535102	482.564710453949
transcript:Smp_051420.1	0.999999999999801	1.9855482238569e-13	1.24128835769375	1.24170686299286	388.402647414645	312.795428552164
transcript:Smp_051530.1	0.971153697242429	0.0288463027575711	0.94248670569367	0.942243437736427	120.850763313762	128.259148367972
transcript:Smp_051530.2	0.986757455339001	0.0132425446609987	0.904606839656972	0.904529379126705	604.353634124754	668.142575329559
transcript:Smp_051530.3	0.881350705143714	0.118649294856286	1.26196813284825	1.2620693357937	1772.45391540991	1404.40088705735
transcript:Smp_051550.1	0.989299564835597	0.0107004351644026	0.955979030831143	0.955953309569289	887.642305621888	928.541945724029
transcript:Smp_051550.2	0.676815666166776	0.323184333833224	1.34863212572227	1.35115928368239	101.120100885	74.8369126522112
transcript:Smp_051640.1	0.975603655381257	0.0243963446187428	1.08084579833403	1.0810419463005	241.73364434805	223.610966027578
transcript:Smp_051640.2	0.975916383589114	0.0240836164108864	1.08472019197845	1.08496976235551	199.815268930315	184.165887534862
transcript:Smp_051660.1	1	8.20937020224834e-19	1.01110328214049	1.01110913612469	1040.47719314372	1029.0452779808
transcript:Smp_051670.1	0.999999999999992	7.78930129941995e-15	2.99439942535403	3.25930629025337	13.3032159786069	4.07467777895521
transcript:Smp_051810.1	0.999999999999996	3.92483066051747e-15	0.905297133911327	0.905251750886543	1024.88159897769	1132.1519626518
transcript:Smp_051920.1	0.0427689466924219	0.957231053307578	1.24755404736539	1.24785442422736	557.95422444108	447.128875824043
transcript:Smp_051930.1	0.000171273231831859	0.999828726768168	0.8419126259301	0.841887528253156	2877.10096437128	3417.44288749085
transcript:Smp_052060.1	0.969765488652918	0.0302345113470815	1.07147240598937	1.07149142468722	2184.65674605474	2038.89268808494
transcript:Smp_052140.1	0.957965145162233	0.0420348548377671	1.15173239981352	1.1520218114559	327.679032379343	284.436899460365
transcript:Smp_052140.2	0.967874746174338	0.0321252538256619	1.21855205104358	1.21986162761216	110.441962346233	90.5346649407603
transcript:Smp_052150.1	0.955460661070274	0.0445393389297257	0.878011254171557	0.87771746139274	197.719861884693	225.267347873358
transcript:Smp_052160.1	1	2.84398425814176e-18	0.956649810379365	0.956591496595924	385.810387721767	403.318264044503
transcript:Smp_052230.1	0.989093172288393	0.0109068277116066	0.942762947878882	0.942753491271276	3095.8329008154	3283.82074629694
transcript:Smp_052280.1	0.994560491262024	0.00543950873797599	0.986371026527389	0.986367697945378	2191.187890727	2221.47180165602
transcript:Smp_052290.1	1	3.01987632301072e-18	0.984244330671302	0.98413111705441	74.2970519510408	75.4952356981134
transcript:Smp_052330.1	0.976618606262718	0.023381393737282	1.06275627151085	1.06279820265313	862.988669886608	811.996143529645
transcript:Smp_052330.2	0.954856382719507	0.0451436172804929	0.972136982894575	0.971744200974001	37.3896454528445	38.4771300650501
transcript:Smp_052350.1	0.0371257196505755	0.962874280349424	1.33345870642013	1.33383721201077	637.535914800142	477.968803604554
transcript:Smp_052350.2	0.820575283104436	0.179424716895564	0.843016663161073	0.842922761967208	764.545644810887	907.01930245539
transcript:Smp_052350.3	1	4.65405394633078e-18	1.09349186819033	1.09443999142059	58.5417500170094	53.4892786045849
transcript:Smp_052390.1	1	3.57696621098214e-18	0.937220251631321	0.93688177904962	94.2700370728178	100.621733033015
transcript:Smp_052460.1	1	6.49782553502779e-17	0.635215545877649	0.368633325682672	0.263677195601535	0.732410347992037
transcript:Smp_052500.1	0.984726012436803	0.0152739875631969	1.02615879508014	1.02619500487372	402.207033310379	391.9399036734
transcript:Smp_052630.1	0.978042316279377	0.021957683720623	0.851612129677331	0.851026070857868	116.896574663645	137.361319947694
transcript:Smp_052640.1	0.985752917450377	0.0142470825496232	1.05971518481096	1.0597391351971	1433.53096906672	1352.7200459656
transcript:Smp_052710.1	0.990439434203757	0.00956056579624336	0.964744741419116	0.964721668933375	799.769792467762	829.016462473909
transcript:Smp_052740.1	0.980937889837228	0.0190621101627716	1.06376570999548	1.06385023296938	435.433486825236	409.299011109432
transcript:Smp_052750.1	1	2.62939909486102e-18	0.953745463361942	0.953676719186438	348.133654179464	365.04416057179
transcript:Smp_052760.1	1	2.42373271777025e-17	0.865451987507571	0.865017202794066	145.223445360328	167.886597768477
transcript:Smp_052780.1	0.0143754633709409	0.985624536629059	1.28846661662577	1.2891417892072	298.817337665338	231.793313000281
transcript:Smp_052780.2	0.907221862529307	0.0927781374706929	1.23302451216979	1.23451150339106	104.950821056575	85.0121490591698
transcript:Smp_052790.1	1	9.30412349525555e-17	1.08616586760816	1.08621141440458	1114.87652637118	1026.38919962756
transcript:Smp_052800.1	0.0400032090740656	0.959996790925934	1.17281259173277	1.17296633981609	715.293084724064	609.814050736372
transcript:Smp_052870.1	0.951052715060241	0.0489472849397589	1.06797733282201	1.06799630724073	2075.87966515702	1943.71363563718
transcript:Smp_052890.1	1	1.31561159932187e-17	1.07678897471993	1.07686225028462	612.253998248119	568.552969020682
transcript:Smp_052910.1	1	5.47457476200089e-18	0.965949750693339	0.96594404260121	3126.21452291096	3236.43474735026
transcript:Smp_053020.1	0.220255718639214	0.779744281360786	0.795570229027392	0.795381478242332	467.369569572301	587.606863552237
transcript:Smp_053030.1	1	2.75697668059388e-17	1.05974339390436	1.05976724974204	1439.93063985822	1358.72291065441
transcript:Smp_053040.1	0.996281278575067	0.00371872142493339	1.05850331790912	1.05854493622845	807.307065917184	762.65678748058
transcript:Smp_053060.1	0.996199812992043	0.00380018700795671	1.00172989407083	1.00173009321929	4720.96990811134	4712.81627932181
transcript:Smp_053120.1	1	3.41488164790403e-16	0.784257476181095	0.783433214094483	111.242886018821	141.996853956799
transcript:Smp_053130.1	0.985847549205114	0.0141524507948859	1.0918045085728	1.09181273711221	6608.87642886045	6053.12182766182
transcript:Smp_053140.1	0.999940463932206	5.95360677943855e-05	0.964346408457131	0.964323647745404	819.546952543443	849.867480926215
transcript:Smp_053160.1	0.917516652573922	0.0824833474260778	0.886027549208742	0.885884975173631	384.206186708361	433.698887130697
transcript:Smp_053160.2	0.958510292071057	0.0414897079289425	1.20026941913841	1.20444291414494	31.3473848598502	26.0247622054894
transcript:Smp_053220.1	0.98571159551953	0.0142884044804696	1.02802059308443	1.02802333943147	5690.66467903777	5535.54008020043
transcript:Smp_053230.1	0.996499260906758	0.00350073909324238	1.01130518508554	1.01130597207606	7881.86648895756	7793.75045093186
transcript:Smp_053300.1	1	2.09488728799281e-16	1.90243069232782	50.8637072870229	0.498637072870229	0
transcript:Smp_053390.1	0.0251446179728658	0.974855382027134	1.22373810882124	1.22376492161297	5540.30941256531	4527.26424582733
transcript:Smp_053420.1	0.993735368923893	0.006264631076107	1.01595105532418	1.0159552445456	2098.7827592359	2065.82190598579
transcript:Smp_053430.1	0.92523988173115	0.0747601182688496	1.09063853102812	1.09070636911728	790.643097200536	724.890046050362
transcript:Smp_053470.1	0.999999999999999	1.40320859475625e-15	1.21146165406803	1.212074186897	227.013247963818	187.29144608146
transcript:Smp_053510.1	0.768202910503076	0.231797089496924	1.10275758287511	1.10279572980617	1611.70492115479	1461.47092307001
transcript:Smp_053550.1	1	9.12056585230642e-17	0.906522896653059	0.906440423654643	557.395952641181	614.929424693569
transcript:Smp_053550.2	0.872361099227707	0.127638900772293	1.26387920643473	1.26632522698506	74.1089403827746	58.5207303395048
transcript:Smp_053560.1	0.981932571550659	0.0180674284493407	1.04566077376335	1.04571380010185	488.533614883625	467.176733919017
transcript:Smp_053610.1	0.991020354155198	0.00897964584480166	1.0685419055366	1.06855205079998	3916.75400903772	3665.4773350394
transcript:Smp_053640.1	0.0310682604065261	0.968931739593474	0.768602573514619	0.768201152272293	240.244761492737	312.739806196044
transcript:Smp_053640.2	0.948440609798077	0.0515593902019226	1.42169121945811	1.42680223123326	63.8590316657656	44.7537593127115
transcript:Smp_053700.1	0.97498541408153	0.0250145859184704	1.10283890124301	1.10287179694729	1870.59523433403	1696.11210549929
transcript:Smp_053780.1	0.951910720562741	0.0480892794372587	1.07549195005726	1.07555663755468	680.998377077603	633.158308668431
transcript:Smp_053790.1	0.946606604853269	0.0533933951467315	1.00099366601755	1.00102109052769	19.6681225918739	19.6480499432839
transcript:Smp_053800.1	0.909715428386544	0.0902845716134562	0.882273173063693	0.882147079695393	446.841344236603	506.539706417326
transcript:Smp_053820.1	0.714755735846012	0.285244264153988	2.55233032121615	2.71043831987579	14.4280553753068	5.31683413949387
transcript:Smp_053820.2	1.9137996076779e-08	0.999999980862004	1.09705867066994	1.09706846146957	5900.48955040191	5378.4141892233
transcript:Smp_053830.1	1.33071181851463e-08	0.999999986692882	1.40598426869703	1.40606414680642	3877.25458330709	2757.52036738295
transcript:Smp_053900.1	0.453790114974786	0.546209885025214	0.950412697906798	0.950408278346794	5785.48511660581	6087.36870704315
transcript:Smp_053940.1	0.143596334403516	0.856403665596484	1.2281193055107	1.2281321408043	11842.403089155	9642.61125849055
transcript:Smp_053990.1	1	3.67624034932774e-18	0.959092342820266	0.959070205573334	961.536458918092	1002.57193126047
transcript:Smp_054010.1	0.988751271399602	0.0112487286003983	1.1216617369019	1.12194411173798	262.253661098337	233.748222316503
transcript:Smp_054070.1	0.985746280367262	0.0142537196327381	0.941646601410851	0.941614279897925	922.320106881121	979.51009285703
transcript:Smp_054120.1	0.988139884036348	0.0118601159636522	1.03728509671412	1.0373067251259	970.179819956784	935.286953597815
transcript:Smp_054120.2	0.959676818947922	0.0403231810520785	0.936809309849176	0.936188933629534	51.7268919288606	55.2533021715826
transcript:Smp_054200.1	0.876634629554202	0.123365370445798	1.12976811960194	1.12981291994129	1775.53678376349	1571.53052004977
transcript:Smp_054220.1	0.987887117045443	0.0121128829545565	1.06399215668664	1.06400759314255	2393.10050400616	2249.13795667774
transcript:Smp_054220.2	1	5.22960253399898e-18	1.0435964394354	1.04454244960731	26.1068133202223	24.9931134015098
transcript:Smp_054230.1	0.983424987660377	0.0165750123396226	0.982662094025576	0.98258474267615	119.481672638478	121.599533965521
transcript:Smp_054230.2	1	3.78918450589866e-18	0.962756198937869	0.962397602233154	54.2201881856103	56.3390474828431
transcript:Smp_054240.1	0.9806447424689	0.0193552575311003	1.10485785815344	1.10486761998227	6438.99727414768	5827.84408649322
transcript:Smp_054240.2	0.0814564134205358	0.918543586579464	1.53721860633564	1.54065668627655	130.601020802246	84.7662009315041
transcript:Smp_054300.1	0.900023547674444	0.0999764523255557	0.83427414490474	0.833507007362624	97.6833860372978	117.197636137839
transcript:Smp_054310.1	0.0353989461873873	0.964601053812613	0.838871552131022	0.83874333572004	571.859013902294	681.806462257025
transcript:Smp_054320.1	0.328886568393817	0.671113431606183	0.81662078148784	0.81632975577936	279.066498196804	341.857359631361
transcript:Smp_054330.1	0.0010251809348909	0.998974819065109	0.739463993311952	0.73923624665478	458.805276719686	620.65122812015
transcript:Smp_054340.1	0.959146363286116	0.0408536367138843	0.876859417856015	0.876843478714026	3675.32740601579	4191.54470187908
transcript:Smp_054350.1	0.930849447981837	0.0691505520181628	0.89610646591902	0.895985670351638	418.087394273841	466.624018945588
transcript:Smp_054360.1	0.879846912731309	0.120153087268691	1.22701885772872	1.22784384086168	183.305368496622	149.288601659291
transcript:Smp_054360.2	0.73851952112577	0.26148047887423	1.09555355962559	1.09558813646811	1642.65019906176	1499.33098808085
transcript:Smp_054410.1	0.992968072909416	0.00703192709058423	1.0117592638156	1.01176269098958	1883.47218910639	1861.5749406981
transcript:Smp_054450.1	1	4.31498452179737e-18	1.08692286898981	1.08756226157153	80.2057158452062	73.7473550311447
transcript:Smp_054450.2	1	4.12708488589426e-18	0.943026563629871	0.94232630500092	41.5862457779107	44.1320827978161
transcript:Smp_054470.1	0.98592249690976	0.0140775030902398	0.965051137337438	0.965008298922975	427.12934989745	442.617644108523
transcript:Smp_054540.1	0.996521493061793	0.00347850693820669	0.99528866672338	0.995288108349873	4556.23126540371	4577.80141679436
transcript:Smp_054560.1	0.978947349256732	0.0210526507432677	1.09986511263385	1.09990805540183	1387.76487214953	1261.70898217669
transcript:Smp_054600.1	0.949631912066248	0.0503680879337522	1.08013197844707	1.08016712974133	1335.95283855282	1236.80123204771
transcript:Smp_054610.1	1	1.62757728830226e-18	1.00903095410821	1.00904979790901	262.361468369425	260.008354805801
transcript:Smp_054610.2	0.999999998918162	1.08183812487182e-09	15.6704047103555	811.611576576995	8.10611576576995	0
transcript:Smp_054620.1	0.972184240840937	0.0278157591590625	0.962728709979998	0.962587454065674	137.789250798447	143.145045514488
transcript:Smp_054620.2	0.95673161895535	0.0432683810446496	1.1352815117573	1.13855538021819	25.5152648428249	22.4089927748032
transcript:Smp_054730.1	1	1.48465998346321e-16	1.12427132448381	1.12444263992266	442.528037326357	393.55212723914
transcript:Smp_054770.1	0.0776908491449331	0.922309150855067	0.847094215757997	0.846930993639892	430.449014265497	508.247482012193
transcript:Smp_054770.2	0.931895925714322	0.068104074285678	0.867860609964636	0.867528935834258	187.508250821795	216.14215709372
transcript:Smp_054770.3	0.65171565385955	0.34828434614045	0.790841336751909	0.790576768770813	339.085087370947	428.911138042257
transcript:Smp_054770.4	0.802345004055671	0.197654995944329	0.603713910135452	0.530936746197654	1.55853913968548	2.94428627029247
transcript:Smp_054790.1	2.68113145884818e-05	0.999973188685412	1.16384324181969	1.16388416475307	2528.18408295826	2172.19421028294
transcript:Smp_054800.1	0.823044793552306	0.176955206447694	1.10621153696509	1.10624928937744	1688.55920853069	1526.38122550845
transcript:Smp_054800.2	0.983039663203894	0.0169603367961058	1.00015062488443	1.0001509264545	271.017218605689	270.976319601255
transcript:Smp_054810.1	0.992846158140938	0.00715384185906175	0.955098768792659	0.95506843514465	767.010504641938	803.095281691953
transcript:Smp_054820.1	0.9694012168549	0.0305987831450996	0.910670611288757	0.910563291992906	411.201793147548	451.591549023077
transcript:Smp_054820.2	0.998209340832608	0.0017906591673923	1.01343195932032	1.01388171681043	16.4180921414953	16.1931644018361
transcript:Smp_054820.3	0.886559267384664	0.113440732615336	1.48230210289412	1.49239786713363	38.6715127740702	25.9090351486924
transcript:Smp_054840.1	0.720561948449608	0.279438051550392	1.18987118244598	1.18999274976959	1008.37270929999	847.375590790567
transcript:Smp_055050.1	0.949841186735744	0.0501588132642557	1.30717127559789	1.31067393537877	62.3514470165006	47.5696804477377
transcript:Smp_055050.2	0.946959898525647	0.0530401014743529	1.16909440458364	1.1691237019788	3660.98864787124	3131.39400940877
transcript:Smp_055090.1	0.973200107374521	0.0267998926254791	1.08587099332753	1.08592938478522	866.428276873789	797.867181530691
transcript:Smp_055090.2	0.977131222611373	0.0228687773886275	1.02080487245091	1.02087504991287	164.192159833432	160.834522400119
transcript:Smp_055090.3	0.975158064156494	0.024841935843506	1.01517140103437	1.01525251036902	103.02097199307	101.47309995867
transcript:Smp_055100.1	1.01630776971895e-06	0.99999898369223	0.689074539769475	0.68860481330124	247.287760042084	359.118712528909
transcript:Smp_055130.1	2.56105119267325e-06	0.999997438948807	0.807702468909233	0.807582199945899	700.550673388407	867.469091831567
transcript:Smp_055190.1	1	2.04077529305489e-18	1.03799499686876	1.03803008952294	609.750116523106	587.410463700955
transcript:Smp_055200.1	0.214958905872498	0.785041094127502	1.29747398628075	1.29782580167539	595.363408037798	458.736780399357
transcript:Smp_055200.2	0.462797541038764	0.537202458961236	1.05815310123206	1.058161766633	3852.77841352692	3641.01024380094
transcript:Smp_055220.1	0.982714972683854	0.0172850273161464	0.773146748849453	0.772304031820469	112.785147175682	146.040185585335
transcript:Smp_055220.2	0.993035466289498	0.00696453371050242	1.03112326750668	1.03114183744044	937.62133863679	909.303641044988
transcript:Smp_055220.3	0.977976461296595	0.0220235387034054	1.25514750500924	1.25560617531253	378.940968759795	301.79718780351
transcript:Smp_055220.4	0.976130240040927	0.0238697599590734	1.00126790621931	1.00127227190275	157.760555821181	157.560083830809
transcript:Smp_055240.1	0.946103598772903	0.0538964012270969	0.565074519594996	0.562545983950975	52.4879899764411	93.312130944261
transcript:Smp_055240.2	0.857042484873771	0.142957515126229	2.21721060850966	2.22282271927753	261.557147878266	117.663418401663
transcript:Smp_055240.3	0.709222067106582	0.290777932893418	0.741986408081559	0.741845033005545	734.540742235537	990.157365897894
transcript:Smp_055260.1	0.973601454134281	0.0263985458657193	1.08041511624202	1.08068001712878	177.977817719787	164.689832419106
transcript:Smp_055310.1	0.884322902561991	0.115677097438009	0.882727689342358	0.882612210075146	486.285520916137	550.963026845769
transcript:Smp_055340.1	0.993282723564764	0.00671727643523551	1.03399137048634	1.0340146179862	820.262166042543	793.278752184245
transcript:Smp_055390.1	1	1.33509242819977e-18	1.02161725914474	1.02164767283113	393.967654833525	385.619669905434
transcript:Smp_055400.1	0.997162045963971	0.00283795403602855	1.04749465073902	1.04752878892028	790.685306920387	754.809643415605
transcript:Smp_055420.1	0.756210617086933	0.243789382913067	0.740506146091719	0.740172838481859	312.636712352622	422.386899883384
transcript:Smp_055420.2	0.977795204311784	0.022204795688216	1.10263953355012	1.11010338554511	8.27235713287076	7.45088809449378
transcript:Smp_055440.1	4.52972587550171e-07	0.999999547027412	0.719912077946938	0.719544606319161	297.544940709247	413.522306539539
transcript:Smp_055450.1	1	1.14991289897304e-18	0.996393075101026	0.996389259951907	511.075424774156	512.927508779274
transcript:Smp_055600.1	0.94712487990276	0.0528751200972396	0.89198993713158	0.891954653705937	1481.39950241153	1660.84741719772
transcript:Smp_055630.1	0.988425250684038	0.011574749315962	1.02132857891963	1.02138397681237	213.341937420699	208.875142379605
transcript:Smp_055670.1	0.998124875272979	0.00187512472702124	0.939602798518049	0.939541392893961	501.365906245395	533.628975395288
transcript:Smp_055720.1	0.981360290358168	0.018639709641832	1.05397758087698	1.05401738362592	775.499278951575	735.755169530458
transcript:Smp_055720.2	0.95637608621598	0.0436239137840196	1.09593821831633	1.09601056164571	788.57183963487	719.492044260211
transcript:Smp_055740.1	0.977484865700533	0.0225151342994669	0.982654825939696	0.982599772634163	167.95190698527	170.926236363048
transcript:Smp_055760.1	1	8.66975946511322e-19	1.01324973394724	1.01325328414614	2051.67823839814	2024.84229557098
transcript:Smp_055770.1	0.696861837316784	0.303138162683216	0.902299492910613	0.902248752965085	942.556471010849	1044.675811882
transcript:Smp_055770.2	0.919068564419758	0.0809314355802424	1.32631250050965	1.33055247590171	55.5473161734317	41.7450733095145
transcript:Smp_055770.3	1.6507795130849e-11	0.999999999983492	55.1200125410996	2991.39525878523	29.9039525878523	0
transcript:Smp_055770.4	0.632296717432018	0.367703282567982	0.687750177691644	0.685591884228289	53.8041206082774	78.4829370464343
transcript:Smp_055770.5	0.919908262030196	0.0800917379698042	0.769886823687381	0.767232559114041	36.0780301286601	47.0266249450266
transcript:Smp_055780.1	0.00419829916215708	0.995801700837843	0.741329418723063	0.741286804014072	2441.24224902568	3293.25279087431
transcript:Smp_055800.1	0.275254726326022	0.724745273673978	1.17290261549069	1.17295724101386	2014.3032495026	1717.28469674572
transcript:Smp_055870.1	0.995926865590485	0.00407313440951495	0.96771634931884	0.967712433510264	4328.57931105092	4473.0019828568
transcript:Smp_055880.1	0.989173666369239	0.0108263336307614	1.02953940659819	1.02955221955268	1287.76425349129	1250.80004055414
transcript:Smp_055880.2	0.874114199676406	0.125885800323594	1.27681281172025	1.27792823991383	172.053959216497	134.632896089455
transcript:Smp_055890.1	0.757753238781833	0.242246761218167	1.13738417337118	1.13743586545096	1640.12083138131	1441.9445586696
transcript:Smp_055900.1	0.00526163422876691	0.994738365771233	1.25852904702133	1.2586939231219	1070.79563649675	850.717581047556
transcript:Smp_055920.1	0.98943936212585	0.0105606378741501	0.993437251177763	0.993432813036491	796.996817434294	802.265510709367
transcript:Smp_055960.1	0.98620294906192	0.0137970509380799	1.03404213826949	1.03405249492562	1844.06566586093	1783.33820998964
transcript:Smp_055990.1	0.69827101580309	0.30172898419691	1.07604078240687	1.07605962721376	2355.74487291427	2189.2319465769
transcript:Smp_056060.1	0.2518956229695	0.7481043770305	0.674139183154733	0.672561828680091	75.3730890967049	112.073507987132
transcript:Smp_056080.1	0.999999999999999	5.22021340761839e-16	0.575630096262445	0.565027781649818	12.2602261228357	21.706146570719
transcript:Smp_056200.1	0.993108722168604	0.00689127783139602	1.01335890837449	1.01336264805132	1963.98630159854	1938.08817776023
transcript:Smp_056240.1	1	6.23886288170378e-18	0.955865568432349	0.955841759252045	961.287845719836	1005.69814825255
transcript:Smp_056260.1	1	1.14339616716723e-16	0.853756738463907	0.85329361285187	146.178912396019	171.313106365965
transcript:Smp_056260.2	0.66346320028597	0.33653679971403	2.19976555145889	2.45550871784266	6.23989477872619	2.53525456713392
transcript:Smp_056280.1	1	3.17743526154368e-17	0.622250168844258	0.568224365714658	2.14556823483445	3.78351602095306
transcript:Smp_056350.1	0.936669747674966	0.0633302523250342	0.812753857304309	0.811539843837416	67.9006829433494	83.6712677270774
transcript:Smp_056360.1	0.554529278532188	0.445470721467812	1.20172499791964	1.20173072036654	22983.9039151782	19125.6672633455
transcript:Smp_056370.1	0.989974857553384	0.0100251424466158	0.97185268793872	0.971837005101034	946.324313478313	973.748262456707
transcript:Smp_056390.1	0.723978470172542	0.276021529827458	0.934775276384203	0.934766043997903	3582.934515788	3832.97531091705
transcript:Smp_056440.1	0.992849253655757	0.00715074634424293	0.96486091301878	0.964853626225825	2524.3677987418	2616.32239501445
transcript:Smp_056460.2	1	1.53423610390536e-17	0.816217279746967	0.813876849257166	34.6642038979179	42.5937476426138
transcript:Smp_056500.1	0.913190397105989	0.0868096028940106	1.12979600786028	1.12984335915896	1680.28893845567	1487.18636650027
transcript:Smp_056620.1	0.948716389239242	0.0512836107607582	0.878861104846014	0.878668651240919	300.059299866059	341.494501659732
transcript:Smp_056620.2	0.941139996453612	0.0588600035463875	0.841645165033031	0.839737852834786	37.8161505995105	45.0351893669161
transcript:Smp_056620.3	0.11700954711015	0.88299045288985	0.180540274931222	0.13932601942396	1.49297327820377	10.7774558134782
transcript:Smp_056640.1	0.970894302328	0.0291056976719999	1.08556578978562	1.08558932648999	2141.19846136023	1972.38269870436
transcript:Smp_056760.1	7.46297046383404e-09	0.99999999253703	1.10517661729053	1.10518052653591	16132.3671506968	14597.0415796748
transcript:Smp_056780.1	1	6.01940532024912e-17	0.929030574665515	0.928992356289153	935.934446297742	1007.47347385371
transcript:Smp_056810.1	0.993845792349059	0.00615420765094055	1.01297128843009	1.01297391555694	2713.54863789224	2678.79406022135
transcript:Smp_056850.1	1	2.02959466730639e-18	1.04740614344924	1.0474452496072	688.895548912671	657.69077163557
