	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.f.1.SmLE.PZQ.ER.RNA.juv.f.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.f.1.SmLE.PZQ.ER.RNA.adu.f.1_rsem.isoforms.results_Mean
transcript:Smp_065770.1	0.44882730735045	0.55117269264955	0.899996978559107	0.899897965596909	444.420465281842	493.857618632794
transcript:Smp_065770.2	0.999999957829844	4.21701561283775e-08	1.51433990469521	1.51655013724917	172.557300384826	113.779380348375
transcript:Smp_065770.3	0.999999999999935	6.45409626521254e-14	1.63463628420489	1.65821633190647	21.8128210303187	13.1504185837615
transcript:Smp_065810.1	0.999999963332599	3.66674010324874e-08	1.26967529979875	1.27002083023557	484.670099884317	381.621614494398
transcript:Smp_065840.1	0.630821272610426	0.369178727389574	0.938985540686569	0.938973434071475	2313.93387433497	2464.32369717554
transcript:Smp_065890.1	2.9476111551574e-09	0.999999997052389	1.81957281057169	1.82010604743985	1367.88747982941	751.538230804185
transcript:Smp_065980.1	0.0036400581798669	0.996359941820133	0.851028326990304	0.850986148430834	1469.67386628317	1727.02617913544
transcript:Smp_066050.1	0.00195907952247176	0.998040920477528	1.86637540435122	1.8838809242035	45.5804663232385	24.1902908663212
transcript:Smp_066200.1	2.60533363293236e-05	0.999973946663671	0.638012001449731	0.637546075963079	242.192580097748	379.888158312521
transcript:Smp_066260.1	0	1	0.466675493346416	0.466024823415938	186.769555443892	400.783146757306
transcript:Smp_066330.1	0	1	0.414721850699026	0.414442502726546	424.580779003171	1024.47657222621
transcript:Smp_066330.3	2.16435360178568e-06	0.999997835646398	5.48545577968309	5.79005329993424	41.6819550949006	7.19061680526742
transcript:Smp_066340.1	0.748387425841312	0.251612574158688	0.925041152751774	0.924984811685448	601.748068527726	650.549945337093
transcript:Smp_066410.1	3.29638489493522e-05	0.999967036151051	0.822840896771207	0.82279426307778	1528.41593536839	1857.59402564196
transcript:Smp_066410.2	6.47260023356466e-14	0.999999999999935	2.04207004374807	2.04424710618276	478.453598910968	234.043699997359
transcript:Smp_066430.1	0.280002947328222	0.719997052671778	0.877567902991196	0.877510293025271	911.873532050873	1039.16132288796
transcript:Smp_066480.1	8.05910893575401e-13	0.999999999999194	0.567512828565938	0.567190788094483	372.451534690261	656.667686782559
transcript:Smp_066520.1	0.997357414049107	0.00264258595089321	9.83775491343616	12.0835060867456	23.2421313275956	1.91428680555727
transcript:Smp_066590.1	0	1	0.28503448951919	0.284826967480413	479.824484467256	1684.64257595474
transcript:Smp_066590.2	0	1	0.313100579064324	0.312935208212078	635.581524744388	2031.05428444333
transcript:Smp_066610.1	0	1	0.459488248769459	0.459325196957452	744.532107720668	1620.9376698698
transcript:Smp_066620.1	0.612910952637221	0.387089047362779	0.843021415224265	0.842975083896662	1396.58308177218	1656.73301465284
transcript:Smp_066630.1	0	1	0.604902073210377	0.604823769743747	1492.24174592592	2467.24049605468
transcript:Smp_066670.1	0	1	1.87097161202342	1.87282846807862	429.539529554793	229.348714306323
transcript:Smp_066730.1	0.0349035763290093	0.965096423670991	1.19930291164702	1.1996295522729	357.9051516611	298.34473041071
transcript:Smp_066740.1	1.80424752915798e-09	0.999999998195752	0.547535940641388	0.547415503484375	1005.6013558206	1837.00657958123
transcript:Smp_066760.1	1.07635215162993e-05	0.999989236478484	1.28045978172551	1.28049506533415	4976.95960105737	3886.744221703
transcript:Smp_066820.1	2.29446044930359e-06	0.999997705539551	1.32688021721119	1.32726003107009	558.541638670536	420.820602591273
transcript:Smp_066830.1	8.04911692853238e-14	0.99999999999992	0.599658710119204	0.599213114315174	263.234971961421	439.307774715725
transcript:Smp_066890.1	5.55111512312578e-16	0.999999999999999	0.259846365516893	0.259814202871915	2923.62054852242	11252.7641601707
transcript:Smp_066900.1	0	1	0.401577737116209	0.401478687785494	1186.05414247255	2954.22936203123
transcript:Smp_066930.1	0.999999999999972	2.8325163522351e-14	1.70814760932899	2.61286643488161	0.990038821382371	0.372736296058579
transcript:Smp_066940.1	1.84297022087776e-13	0.999999999999816	0.237062807194956	0.236989127689093	1199.9312646773	5063.26558727297
transcript:Smp_066950.1	6.53449205573198e-05	0.999934655079443	0.666752273249501	0.666675078163069	1407.27235341526	2110.88689642042
transcript:Smp_066950.2	0.750397329036487	0.249602670963513	1.02212851204055	1.02216368010196	314.484976033515	307.665749154132
transcript:Smp_066960.1	0.652185426577261	0.347814573422739	0.889946726826262	0.889586049426172	132.717673064483	149.191612536639
transcript:Smp_066960.2	3.16054959981216e-11	0.999999999968395	0.616828494357911	0.616747834068191	1432.60846513367	2322.84933731431
transcript:Smp_066970.1	0.862838808150985	0.137161191849015	0.285415358048387	0.278312514491609	13.6812672368579	49.1838613032462
transcript:Smp_066990.1	7.52087281341574e-12	0.999999999992479	0.291271609696244	0.291236595273853	2882.48320698965	9897.41791176093
transcript:Smp_067000.1	0	1	3.62594040622326	3.62799696034409	2265.16166811037	624.348755773471
transcript:Smp_067000.2	4.14658418712577e-10	0.999999999585342	2.84792589395497	2.85217516128809	606.497496914341	212.637352500059
transcript:Smp_067000.3	0	1	29.5214935037458	29.9779449312926	915.934237391004	30.5439368856099
transcript:Smp_067010.1	0	1	3.47786291824553	3.48095938737857	1362.05853753304	391.281131540256
transcript:Smp_067010.2	0.000259654537526188	0.999740345462474	4.16894365326695	4.21189519504042	151.940732866747	36.0665702445947
transcript:Smp_067060.1	0	1	6.58306951647285	6.58344753167832	47545.1844884513	7221.91958319676
transcript:Smp_067090.1	0	1	0.491434199863582	0.490992643370514	276.50923376124	563.174067001535
transcript:Smp_067090.2	0	1	0.390966437531505	0.389433330198271	75.6369229913953	194.238712489199
transcript:Smp_067140.1	0	1	2.3228311819396	2.32365982105551	1813.83856377513	780.589874103432
transcript:Smp_067250.1	0.279748052033268	0.720251947966732	0.657286012055697	0.656680696023183	181.789794169062	276.836563740994
transcript:Smp_067250.2	0.494392408139756	0.505607591860244	0.810468483968667	0.810305718773323	461.369485384508	569.379397970639
transcript:Smp_067260.1	0	1	0.340039917291609	0.339160885909234	124.501232693201	367.105542700057
transcript:Smp_067280.1	3.69867469984797e-11	0.999999999963013	0.717889860001713	0.717798424943064	1082.91388668181	1508.66409157064
transcript:Smp_067400.1	7.83262343873048e-13	0.999999999999217	0.661774984532202	0.661665757595847	1001.84326087011	1514.1279909251
transcript:Smp_067420.1	0.782322085511689	0.217677914488311	1.07396615628957	1.07404664662415	482.6062549861	449.333849732242
transcript:Smp_067430.1	0.999998495702853	1.50429714719809e-06	4.67931070824494	5.04325438318329	24.9205951719603	4.9333546828594
transcript:Smp_067480.1	0.99999999999999	1.02769234908296e-14	1.06751858717265	1.06755394171636	996.903372258511	933.819508095607
transcript:Smp_067480.2	0.284790465496603	0.715209534503397	1.36884169870577	1.37476954582506	41.8175479319919	30.4151342045035
transcript:Smp_067490.1	0.00205371810424204	0.997946281895758	0.64400415757837	0.643825820328373	628.425534604219	976.085575482971
transcript:Smp_067510.1	1.03372580495531e-08	0.999999989662742	4.87052904890701	5.01404997536135	66.11006076004	13.1769568681902
transcript:Smp_067520.1	0	1	2.12273173395686	2.12448857579169	663.866380107489	312.477620631284
transcript:Smp_067520.2	1.51611834198206e-10	0.999999999848388	4.17236129982006	4.28839004323737	57.3224917098406	13.3592344054039
transcript:Smp_067540.1	4.18477541508366e-09	0.999999995815225	0.680122287269124	0.679922244668694	531.620910500622	781.8895696481
transcript:Smp_067580.1	0	1	5.99018287186389	6.00387274479573	1070.12361502467	178.230555806631
transcript:Smp_067590.1	0.694038946675718	0.305961053324282	0.909203355754225	0.909100983360098	394.255293774868	433.677017164624
transcript:Smp_067780.1	6.16021907762221e-06	0.999993839780922	0.734620976665731	0.734212247566075	233.089928999617	317.47302997171
transcript:Smp_067810.1	0.469464374568854	0.530535625431146	1.08816031791277	1.08817445432974	3318.33709599308	3049.45241183084
transcript:Smp_067890.1	0	1	0.427441751624822	0.427309104684131	901.881030013015	2110.61909759364
transcript:Smp_067900.1	6.13365569446245e-09	0.999999993866344	0.825044508742609	0.825014923425339	2385.6175149856	2891.60740866556
transcript:Smp_067930.1	0.0113283036861601	0.98867169631384	1.2172218904001	1.21742177684159	646.910333909614	531.375544612114
transcript:Smp_068000.1	0.903131919588284	0.0968680804117158	1.01785187716149	1.01785506599479	2786.28759162986	2737.41076324659
transcript:Smp_068060.1	0.00022833859433502	0.999771661405665	1.17366161351531	1.17370085658728	2539.7211174718	2163.8557782499
transcript:Smp_068070.1	0.000152236907768888	0.999847763092231	0.864024354744222	0.863974056662489	1142.07884957805	1321.89178717856
transcript:Smp_068070.2	0	1	6.68666184573219	6.76679802756838	234.791818092445	34.6891024611414
transcript:Smp_068100.1	5.35590506167694e-06	0.999994644094938	0.716101296587749	0.715979657941566	817.102771016927	1141.24137768036
transcript:Smp_068110.1	0	1	0.47300184227891	0.47288749966619	1065.72272834048	2253.66075486829
transcript:Smp_068120.1	0.294233337663889	0.705766662336111	1.12670995204083	1.12687953578393	411.701962084237	365.345789159686
transcript:Smp_068120.2	1.38079382372425e-07	0.999999861920618	0.470654578768009	0.46851145812843	56.5751201355047	120.766384768787
transcript:Smp_068120.3	0.268752883323567	0.731247116676433	1.41762769681165	1.46358346389403	6.49363637016724	4.43363887035427
transcript:Smp_068120.4	0.29178211672446	0.70821788327554	1.81135021399328	1.88115963220443	10.680781924004	5.67308065992041
transcript:Smp_068170.1	0	1	2.52382403855292	2.52564171216243	1035.32320698061	409.918772555062
transcript:Smp_068220.1	0.108757115213896	0.891242884786104	1.23334209580735	1.23343032132589	1595.14532758082	1293.25748337602
transcript:Smp_068240.1	0	1	15.1386909595261	15.8295370081318	158.40110379165	9.99731125049785
transcript:Smp_068250.1	0.0411368064077433	0.958863193592257	0.853837674625913	0.853774606437955	967.505224697281	1133.21089624317
transcript:Smp_068250.2	0.000776816843681583	0.999223183156318	0.0762263715121032	0.0565264522855864	1.2861113904237	22.9192895275897
transcript:Smp_068270.1	0.475276843564921	0.524723156435079	1.19208306350177	1.1922031598665	932.382913493403	782.06552611906
transcript:Smp_068270.2	2.68022143229407e-05	0.999973197785677	0.714882428390556	0.714708153199013	571.740607518182	799.967732112111
transcript:Smp_068280.1	0	1	26.2137395069001	26.2747872070353	5306.34920450095	201.946315105004
transcript:Smp_068300.1	2.03473347615279e-07	0.999999796526652	0.688692347161494	0.688313956698618	276.891733508812	402.279871960354
transcript:Smp_068300.2	0.439671246357384	0.560328753642616	0.823770436232776	0.820365497845688	20.7518657765548	25.2980679661398
transcript:Smp_068340.1	0.999999999999995	4.68027737603603e-15	1.03943163972272	1.0394408599499	2173.65435490355	2091.17617388998
transcript:Smp_068350.1	0	1	1.96420402483387	1.96831661221481	225.641509392615	114.631876206443
transcript:Smp_068420.1	3.94527333025252e-09	0.999999996054727	0.570223933559034	0.570131701054976	1299.03112565179	2278.48306265208
transcript:Smp_068440.1	8.77783507189367e-05	0.999912221649281	1.33261791669886	1.33266762255947	4360.62133928459	3272.09721223175
transcript:Smp_068480.1	0.657601652342103	0.342398347657897	1.06869530697215	1.06878534053906	398.741733791649	373.078700477995
transcript:Smp_068500.1	0	1	12.580574910639	12.6069036390696	2711.41847210665	215.064894655637
transcript:Smp_068510.1	1.36557432028894e-14	0.999999999999986	4.01650204065263	4.01997985228686	1704.93717462736	424.108338219397
transcript:Smp_068530.1	0	1	7.01411632110276	7.02077316248216	3101.53466744841	441.756824774021
transcript:Smp_068580.1	0	1	0.399679547395248	0.398889120885459	148.126922368929	371.363684095703
transcript:Smp_068680.1	0	1	35.4069466950778	37.3278515768399	326.926005861409	8.74850047754307
transcript:Smp_068710.1	0	1	0.431910063140003	0.430910344772969	119.723541675111	277.851840931653
transcript:Smp_068720.1	0.222672975918328	0.777327024081672	1.10187088476273	1.1019014449296	1796.07378836363	1629.97587271876
transcript:Smp_068750.1	0	1	5.4440937715305	5.61852857988933	69.9842137766442	12.4477481063597
transcript:Smp_068750.2	0.66906126465334	0.33093873534666	1.13437109636029	1.13555586125526	62.9655066500069	55.4478676388433
transcript:Smp_068760.1	0.995018769559815	0.00498123044018464	0.795112960091617	0.795004993433823	737.697451982287	927.918073502968
transcript:Smp_068840.1	0.999999999999999	1.02687504777447e-15	1.01263955645457	1.01266488580891	247.084426370439	243.994141777922
transcript:Smp_068840.2	0	1	97.3824676145916	4810.27486941808	48.0927486941808	0
transcript:Smp_068920.1	0	1	0.403165963358728	0.403068062393822	1201.519619981	2980.94962464779
transcript:Smp_068920.2	0	1	0.000472949976487657	9.48276481510699e-06	0	1054.53476568574
transcript:Smp_068950.1	0	1	0.631865350185725	0.631634461365708	492.436542257784	779.628497229909
transcript:Smp_068950.2	0.289422741071572	0.710577258928428	0.57659585312241	0.56720375705077	12.4931995750436	22.0335767916193
transcript:Smp_068960.1	2.09637745707258e-05	0.999979036225429	2.44011684107399	2.45468367940007	118.65358032289	48.331699306809
transcript:Smp_068960.2	0.765878648728092	0.234121351271908	1.04301338632473	1.04306938775483	391.738372146304	375.562686482084
transcript:Smp_068990.1	0.550473799729709	0.449526200270291	0.891112930279998	0.89104069403095	656.752196064541	737.063177986334
transcript:Smp_069120.1	2.46200837494825e-11	0.99999999997538	9.38655179167406	9.51285352223814	308.859073464828	32.4586039517781
transcript:Smp_069130.1	0.08481235661818	0.91518764338182	0.840458036597939	0.840450963319638	9269.4844641142	11029.1813135554
transcript:Smp_069130.2	0	1	5.50793101677797	5.51673531624677	1381.18210342209	250.35403311837
transcript:Smp_069160.1	8.90425907451586e-08	0.999999910957409	1.38177647873481	1.38184620510435	3699.64569327052	2677.31811336349
transcript:Smp_069170.1	0.000648337974870183	0.99935166202513	0.725018279941955	0.724826870399859	509.161408146538	702.463140745525
transcript:Smp_069220.1	0.999999999999054	9.46135348951356e-13	0.837138122108553	0.836897211770316	276.636770881563	330.552423904321
transcript:Smp_069240.1	0	1	5.99253023012391	6.00985923631557	846.633990274981	140.865843673508
transcript:Smp_069240.2	0.999999999819983	1.80017392676406e-10	16.0177394135926	750.352434574174	7.49352434574174	0
transcript:Smp_069380.1	0.645155613860699	0.354844386139301	1.24316283408204	1.24462041848957	101.51894835963	81.5642268496947
transcript:Smp_069380.2	7.74664311586903e-08	0.999999922533569	2.93715754646586	2.94611791770435	311.432981567315	105.703006154891
transcript:Smp_069380.3	0.401625459409484	0.598374540590516	1.52705001388433	1.53190309793798	81.3394823894704	53.0935432325783
transcript:Smp_069400.1	0	1	7.22561231715961	7.46539742765171	94.7668514566754	12.6854863924087
transcript:Smp_069600.2	3.18846060665123e-10	0.999999999681154	0.580749725013797	0.580526061976793	532.086428253506	916.566297094441
transcript:Smp_069720.1	1.32441779765458e-09	0.999999998675582	9.1164400795774	10.0872937550457	41.2259457420365	4.07790967561644
transcript:Smp_069760.1	0.000151215830195395	0.999848784169805	0.64374705666601	0.643610094486554	818.586971398267	1271.8733629409
transcript:Smp_069770.1	0.0109289253105614	0.989071074689439	1.25540470890949	1.25553088366504	1242.71006836811	989.786495280517
transcript:Smp_069770.2	0.12849000196887	0.87150999803113	2.74886086405458	2.85435956832486	23.1269601285796	8.09583235039234
transcript:Smp_069810.1	0	1	0.620325927552393	0.620112720239221	539.959173619841	870.749711898084
transcript:Smp_069820.1	0.567707649610121	0.432292350389879	1.12424354940049	1.12441325032478	402.526327951543	357.986784398683
transcript:Smp_069840.1	6.60478782776863e-10	0.999999999339521	0.616922970937335	0.616755504967436	689.851740381558	1118.52357582594
transcript:Smp_069870.1	0.000217703184603346	0.999782296815397	0.699343352893849	0.699224811045184	867.162362339135	1240.18106393394
transcript:Smp_069880.1	0	1	0.426836969135757	0.426680994420627	766.674620713397	1796.84674013778
transcript:Smp_069890.1	0	1	17.782456282072	18.8808778633067	141.048133827797	7.4609520843801
transcript:Smp_069900.1	1.756372824957e-13	0.999999999999824	1.25504282090146	1.25515451050937	1401.47034579387	1116.56993821423
transcript:Smp_069910.1	0.0153545179517519	0.984645482048248	0.716826125984534	0.716565772691735	381.087106240674	531.828277467687
transcript:Smp_069960.1	0.870913559282513	0.129086440717487	0.981853890781466	0.981849994737821	2236.10601973796	2277.44178155759
transcript:Smp_070020.1	0	1	16.7575727942372	16.8674394787825	1182.92790260507	70.1214449115462
transcript:Smp_070030.1	0.00650994336663935	0.993490056633361	1.96135682141761	1.98520585755926	39.1199066726292	19.700755196309
transcript:Smp_070100.1	0	1	13.2887243857924	13.3767939217013	912.678579517017	68.2192472216644
transcript:Smp_070110.1	1.06243763453584e-07	0.999999893756237	69.3204514639708	3410.04148259459	34.0904148259459	0
transcript:Smp_070110.2	0.975865875980751	0.0241341240192491	0.688338358374637	0.687914720893068	247.454589475945	359.721492814517
transcript:Smp_070130.1	0	1	0.386860730877099	0.386485464224489	308.764769937554	798.919839592112
transcript:Smp_070170.1	0.999999994482217	5.51778314792781e-09	1.21199434028774	1.2121762568392	690.718393348844	569.81504767908
transcript:Smp_070190.1	0	1	0.689072729880294	0.689009421656097	1654.66736617667	2401.52082696534
transcript:Smp_070200.1	0.818875509149913	0.181124490850087	0.959267898362125	0.959256959242899	1746.53148310076	1820.71328615601
transcript:Smp_070310.1	0.00560162928410335	0.994398370715897	1.21489794314349	1.21514268570051	521.712451484122	429.34077306033
transcript:Smp_070330.1	0	1	0.552635736110593	0.55212277287752	235.440813440858	426.436480759614
transcript:Smp_070330.2	0.999999999999997	3.18062694046462e-15	1.09406447124226	1.09425533409786	263.691352520599	240.977038676858
transcript:Smp_070340.1	0	1	0.585724727520375	0.585608714546567	1022.52802433039	1746.10135205208
transcript:Smp_070360.1	0	1	0.0427311433903755	0.0319459055741629	1.37646493848293	43.39039556131
transcript:Smp_070370.1	0.357085431196075	0.642914568803925	2.83342292014576	5.17577670232861	1.97095760427554	0.372736296058579
transcript:Smp_070380.1	0	1	4.90047708410113	4.90289919560458	3860.68991640452	787.422040182596
transcript:Smp_070540.1	0	1	8.50904951273326	8.51883254561483	3197.27256737973	375.309335162371
transcript:Smp_070600.1	0	1	0.297507524360235	0.297424639657447	1232.6228002916	4144.34334514067
transcript:Smp_070610.1	0.745716817045104	0.254283182954896	0.919279313225902	0.919244395714335	1039.10122657981	1130.38712988658
transcript:Smp_070640.1	0	1	9.86967151887838	9.89260225551058	1871.05795882576	189.128096377371
transcript:Smp_070680.1	0.999999999999999	6.25179257002374e-16	1.00769129905681	1.0076974226428	618.880062617835	614.152593563779
transcript:Smp_070680.2	0.000307971729685885	0.999692028270314	1.99094469456176	2.00111432181907	95.336721720427	47.6368139180345
transcript:Smp_070710.1	0.999952198701329	4.78012986709713e-05	0.765779880219962	0.76556618177874	410.283908000526	535.925256501582
transcript:Smp_070760.1	0.00146390325979517	0.998536096740205	0.641581781894708	0.640850982573314	153.677476303674	239.807805516264
transcript:Smp_070770.1	0	1	0.247598786177176	0.247373787916114	404.485308430815	1635.14832392065
transcript:Smp_070780.1	0	1	2.86967191214018	2.87106233419659	1887.76773929888	657.508897034722
transcript:Smp_070860.1	3.21790372126429e-11	0.999999999967821	14.2025107117953	15.1797816784323	100.265893605193	6.59588509963007
transcript:Smp_070860.2	0.0151120535332399	0.98488794646676	9.37609489194967	12.0846814938087	18.2635764737093	1.50212727311607
transcript:Smp_070930.1	1.19787729735421e-08	0.999999988021227	0.655221336449997	0.655153154859327	1619.95478216102	2472.64050949629
transcript:Smp_071000.1	0	1	0.296876129480166	0.296783891324776	1106.23428835529	3727.43047332644
transcript:Smp_071020.1	0.861711255851308	0.138288744148692	1.02059668289845	1.02060383499028	1437.16905743287	1408.15544888503
transcript:Smp_071050.1	0	1	5.62516297109953	5.63183242638283	1909.73720276116	339.088726342562
transcript:Smp_071140.1	2.76556555434126e-13	0.999999999999723	1.34899753713004	1.349060217845	3672.89114765262	2722.55278783444
transcript:Smp_071150.1	1.12376108418744e-10	0.999999999887624	1.98919225746508	1.99000106391454	1190.07750360921	598.023601684707
transcript:Smp_071250.1	0	1	3.05599243767507	3.05682387625017	3696.15409061297	1209.14179946418
transcript:Smp_071380.1	0	1	2.33172879814924	2.33266847137797	1616.51133316307	692.982318881964
transcript:Smp_071390.1	0	1	3.19632451196007	3.19857404314731	1527.02989039662	477.402706349
transcript:Smp_071470.1	1.96130287172247e-05	0.999980386971283	0.563788477550338	0.563693481391169	1265.66902491041	2245.32202297599
transcript:Smp_071470.2	0.563485844188118	0.436514155811882	0.620244395517319	0.619820736453199	271.660995881252	438.295755041103
transcript:Smp_071540.1	0.999999999999999	7.84974419142547e-16	0.995793626116703	0.995788315633638	385.672873233046	387.304118048904
transcript:Smp_071550.1	0.0106211642319228	0.989378835768077	0.765423186991728	0.765296356797545	692.110246379181	904.371995591125
transcript:Smp_071550.2	0.485549686665146	0.514450313334854	0.730878204889847	0.729023630852215	51.7192027086672	70.9468257042596
transcript:Smp_071550.3	0.0122971520824949	0.987702847917505	7.19654683093946	7.80689913930802	38.7458438124611	4.95430697014184
transcript:Smp_071560.1	0	1	0.478316283532816	0.478207552962625	1121.90907094359	2346.08232746952
transcript:Smp_071570.1	0.0736750362081336	0.926324963791866	0.517989791026004	0.516463808902419	79.7593711018904	154.442973716426
transcript:Smp_071570.2	0.396848904400627	0.603151095599373	1.20515212868624	1.20549765619709	349.974853886496	290.313960471704
transcript:Smp_071590.1	6.01387215604099e-05	0.99993986127844	0.474711114383752	0.474174804145426	227.086311821833	478.919521004629
transcript:Smp_071610.1	0.859508117255924	0.140491882744076	0.942721155863922	0.942710260508397	2423.36462911228	2570.63628511137
transcript:Smp_071630.1	0.525607489932293	0.474392510067707	0.802442292877354	0.802424368621514	4324.59489652875	5389.4136835778
transcript:Smp_071640.1	0.512945845962527	0.487054154037473	1.15369671398873	1.15398276242025	303.179262708079	262.72292165318
transcript:Smp_071640.2	0.342721651882518	0.657278348117482	0.824839615051314	0.824800760114169	1818.13374572387	2204.33295607608
transcript:Smp_071770.1	0.997664209111054	0.00233579088894616	1.00145022529384	1.00145154606924	537.672534965667	536.893195243049
transcript:Smp_071830.1	0.000414659710616938	0.999585340289383	0.578191435569244	0.577886446143472	390.797242329098	676.259957423559
transcript:Smp_071830.2	0.357414745712302	0.642585254287698	1.29274714382614	1.29458172142139	101.002596719251	78.0172075897562
transcript:Smp_071880.1	0	1	0.33245535145944	0.331783361006878	161.15150033551	485.733166403603
transcript:Smp_071880.2	2.1094237467878e-15	0.999999999999998	8.08240230949685	8.48765360010427	72.5226118775039	8.53566117974146
transcript:Smp_071880.3	0.361077988405155	0.638922011594845	1.28493062900381	1.29930153947001	12.5866275858749	9.6849223896195
transcript:Smp_071880.4	0	1	5.07030284570567	5.14886945271453	130.423782807474	25.3225092052408
transcript:Smp_071880.5	0.0345206578927723	0.965479342107228	1.6529080376533	1.6584066621897	96.2793969368027	58.0513905697086
transcript:Smp_071880.6	0.999999999999898	1.0199307300741e-13	4.51739960840305	176.510567025914	1.75510567025914	0
transcript:Smp_071890.1	0	1	0.246671318731379	0.244786124377623	47.8204704041722	195.386983900876
transcript:Smp_071950.1	1.03616004665241e-11	0.999999999989638	1.28460523746376	1.28478313534761	1005.04867562926	782.268851564569
transcript:Smp_071960.1	0	1	0.720107613978565	0.719954361525928	642.941333512025	893.034570421524
transcript:Smp_071960.2	0.542065890392438	0.457934109607562	0.864261254137076	0.863098823205136	49.2718136823227	57.0886917805236
transcript:Smp_072080.1	3.71080943750712e-12	0.999999999996289	0.556184029255245	0.555010839016536	102.655714448698	184.969656668723
transcript:Smp_072090.1	0.152113999000809	0.847886000999191	0.785583804504077	0.785308521638666	299.084343290458	380.852215357541
transcript:Smp_072100.1	0.999999329655174	6.70344826061261e-07	0.16690665725521	0.142810175578071	2.40428571539067	16.8955580641789
transcript:Smp_072110.1	0	1	0.392555701797011	0.392534021249359	5377.76959014216	13700.1517669361
transcript:Smp_072140.1	1.8249350648647e-05	0.999981750649351	1.46775097035008	1.46781519121535	5227.55457374498	3561.44964766624
transcript:Smp_072180.1	0.595333293602352	0.404666706397648	1.2093475129007	1.20946913659071	1017.95747991196	841.65470157431
transcript:Smp_072190.1	0	1	1.76441141700745	1.76449846029587	7577.08342868148	4294.18101188162
transcript:Smp_072190.2	0	1	1.80313713152151	1.805424809675	309.920038377749	171.655990583978
transcript:Smp_072210.1	0	1	2.93354081384922	2.93867670222167	540.967324149041	184.078751151175
transcript:Smp_072320.1	0.999996797453597	3.20254640323738e-06	4.39402546137288	4.6933615757705	26.0113291471731	5.53428392679319
transcript:Smp_072330.1	0	1	0.574325487838578	0.57432273725632	43460.8687737061	75673.2586247619
transcript:Smp_072340.1	0	1	0.717349658844059	0.71726919804933	1232.06419283634	1717.71912622912
transcript:Smp_072350.1	0.000976602289707085	0.999023397710293	1.19971855338324	1.19979116283128	1613.68115572095	1344.96669737202
transcript:Smp_072360.1	0.999999999999983	1.69285411927067e-14	0.920704219944265	0.920635130101914	516.659589821105	561.199944013228
transcript:Smp_072360.3	4.16333634234434e-14	0.999999999999958	0.0242483562857447	0.0190287576670369	1.72941056260625	91.3995703483258
transcript:Smp_072370.1	0.866230326582285	0.133769673417715	1.01123829250983	1.01124181745762	1576.48336442195	1558.95773373696
transcript:Smp_072380.1	0.400878448846899	0.599121551153101	1.10857982058664	1.1086345569541	1075.34297934603	969.969667872243
transcript:Smp_072380.2	0.400878448846899	0.599121551153101	1.10857982058664	1.1086345569541	1075.34297934603	969.969667872243
transcript:Smp_072440.1	0.999999999913519	8.64808625559476e-11	0.823856701819943	0.823655940632814	353.353499847906	429.008334495855
transcript:Smp_072450.1	0	1	27.0909231321232	32.6450214833171	74.9763684999251	2.28702310161585
transcript:Smp_072460.1	0	1	0.415700494054213	0.414238848914857	80.9618165131836	195.461324636253
transcript:Smp_072470.1	0.999999999999993	6.50824287548199e-15	0.861228133128235	0.858321240917921	20.0260379900705	23.3332857477035
transcript:Smp_072490.1	0	1	0.596333582897873	0.59618723154115	804.067706601271	1348.68997890213
transcript:Smp_072500.1	1.90624885386681e-05	0.999980937511461	0.297972710600501	0.290783014032654	13.8735954361352	47.7355517211747
transcript:Smp_072500.2	0.999999999987425	1.25751918285364e-11	5.86086960343607	8.5372305499409	7.57186034010478	0.878093661727019
transcript:Smp_072500.3	0.259110286617657	0.740889713382343	0.63458460763075	0.618379523199904	6.80836306287595	11.0161785959426
transcript:Smp_072560.1	0	1	0.472005047537684	0.471368541466718	191.185338228853	405.607518797344
transcript:Smp_072640.1	0	1	0.595832636313619	0.595604360005386	515.631369349605	865.734786262045
transcript:Smp_072660.1	0.000569452110734225	0.999430547889266	0.62778111295334	0.627578766812671	564.486437876923	899.4730095095
transcript:Smp_072720.1	0.000529049108887958	0.999470950891112	0.897552699290285	0.897537050203028	2873.10742965624	3201.10290002604
transcript:Smp_072740.1	0	1	0.271306387722964	0.271121971227945	523.830890384761	1932.11260892107
transcript:Smp_072740.2	1.40468378040381e-08	0.999999985953162	0.292688996439531	0.291964153898009	139.301111561202	477.141423218437
transcript:Smp_072790.1	6.10378414478419e-12	0.999999999993896	0.672076604405081	0.671855891260728	488.091135263246	726.48677053115
transcript:Smp_072800.1	0	1	0.399127912255887	0.398891406610876	495.536808042931	1242.30006191202
transcript:Smp_072870.1	0.591001733692525	0.408998266307475	0.89925976696815	0.899186069778539	601.012981056709	668.397798182121
transcript:Smp_072890.1	0.0576534300920114	0.942346569907989	1.82320082356259	1.82485711229809	443.484354868084	243.019633322677
transcript:Smp_072890.2	0.213816179494275	0.786183820505725	0.350400937489062	0.348335295229459	53.5545233807025	153.762885246722
transcript:Smp_072900.1	6.32827124036339e-15	0.999999999999994	0.557986292178775	0.557968638193382	6831.11524357088	12242.8380311887
transcript:Smp_072950.1	0	1	0.397083896719329	0.39699089024501	1258.37556208158	3169.79966818898
