	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.juv.m.1.SmLE.PZQ.ES.RNA.juv.m.1_rsem.genes.results_Mean
gene:Smp_033680	0.998181051035858	0.00181894896414224	1.02590304451511	1.02591933370483	746.969222784701	728.097170070758
gene:Smp_033700	0.988766944451515	0.011233055548485	1.06164054916074	1.06176147173604	247.806404097074	233.39120233585
gene:Smp_033710	0.437337578610076	0.562662421389924	1.09444365679121	1.09445883761423	3117.59354755382	2848.52430792314
gene:Smp_033760	0.986469186626994	0.013530813373006	1.08822643090487	1.08824598102024	2248.63260869203	2066.28994312859
gene:Smp_033770	0.989347918055358	0.0106520819446421	0.934711149929873	0.934675808125369	790.587212753142	845.841797896429
gene:Smp_033870	0.992834415206785	0.00716558479321473	0.902324564349272	0.902298751465409	1563.2930077083	1732.56804598462
gene:Smp_033930	0.998800177338732	0.0011998226612676	1.15053421614402	1.15171706188871	67.1014916583335	58.2608148373496
gene:Smp_033950	1	2.59387043697293e-16	0.971522372200534	0.971515370883697	1809.3197791408	1862.36895288781
gene:Smp_033970	0.997402115229805	0.00259788477019462	1.00738257689233	1.0073852287089	1284.10540178747	1274.69144011664
gene:Smp_033990	1	1.3982078067567e-16	0.983578810370276	0.983569586088663	801.707072058776	815.099661175011
gene:Smp_034000	0.997288843903759	0.00271115609624077	0.983983326093848	0.983979890513243	2100.39184768128	2134.58834690901
gene:Smp_034080	0.997766440259679	0.0022335597403209	0.988622707391964	0.988602881436071	259.749022594396	262.743657178364
gene:Smp_034090	0.990676326574337	0.00932367342566254	1.07244717011242	1.07253839878267	389.974106914606	363.598526610552
gene:Smp_034100	0.721631858125718	0.278368141874282	1.6252820087616	1.63032568233366	92.5337959263634	56.7539931880946
gene:Smp_034120	0.99448752165446	0.00551247834553955	1.03923793062359	1.03924588547906	2347.11431735666	2258.47795761622
gene:Smp_034190	0.986720089804378	0.013279910195622	1.05414136609955	1.0541491303346	3365.69902906445	3192.81057178772
gene:Smp_034270	0.994591182683675	0.0054088173163248	1.05532066727052	1.0553499550309	912.718729190745	864.848831745555
gene:Smp_034300	0.999999999999914	8.59986562102831e-14	0.854069246132949	0.853867370096649	282.605809174997	330.973263996852
gene:Smp_034400	0.994864907366436	0.00513509263356361	0.960916492520784	0.960900428909319	1070.4555747399	1114.01341234767
gene:Smp_034410	0.999358243946116	0.000641756053884318	0.992070344830001	0.992069757936544	6137.34469209985	6186.40445624272
gene:Smp_034420	0.998616420272673	0.00138357972732692	1.04809784356536	1.0481017653559	5885.56151511267	5615.44806872495
gene:Smp_034430	0.992710552923543	0.00728944707645658	0.93537905717926	0.935326523920842	526.790500267354	563.216303108601
gene:Smp_034450	0.990191270780596	0.00980872921940382	1.06179806790316	1.0618365001213	781.763732016073	736.236806289636
gene:Smp_034490	0.992265060361311	0.00773493963868891	1.0426779324333	1.04269112287207	1544.68870614412	1481.44378076038
gene:Smp_034500	0.995669318567595	0.00433068143240466	1.07265287392745	1.07272469494835	496.849365298103	463.165097616285
gene:Smp_034530	0.993173637620518	0.00682636237948247	1.04625186477296	1.04633348332482	271.480391028169	259.458319952337
gene:Smp_034550	0.998775127596029	0.00122487240397132	0.896067940894375	0.896059867945293	5281.98909910697	5894.68441502702
gene:Smp_034610	0.989443364552493	0.0105566354475065	0.951377305833945	0.951238184358681	152.212236251489	160.015363525663
gene:Smp_034660	1	9.63830921404758e-17	0.98911564998602	0.989111551832045	1202.81786562061	1216.05896956436
gene:Smp_034670	1	1.26089399466403e-16	0.982478238032297	0.982470114915361	970.31762793799	987.630858695822
gene:Smp_034680	6.13759414369586e-05	0.999938624058563	0.125936775384188	0.0974374953692599	1.35829282315439	14.032774990972
gene:Smp_034700	0.990394903043025	0.00960509695697521	1.07263790137637	1.07269317925149	645.393690613912	601.656630400562
gene:Smp_034840	0.999745259130157	0.000254740869843042	1.00830474580376	1.00830485789304	34205.6609346893	33923.9274549536
gene:Smp_034850	0.996811903775689	0.00318809622431099	0.911185947986955	0.911154602667481	1182.06500665264	1297.32746961495
gene:Smp_034860	0.999999999999998	2.13927378064606e-15	0.741703515356145	0.735052894776207	13.0613033453251	17.7728064323245
gene:Smp_034870	0.321021294986749	0.678978705013251	1.0672398257893	1.06724537133311	5925.02194186509	5551.69544751489
gene:Smp_034920	1	2.87441760391513e-16	1.04580298577061	1.04586176980584	373.113549496175	356.751820986575
gene:Smp_034940	1	1.36151879088672e-16	1.01577159409787	1.01577388908008	3196.21461167709	3146.58063994224
gene:Smp_034980	0.0856895552346323	0.914310444765368	1.21823529588709	1.21830320280844	1792.70112502095	1471.47191097945
gene:Smp_035000	0.999999999999999	6.05960488358469e-16	0.924517467626985	0.924265363713017	126.699019315038	137.081601924814
gene:Smp_035010	0.00127511254363166	0.998724887456368	0.829213173898885	0.829086477787592	511.71294656386	617.202993184241
gene:Smp_035020	0.989988000188483	0.0100119998115168	0.931824521900753	0.931798714230949	1127.04596808971	1209.5387478966
gene:Smp_035030	0.991075838536112	0.00892416146388801	1.07248463060492	1.07249286809556	4321.04094132618	4028.96871852438
gene:Smp_035040	0.99213709654625	0.00786290345375021	0.982312214050851	0.982257299831542	144.853142699481	147.469833160135
gene:Smp_035080	0.990459775758029	0.00954022424197066	1.09129493481263	1.09141768344853	371.66638795008	340.534590386058
gene:Smp_035090	0.986980054956584	0.0130199450434158	1.11064088732859	1.11070548821309	870.993862960549	784.179753452851
gene:Smp_035110	0.242816161383281	0.757183838616719	0.896894635463317	0.896857537710797	1141.29337732812	1272.54815928276
gene:Smp_035150	0.994784856440056	0.0052151435599439	1.04737404988325	1.04740271152479	792.668582781655	756.79402013442
gene:Smp_035180	0.997270889554984	0.00272911044501618	1.03573698043866	1.03578461886742	355.763716526972	343.472332182141
gene:Smp_035190	0.754905108120197	0.245094891879803	1.19970976472883	1.1997804087985	1552.98241095604	1294.38720766174
gene:Smp_035200	0.997051451132376	0.00294854886762387	1.02886666793111	1.02886737452225	19245.6071557193	18705.6245961557
gene:Smp_035210	0.990228399869781	0.00977160013021867	0.937280702961861	0.937278612457147	12875.4488656083	13737.0567531337
gene:Smp_035220	0.999999999999999	1.10602009154922e-15	1.10140582949117	1.10164101403472	217.479462226131	197.413170938038
gene:Smp_035250	0.979020292841015	0.0209797071589849	0.894838459590095	0.893415230471222	30.2159143701657	33.8218772047611
gene:Smp_035260	0.997725663475934	0.0022743365240657	0.902595163317935	0.902583166732997	3355.46568729308	3717.62601512602
gene:Smp_035270	0.598769882742445	0.401230117257555	1.08371752182759	1.08372946300718	3478.82629265122	3210.04971637792
gene:Smp_035280	0.999999999999999	1.13746793158537e-15	1.07112866312654	1.07119063747006	562.905823470072	525.494801647231
gene:Smp_035290	0.995434286839967	0.00456571316003276	0.931510291315126	0.931241165256136	108.50148585239	116.51350637071
gene:Smp_035300	0.996215412984509	0.00378458701549065	0.984417215873554	0.984410155158888	994.745744115764	1010.49942932949
gene:Smp_035310	0.873425477422571	0.126574522577429	1.18920729870363	1.18924954477902	2438.74676442051	2050.65865497406
gene:Smp_035360	0.981543269901517	0.0184567300984829	1.10815905938385	1.10830456941012	377.191215818397	340.330756710187
gene:Smp_035370	0.999999999999989	1.13665433053669e-14	0.766220811080526	0.764451968032543	46.2505433110973	60.5046500311292
gene:Smp_035380	0.999999999999999	5.15041109541015e-16	1.03381849604945	1.03415875693633	47.0523329193439	45.4978416187908
gene:Smp_035390	0.998651220230815	0.00134877976918464	0.974790639400523	0.974782106852055	1318.65534453214	1352.76959583257
gene:Smp_035410	0.991591952538169	0.0084080474618305	1.05058200393263	1.05060287837019	1165.62830907924	1109.48468450678
gene:Smp_035430	0.99804425232075	0.00195574767925034	0.989525079454846	0.989524042317004	4575.97492560832	4624.42026133402
gene:Smp_035460	0.984393145863931	0.0156068541360694	1.12031614248178	1.12062950150435	196.999752037238	175.792753517348
gene:Smp_035470	0.9349158740364	0.0650841259636002	0.949945902907684	0.949940396748777	3953.94047197186	4162.30427308963
gene:Smp_035480	0.996998781207115	0.00300121879288544	0.986240207174822	0.986233555199076	934.071971787986	947.110453227164
gene:Smp_035500	1	2.78565459442722e-16	0.986909162202905	0.986868503040353	145.473010057056	147.408840107725
gene:Smp_035540	1	1.8559946250956e-16	0.986039498311594	0.986024613144759	423.417492357864	429.418927750002
gene:Smp_035550	0.967971820011205	0.0320281799887947	0.804489850450558	0.802627237823366	38.5648846773	48.0507719991047
gene:Smp_035560	0.992029946441195	0.00797005355880485	0.847913329353964	0.847889759567585	2505.05427795584	2954.45931595612
gene:Smp_035580	0.993601017243937	0.0063989827560626	0.947613546105158	0.947606685509666	3313.04985047531	3496.22942204819
gene:Smp_035620	0.999999999999998	2.07765499338957e-15	1.0728243230047	1.072864039223	900.725403677801	839.551557427298
gene:Smp_035650	0.990253432629166	0.00974656737083448	0.930821922019512	0.930685176522834	215.566905139001	231.622468827349
gene:Smp_035700	4.44089209850063e-16	1	0.779749457002326	0.779673696683072	1037.83393602411	1331.11600878978
gene:Smp_035730	1	1.49652945020419e-16	1.00798528431865	1.00799291211306	483.152100997446	479.320851627309
gene:Smp_035790	0.996572332916048	0.00342766708395169	1.02731394095046	1.02731960479097	2268.40705955999	2208.08283594033
gene:Smp_035800	0.977514655566255	0.0224853444337452	0.930181926179098	0.930156789780973	1182.93609468472	1271.76063875787
gene:Smp_036010	0.762580727709741	0.237419272290259	0.826596653738937	0.826513132937208	785.689642844636	950.609671404939
gene:Smp_036020	0.982549209687772	0.0174507903122276	0.925790570495604	0.92573877723556	607.310971879606	656.029248667088
gene:Smp_036060	1	1.61851657745614e-16	1.0244750423548	1.02448333998421	1383.61466530831	1350.54848280524
gene:Smp_036130	0.998877304974086	0.0011226950259141	0.978635583829311	0.978630366120162	1834.72703566903	1874.7908432877
gene:Smp_036180	0.99501808372303	0.00498191627697013	1.05481451497222	1.05483110588284	1595.69372052541	1512.74755106775
gene:Smp_036220	0.996601561336773	0.00339843866322709	1.02667666085638	1.02668076622713	3054.61911891033	2975.23724275839
gene:Smp_036250	0.990380653036486	0.00961934696351354	0.938489677912597	0.938458373926794	844.31054006395	899.678855171122
gene:Smp_036270	0.00749267726061698	0.992507322739383	1.17121402930826	1.17122765610153	6737.98953535267	5752.92752691967
gene:Smp_036370	0.998899418524659	0.00110058147534062	0.985606666736087	0.985602080096375	1416.15006401053	1436.83768184748
gene:Smp_036390	0.997220702971844	0.00277929702815612	0.98462959175259	0.984622026469437	915.944160745159	930.249669316457
gene:Smp_036400	4.45421477479613e-13	0.999999999999555	1.18138989917604	1.18143341271615	2254.96592082823	1908.66796403691
gene:Smp_036500	0.956411833033061	0.0435881669669387	1.09398165744918	1.09401061594943	1625.6605846969	1485.96331780557
gene:Smp_036550	1	1.53110484892979e-16	1.02275386842669	1.02277417277632	524.785242500454	513.099595910009
gene:Smp_036590	0.975677603872324	0.024322396127676	1.06319521867663	1.06320308410447	3911.29853235619	3678.78720331198
gene:Smp_036630	1	1.94753093299858e-16	0.979377680188336	0.97934817389717	313.393606261304	320.002447681565
gene:Smp_036670	0.972245761756426	0.0277542382435736	0.842997919723161	0.839641030458836	17.9706762793615	21.4047184655038
gene:Smp_036720	0.999999999953445	4.65549999336358e-11	0.640404190705503	0.638809216096124	65.9341080723739	103.219738098285
gene:Smp_036780	1	1.98649691109108e-16	0.991630836128539	0.991616725355868	269.279299609428	271.55591122723
gene:Smp_036920	0.99970402064295	0.000295979357050141	0.972414892690438	0.972384959060308	410.286204736658	421.938325006137
gene:Smp_036940	0.0932470098172287	0.906752990182771	1.1859079217572	1.18598348402912	1336.01783768315	1126.50470756093
gene:Smp_036950	0.997311308627326	0.00268869137267355	1.01159484090667	1.0115971231299	2353.18672992847	2326.20927852823
gene:Smp_036980	0.999999999999998	2.48964179827455e-15	1.18353791226854	1.18440530570964	114.740338460973	96.8743502370325
gene:Smp_036990	0.972493096765393	0.0275069032346068	0.883785160699544	0.883757607714825	1706.74065251828	1931.23295351925
gene:Smp_037120	0.998222085795605	0.00177791420439524	0.980343023470218	0.980334926805877	1089.74541828513	1111.60541682062
gene:Smp_037190	0.995227445044219	0.00477255495578116	0.97190966865911	0.971900045689863	1299.0025418281	1336.56010058688
gene:Smp_037230	0.999430778375222	0.000569221624777583	0.918007295912708	0.918005639502346	20806.3734303566	22664.7564622582
gene:Smp_037290	0.99550709611303	0.00449290388696994	0.986868796279273	0.986860157362926	686.813052678283	695.957962181797
gene:Smp_037400	1	2.0507475663519e-16	1.02143021257418	1.02145100759705	481.969531291199	471.847708011909
gene:Smp_037460	0.998318363542194	0.00168163645780607	0.984652484368398	0.984645509814507	992.067345366479	1007.53772705293
gene:Smp_037530	0.927273435313522	0.0727265646864775	0.91609928165331	0.916069570567372	1184.44778970701	1292.96798743976
gene:Smp_037540	0.994839824779347	0.00516017522065306	1.03262988644899	1.03263348173041	4291.13166217857	4155.52217874342
gene:Smp_037590	0.990720911257688	0.00927908874231234	1.15934097150012	1.15943029467015	946.994307723838	816.774167256259
gene:Smp_037640	0.995788165828984	0.00421183417101565	0.986900983632305	0.986894708383374	943.230683310043	955.756279115185
gene:Smp_037690	0.967123916180501	0.0328760838194993	1.24293193670383	1.25596897313121	10.7058992534343	8.52197768629501
gene:Smp_037700	0.998114922102994	0.00188507789700569	0.996022281474957	0.996021843900817	4145.66488243807	4162.222894614
gene:Smp_037780	0.990113443933451	0.00988655606654887	0.892871356264875	0.892854822299224	2648.81582374301	2966.68263310011
gene:Smp_037900	0.999999999999993	6.75381167710385e-15	0.8925125267676	0.892392067262281	364.589825973409	408.554620136017
gene:Smp_037910	0.169734313505657	0.830265686494343	1.13118744988448	1.1312149830321	2467.87860637607	2181.61651962155
gene:Smp_037930	0.99376686984074	0.00623313015926022	1.0561751604023	1.05620814085962	823.712892198757	779.876899497242
gene:Smp_037960	0.995431999801038	0.00456800019896239	1.02255850781681	1.02256811372083	1099.52320568498	1075.25646971623
gene:Smp_038030	0.999999999999998	2.13931471815575e-15	1.0661455288864	1.06617889866028	967.646660079805	907.583145292713
gene:Smp_038080	0.997550507498037	0.00244949250196269	0.994655930956612	0.99465487073822	2295.57362401007	2307.9097534179
gene:Smp_038100	1.25364227887559e-08	0.999999987463577	1.11510603998007	1.11511018193741	14189.0704074158	12724.3652565898
gene:Smp_038140	0.989595979476036	0.0104040205239644	0.914631260505056	0.914592392938786	919.768139823444	1005.66000876532
gene:Smp_038210	0.99589805698471	0.00410194301528976	1.03077249846334	1.03077936236226	2115.92134114349	2052.73903476371
gene:Smp_038240	0.991287021910381	0.00871297808961916	1.06606290077177	1.06608961511915	1207.11087614289	1132.27837334466
gene:Smp_038300	0.998361311297509	0.00163868870249143	1.02770084892601	1.02772761811217	486.935005668043	473.797453537652
gene:Smp_038330	0.999999999998935	1.06458083941964e-12	0.85918247413388	0.859072021042607	501.468579329991	583.734513901611
gene:Smp_038340	0.996855258670367	0.00314474132963274	0.982553025306759	0.982547347064773	1382.29442842504	1406.84782985877
gene:Smp_038410	0.999999999999849	1.50665364412304e-13	0.698187544232675	0.696233755844116	49.2346083661393	70.7199925531979
gene:Smp_038420	0.999909107350291	9.08926497084935e-05	1.00681098106692	1.0068153104692	725.219599021031	720.31039191285
gene:Smp_038440	0.994570735863647	0.00542926413635349	0.934130731238756	0.934111593623519	1472.09152710071	1575.92754017148
gene:Smp_038510	0.998108417684109	0.00189158231589143	1.05198681941686	1.0519895722047	9096.52341414637	8646.97059229082
gene:Smp_038530	0.996391997268789	0.00360800273121068	0.975804232854063	0.975795165851018	1192.27004284566	1221.84483651771
gene:Smp_038540	0.931910932308215	0.0680890676917849	1.24324617890813	1.24354677876335	460.737899565546	370.501111792463
gene:Smp_038560	0.999999999991246	8.75431131557879e-12	1.06085399005451	1.06086065267755	4436.5477166913	4182.02626036435
gene:Smp_038630	1	2.6932237878331e-16	0.958211984965257	0.958131667006941	228.238669018306	238.212654440929
gene:Smp_038680	0.995546991516312	0.0044530084836878	0.957747756576927	0.957722707226644	739.6584069712	772.31000597868
gene:Smp_038700	0.999999999997796	2.20407963131086e-12	1.09823362757736	1.09826594609859	1528.47153452081	1391.71259683594
gene:Smp_038710	0.977778994771387	0.0222210052286135	1.07176993184822	1.07180743482671	939.145520618151	876.225310655399
gene:Smp_038820	0.993187388635165	0.00681261136483485	0.962682749100329	0.962639079899767	376.643378306689	391.261647049596
gene:Smp_038830	0.999999999999546	4.535939039469e-13	0.906249528679848	0.906212957858134	1063.67488132458	1173.75922510425
gene:Smp_038840	1	2.95749343993823e-16	1.04486386346964	1.04490701812358	497.372677178664	475.996638439327
gene:Smp_038870	0.998527915259669	0.00147208474033106	1.0204033136635	1.02040619184829	3312.0568585328	3245.82179227241
gene:Smp_038930	0.839557873234113	0.160442126765887	1.14263799917301	1.14269251371958	1368.96713266668	1198.01756754792
gene:Smp_038940	0.996981448508019	0.00301855149198154	1.03740021191198	1.03743727358169	479.342400561977	462.044345615558
gene:Smp_038950	0.998180983332021	0.00181901666797868	1.07257642101508	1.07257777306741	26361.7752048507	24577.9608164751
gene:Smp_038960	0.999404905832178	0.000595094167822193	1.02785229926182	1.02785364020609	9775.18836033594	9510.29183477868
gene:Smp_038980	0.999999999999998	1.82642029288432e-15	1.08936949289972	1.08945653676454	512.149242393914	470.095254418797
gene:Smp_039000	0.998074191791926	0.00192580820807393	1.01418581812595	1.0141879966661	3023.77746843822	2981.47615284168
gene:Smp_039080	0.987647487070526	0.0123525129294738	1.15318626312473	1.15322924411322	1881.918186945	1631.86692000658
gene:Smp_039130	0.628162688871806	0.371837311128194	0.884374367954076	0.88435958759903	3167.67595607131	3581.88813339542
gene:Smp_039160	0.99710812245307	0.00289187754693012	0.974521355472682	0.974517163456224	2711.97204978956	2782.88818946979
gene:Smp_039180	1	3.82943789297714e-16	0.969515107587359	0.969509126852752	2262.68499236357	2333.84630902599
gene:Smp_039300	0.989805685312863	0.010194314687137	0.935021281392575	0.935011562322983	2862.23898319432	3061.1810039735
gene:Smp_039390	1	1.72572383658896e-16	0.996016286110821	0.996011063332014	347.842114007238	349.235231115755
gene:Smp_039400	0.998922083364048	0.00107791663595227	0.981887402810958	0.98188639537071	8082.87968536362	8231.99089488146
gene:Smp_039490	0.958802071198291	0.0411979288017085	1.12313961079924	1.12316138334066	2908.52833139379	2589.58965552129
gene:Smp_039590	0.985208344896308	0.0147916551036916	0.920485277802947	0.920081144757211	82.8783110325646	90.078044413123
gene:Smp_039600	0.999999999999986	1.42268080178549e-14	0.529223981311913	0.503012753923011	4.12666115379519	8.21376991742903
gene:Smp_039640	0.266357615623765	0.733642384376235	1.19365037674203	1.19370028546384	2120.69946160838	1776.57453083499
gene:Smp_039650	0.99332944107875	0.00667055892124953	1.03586900316881	1.03591322475772	384.716692976453	371.37891924701
gene:Smp_039670	0.588455841719919	0.411544158280081	1.32092405185459	1.32103745485284	1711.72621266895	1295.74146138429
gene:Smp_039740	0.996121984688682	0.00387801531131774	0.987263974001531	0.987257991417759	962.310602213878	974.73075730897
gene:Smp_039750	1	2.14880731771766e-16	0.965289569461729	0.965255435352222	449.415444519416	465.59260430486
gene:Smp_039810	0.000458282107178909	0.999541717892821	0.934638218300094	0.934632660203355	5032.47757490248	5384.44507971819
gene:Smp_039820	0.993282004926884	0.00671799507311619	0.945526721701503	0.945516650761175	2341.66515823372	2476.59911772266
gene:Smp_039870	0.992316638443589	0.00768336155641149	0.955100199563675	0.955087082032119	1496.84330874699	1567.23275399283
gene:Smp_039970	0.242267677335229	0.757732322664771	1.19482953958185	1.19508052251223	424.757973347906	355.420421085756
gene:Smp_039980	0.995279764964531	0.00472023503546948	0.98947494765776	0.989466025303004	534.418538655243	540.108129363345
gene:Smp_040020	0.942933522736441	0.0570664772635589	1.32546610951298	1.32815480897524	73.6032833499779	55.415228183133
gene:Smp_040080	0.979976400157455	0.0200235998425448	0.923082171791479	0.923070939146076	2894.15988439085	3135.36103342048
gene:Smp_040100	0.992664786350339	0.00733521364966089	1.0389590484354	1.03900932189592	368.655910837295	354.814449663816
gene:Smp_040110	0.999999999999999	5.90579643883423e-16	0.914257950035159	0.913494263774562	46.9500647865859	51.3970713400506
gene:Smp_040130	0.999693204328071	0.000306795671928891	1.03152242748017	1.03152313136383	21151.5167054365	20505.1304688047
gene:Smp_040190	0.985367129359608	0.0146328706403922	0.915870817426601	0.915855923703245	2368.71433996063	2586.34040583976
gene:Smp_040270	1	9.70411180419766e-17	1.01090056170507	1.01090309723945	1989.89744257863	1968.4352921478
gene:Smp_040280	1	2.01027512656832e-16	1.02750016066247	1.02751332150061	983.057009239867	956.733809223
gene:Smp_040350	0.851132019633176	0.148867980366824	1.30264607768873	1.30358179445765	193.04137595925	148.083028592478
gene:Smp_040360	0.994824845839417	0.00517515416058322	0.944598325796251	0.944533681379969	370.630862165816	392.396188865926
gene:Smp_040460	0.99372163846621	0.00627836153379013	1.03530413685108	1.0353127544728	1942.01006629288	1875.77106992586
gene:Smp_040500	0.992355934733832	0.00764406526616804	1.03048248279359	1.0304869094203	3249.09610424228	3152.97144453875
gene:Smp_040510	0.993803005437472	0.00619699456252791	1.04128743952051	1.04130274479763	1286.15812967219	1235.14292367941
gene:Smp_040550	0.99324983782689	0.00675016217311015	1.08611920668097	1.08617371766704	785.694516556245	723.359111014617
gene:Smp_040560	0.999276497482421	0.000723502517579209	1.07514647612673	1.07531032481654	225.800140100233	209.985324037049
gene:Smp_040570	0.998805014431597	0.0011949855684027	1.01639775745766	1.01639908394892	5752.90966569116	5660.08922336795
gene:Smp_040610	0.999999999999996	4.10754463426052e-15	1.16932877226409	1.16993082372481	150.651159635731	128.767835903201
gene:Smp_040710	0.991272524851214	0.0087274751487859	1.04192930807133	1.04203395276778	191.162896589467	183.451293254108
gene:Smp_040720	0.994680757142175	0.00531924285782542	1.05010872924385	1.05013148679676	1058.69627244874	1008.15544000422
gene:Smp_040770	0.999999999998724	1.27601177782703e-12	0.903479523252463	0.903446136353959	1195.87556559126	1323.68326456749
gene:Smp_040790	0.992623684078507	0.00737631592149283	0.951689101103521	0.951684317075493	4400.35085899538	4623.75103088218
gene:Smp_040800	0.997351683263037	0.00264831673696269	0.969483607952162	0.969480778550985	4787.63385354472	4938.34871681796
gene:Smp_040960	0.993672026456514	0.00632797354348555	0.936185020390424	0.936120384146633	423.167144923278	452.044193125007
gene:Smp_040970	0.66428621446993	0.33571378553007	1.05449580248432	1.05450015379454	6046.90174515709	5734.37678353693
gene:Smp_040990	0.981920501272742	0.0180794987272576	1.12130950178392	1.12184865227553	115.56477632162	103.011718738255
gene:Smp_041050	0.99999999999997	3.00865338564598e-14	0.921716261816481	0.92168833165909	1182.830645886	1283.3312393936
gene:Smp_041060	0.976087874044249	0.023912125955751	0.919327009407494	0.91931246864075	2335.31848697657	2540.28893712795
gene:Smp_041100	0.966622911645498	0.0333770883545017	0.890234166366982	0.890109785506554	359.657483503649	404.060924014126
gene:Smp_041190	1	3.82639283201802e-16	0.971640499402733	0.971635073208035	2325.13673860605	2393.01470929661
gene:Smp_041370	0.965985500005458	0.0340144999945421	0.932626417812737	0.932616296170705	2842.39293314221	3047.76317832964
gene:Smp_041390	0.999999999999999	1.00891945135873e-15	0.948391107976541	0.948373633260985	1282.43240211311	1352.2443828042
gene:Smp_041430	0.998964216988545	0.00103578301145502	1.03921879616724	1.03922254166978	4982.36828283194	4794.32238123034
gene:Smp_041450	0.998913980112724	0.0010860198872759	0.982717730875895	0.98271487112828	2719.21135946931	2767.04017839743
gene:Smp_041460	0.182859872867197	0.817140127132803	0.872333954683074	0.872266470953865	755.550922074255	866.194247479573
gene:Smp_041480	0.997868504052143	0.00213149594785747	0.965394620872198	0.965387242349566	2073.08751328328	2147.41584357937
gene:Smp_041490	0.0105502125404114	0.989449787459589	1.2882784106438	1.28875363405024	357.94478840268	277.74268984322
gene:Smp_041500	0.999999999999766	2.33652255367348e-13	1.1050099991495	1.10506165184875	1028.64115693125	930.844088738247
gene:Smp_041540	0	1	4.26275712057473	4.30830000504663	141.313416428431	32.7925941236423
gene:Smp_041550	0.833159465455618	0.166840534544382	1.18380720218048	1.18388718137183	1245.76557431292	1052.26558327761
gene:Smp_041570	0.999999999999779	2.21184211270687e-13	0.742566571841978	0.741587702187408	89.2889950503363	120.405959955832
gene:Smp_041600	0.982175523531178	0.0178244764688222	1.0767354643178	1.07675420864339	2018.29530371738	1874.42456223891
gene:Smp_041630	1	2.58209509232999e-16	0.968400498264472	0.968387863453351	1108.92169323372	1145.12175462483
gene:Smp_041650	0.0038364581781426	0.996163541821857	1.19356420412742	1.19365121184911	1215.86427594272	1018.60772004502
gene:Smp_041700	0.984383911044237	0.0156160889557634	0.927135882655718	0.9267457520389	79.2416395260645	85.5060537307085
gene:Smp_041730	0.995349871829461	0.00465012817053923	0.966335780211774	0.966324180648622	1284.0749165607	1328.82450737908
gene:Smp_041740	0.997784680311106	0.00221531968889362	1.03515085169631	1.03515398063568	5324.59797944635	5143.77351342141
gene:Smp_041750	0.991033578291938	0.00896642170806216	1.08019591012885	1.08023174705818	1106.82362533017	1024.61608449014
gene:Smp_041760	0.991327217410334	0.0086727825896657	1.09690431138281	1.09692046737663	3012.50028873385	2746.32428614792
gene:Smp_041770	0.998545311452358	0.00145468854764237	0.992549661682651	0.992549186895816	7131.36609711283	7184.89951508016
gene:Smp_041830	0.996946657412645	0.00305334258735503	1.0019684323824	1.00196899306706	1610.6359547668	1607.47083614499
gene:Smp_041880	0.942724808165838	0.057275191834162	1.00457969439908	1.00537012728797	2.65711321135989	2.64286697800993
gene:Smp_041890	0.993827584471817	0.00617241552818293	1.05611586288962	1.05614922571272	813.367426165661	770.12494529314
gene:Smp_041980	0.976980648937578	0.0230193510624219	1.07411871576739	1.07413042021751	3114.41491222713	2899.474879682
gene:Smp_042020	0.99786721461094	0.00213278538906043	0.869750287800592	0.869735961527616	3620.54338314426	4162.80899714146
gene:Smp_042030	1	3.53001062925688e-16	0.956870961335166	0.95684893909432	858.006475887688	896.70048462448
gene:Smp_042050	0.996554438239792	0.0034455617602085	0.983638379398945	0.983623900775636	508.936461431844	517.409779074619
gene:Smp_042060	0.985863537172895	0.0141364628271049	0.874347947586887	0.874313523000635	1461.19796469639	1671.25314103154
gene:Smp_042080	0.981028829096063	0.0189711709039368	0.92046625992866	0.920387919900399	427.831165985405	464.838741204365
gene:Smp_042090	0.998677711423132	0.00132228857686761	0.962648689446204	0.962645053517476	4527.92980023694	4703.63417673158
gene:Smp_042110	1	1.64170659228479e-16	1.02942134814644	1.02943107432643	1425.79954475497	1385.0361486097
gene:Smp_042120	0.993470219166741	0.0065297808332586	1.03245816846862	1.03250107594905	357.61303737381	346.355776950976
gene:Smp_042140	0.995633315053763	0.00436668494623663	0.938535964175996	0.938527220380977	3020.72032905139	3218.57574099235
gene:Smp_042150	0.972019267617577	0.0279807323824234	0.848445401205859	0.847600412768362	69.5970919204898	82.1125318816739
gene:Smp_042160	0.999919763267669	8.02367323313734e-05	1.05367334202776	1.05367376324589	61475.4408482596	58343.9034508592
gene:Smp_042210	0.98863537872671	0.0113646212732904	0.990656056843548	0.990620384588617	118.799416429752	119.924354550044
gene:Smp_042270	0.00782464195838628	0.992175358041614	1.12935709737861	1.1293808671946	2814.15038887366	2491.76267883426
gene:Smp_042280	1	1.91144436688091e-16	0.986555753867512	0.986537907218274	340.270859917667	344.914262339956
gene:Smp_042300	0.985005425305766	0.0149945746942337	0.963366957593847	0.963364476850042	6513.65889581201	6761.36542159542
gene:Smp_042340	0.999999999999998	2.14090267351139e-15	0.943512818263756	0.943493566166795	1267.50990336553	1343.42248202019
