	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.isoforms.results_Mean
transcript:Smp_062680.3	0.972890098935144	0.0271099010648559	1.22083868571096	1.22823331038526	20.2819631237008	16.5112610276266
transcript:Smp_062790.1	6.78116380262717e-05	0.999932188361974	1.18714872422058	1.1872437184492	1293.9287097643	1089.85780865386
transcript:Smp_062830.1	1	1.08836059948556e-17	0.868448604798635	0.86798562730498	136.42703957846	157.178132252932
transcript:Smp_062890.1	1	1.08070018121728e-17	0.931559567768698	0.931519617631665	882.806924516028	947.706943160617
transcript:Smp_062890.2	0.921495665199241	0.0785043348007592	0.958697224197796	0.952591334052453	3.55468414513916	3.73209172150927
transcript:Smp_062900.2	1	5.59125066666708e-18	0.732007351111436	0.710375712203861	4.85861839635382	6.84358228429499
transcript:Smp_062900.3	0.999999999999974	2.61417888026947e-14	0.627557982541454	0.624226837906269	38.5992879369142	61.8413745202213
transcript:Smp_062950.1	1	3.12824615824372e-19	0.960731224532486	0.960705619199398	815.053480228737	848.390866966895
transcript:Smp_062970.1	0.980832701941359	0.0191672980586409	0.83837254580208	0.838150425939278	337.38130070395	402.532658527973
transcript:Smp_062980.1	0.992582958901733	0.00741704109826659	1.14461000844914	1.14463728116552	3357.53635208272	2933.27411308072
transcript:Smp_063000.1	0.998089326555107	0.00191067344489294	0.988010407872839	0.987997135448921	493.725125101753	499.723356896235
transcript:Smp_063000.2	0.816542680286622	0.183457319713378	0.608035861823913	0.569900563250527	3.23042850590852	5.67595420826779
transcript:Smp_063030.1	0.989734711258017	0.0102652887419831	1.01768588118855	1.0177189777044	300.844473760476	295.606452430801
transcript:Smp_063040.1	0.988885367714953	0.0111146322850469	1.05714002688214	1.05720938178425	481.836224420935	455.761801426624
transcript:Smp_063070.1	0.987167834020895	0.0128321659791045	1.08814252088829	1.0881900050669	1117.43316799543	1026.87240361731
transcript:Smp_063090.1	0.0651610462629609	0.934838953737039	1.31663288970913	1.31671562881184	2787.53176393853	2117.03160180275
transcript:Smp_063110.1	0.91132053907161	0.0886794609283901	1.14622914527167	1.14636365610668	689.409013025277	601.386432408461
transcript:Smp_063120.1	0.999999992512091	7.48790929313984e-09	0.733953651618454	0.733571972606997	282.859373332451	385.595480982566
transcript:Smp_063180.1	0.988266909186389	0.0117330908136114	1.09544235144348	1.09548949276149	1226.95394531757	1120.00434374752
transcript:Smp_063180.2	0.965919097890312	0.034080902109688	1.10953031629048	1.11087819571922	49.9283183720117	44.9439099466076
transcript:Smp_063180.3	1	4.30191988695934e-16	6.65343385570484	319.402837329906	3.18402837329906	0
transcript:Smp_063190.1	0.968462075918454	0.0315379240815461	1.00762397778778	1.00790087355529	15.3420826989484	15.221738657786
transcript:Smp_063230.1	0.964422321844904	0.0355776781550961	1.19014770675288	1.19032358386735	711.909638618378	598.079165221241
transcript:Smp_063250.1	0.913398223020877	0.0866017769791226	1.1964436181928	1.19664526419215	644.898224604033	538.92016076022
transcript:Smp_063250.2	0.849522389496131	0.150477610503869	1.23561203904781	1.23645424605552	191.345457110512	154.751454150824
transcript:Smp_063260.1	0.893662351010761	0.106337648989239	0.709209328526904	0.70789011086417	86.3105170247398	121.930560688667
transcript:Smp_063260.2	0.985267293622989	0.014732706377011	1.0698563163434	1.06991791491068	671.217442336664	627.353494883342
transcript:Smp_063300.1	0.887082946603475	0.112917053396525	0.750301411588933	0.750262079949968	2634.93293774451	3512.02000679472
transcript:Smp_063330.1	0.996012047725494	0.00398795227450566	1.09755503313507	1.09759752650909	1393.96748463895	1270.01608057299
transcript:Smp_063350.1	0.969790891686235	0.0302091083137651	0.865590715955517	0.865557026474239	1910.34818970989	2207.07530030835
transcript:Smp_063380.1	0.712059516639328	0.287940483360672	0.608486710621268	0.604774985956967	35.2797636801953	58.3418903718455
transcript:Smp_063390.1	1	7.16740981653941e-19	0.943884311759619	0.943800476646664	349.470305741253	370.280452684408
transcript:Smp_063390.3	0.889520142488422	0.110479857511578	1.96440140124821	2.02345655280589	18.2700804502539	9.02408596784809
transcript:Smp_063390.4	1	1.7755833832595e-17	0.563929376178714	0.532862053921078	4.12763310415179	7.75492353641044
transcript:Smp_063420.1	0.905039713113033	0.0949602868869667	1.16211407724618	1.16214442579865	3434.20139741752	2955.05420818346
transcript:Smp_063500.1	0.986170480943699	0.0138295190563013	0.906590343754459	0.906522122846146	686.642266935885	757.447815568857
transcript:Smp_063520.1	0.96425270068313	0.0357472993168701	0.933250498640976	0.932469981541537	44.1048328608924	47.299654717209
transcript:Smp_063530.1	0.983269385453786	0.0167306145462145	0.899290737927565	0.898974132814233	158.181396229504	175.958796492827
transcript:Smp_063530.2	0.995874983230806	0.00412501676919348	1.30506648498726	1.30514791180096	2705.01301660488	2072.56966100735
transcript:Smp_063540.1	0.999999999601534	3.9846579780091e-10	0.829578262837028	0.829466034689726	696.786524983645	840.044319094924
transcript:Smp_063540.2	1	1.0749706058149e-18	1.08110080065544	1.08217059772775	45.3740910089682	41.928018926278
transcript:Smp_063580.1	0.000412773631953911	0.999587226368046	0.826117194603461	0.826053005306019	1237.89154883142	1498.56399086979
transcript:Smp_063630.1	0.976215101771347	0.0237848982286535	1.05763375108902	1.05817817175574	61.9605366021206	58.5534236806251
transcript:Smp_063630.2	0.149252907429168	0.850747092570832	0.32162583856657	0.3066034752944	7.64935653005488	24.9713102173757
transcript:Smp_063640.1	0.0136175574381882	0.986382442561812	1.17702090991412	1.17704933479221	4055.12016247975	3445.15584191911
transcript:Smp_063650.1	0.999982586317484	1.7413682516073e-05	1.036315700412	1.03634520895302	705.552200662481	680.807737725911
transcript:Smp_063670.1	0.963115616695048	0.0368843833049524	1.36628962177369	1.37004747804855	73.8661475874666	53.9123266135954
transcript:Smp_063670.2	0.980454469979484	0.0195455300205157	0.895599062434189	0.895361523589885	217.686958684688	243.128612671056
transcript:Smp_063670.3	0.918471211241718	0.0815287887582823	0.625201253595093	0.624334312828794	149.307284414492	239.152386795546
transcript:Smp_063680.1	0.969033950016765	0.0309660499832351	1.19036835679912	1.19158187451575	103.398610639195	86.7726314337148
transcript:Smp_063830.1	0.938106937742935	0.061893062257065	1.0982604667547	1.09830568552079	1320.27449140572	1202.100221964
transcript:Smp_064010.1	3.3743194210567e-05	0.999966256805789	1.32118024746998	1.32138243644322	1161.18208302085	878.760635204175
transcript:Smp_064020.1	0.987075031762585	0.0129249682374146	1.11033870500017	1.1104704135259	514.631922434086	463.434965453897
transcript:Smp_064020.2	0.98271042155823	0.0172895784417702	0.987856398738408	0.987817976930948	172.705298452437	174.835267535064
transcript:Smp_064030.1	1	4.97027646431178e-19	0.951041507113618	0.951013651327109	924.653129654392	972.282173055618
transcript:Smp_064040.1	0.993490298102121	0.00650970189787937	0.99496811309719	0.994965330651349	995.386878193079	1000.42373123508
