	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.m.1.SmLE.PZQ.ES.RNA.juv.m.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.genes.results_Mean
gene:Smp_033670	0.999999999982401	1.75987053957281e-11	0.917915000798908	0.917897759156577	2145.54719327503	2337.45860352563
gene:Smp_033680	0.926559267929802	0.0734407320701979	0.978459199715515	0.97843930973268	520.251798667298	531.716182188489
gene:Smp_033700	0.366957129686308	0.633042870313692	1.31977933271586	1.32102350763046	166.691733809336	126.18134545785
gene:Smp_033710	1.12909681604378e-13	0.999999999999887	1.31518943443896	1.31528943676402	2035.36063888656	1547.45976748642
gene:Smp_033760	2.1786380477451e-09	0.999999997821362	1.63720009146408	1.63754711706674	1476.27000206899	901.50909931812
gene:Smp_033770	0.215317791637724	0.784682208362276	0.853679056775908	0.853577600800311	604.40118177756	708.08166174331
gene:Smp_033870	0	1	0.5313097647477	0.531211089663624	1238.80413731269	2332.04624170447
gene:Smp_033930	0.872435882705602	0.127564117294398	0.943782220033381	0.943157112325486	41.6350608601028	44.1449560681582
gene:Smp_033950	1.45106149318508e-12	0.999999999998549	1.29533518477749	1.29547631685098	1330.99462659606	1027.41490100586
gene:Smp_033970	0.000940398265145248	0.999059601734855	1.22025824882565	1.22040314680615	910.812578544346	746.319260890561
gene:Smp_033990	1.04087855778978e-07	0.999999895912144	0.727476482991722	0.727309421806986	582.506540105633	800.909832247439
gene:Smp_034000	0	1	1.53600229955064	1.53626734108303	1525.37733729125	992.907896839422
gene:Smp_034080	0.000109904717812026	0.999890095282188	1.45539997956785	1.4571355069656	187.714991560327	128.821526418057
gene:Smp_034090	0.853055193064869	0.146944806935131	1.00861711474195	1.00863353834924	259.818836422647	257.594795541392
gene:Smp_034100	0.999999999999996	3.69581491069944e-15	1.2020284900925	1.20497396238624	40.5684971213819	33.665829012125
gene:Smp_034120	0.00404721848689138	0.995952781513109	1.30101948575926	1.30113864225603	1613.8322382292	1240.32072711681
gene:Smp_034190	0.00406020116318451	0.995939798836815	0.888619474422294	0.888598175735778	2281.50053453504	2567.52907090334
gene:Smp_034270	0.000290605684356127	0.999709394315644	1.45911229503834	1.45964470442373	617.979357786261	423.37341372618
gene:Smp_034300	0.780946618507791	0.219053381492209	1.10221037440115	1.10244419042414	236.602640818158	214.615504740632
gene:Smp_034400	0	1	0.690082153910365	0.689950311407939	796.276920401041	1154.11212623849
gene:Smp_034410	0.904386581130463	0.0956134188695365	0.844381265918509	0.844366681684985	4423.53017575936	5238.87527544919
gene:Smp_034420	9.56576167731038e-05	0.999904342383227	0.722971873786477	0.722947379591079	4014.45794091724	5552.90858611888
gene:Smp_034430	0.0385777586032201	0.96142224139678	0.843887036756338	0.84372634862555	402.445067325033	476.987154326923
gene:Smp_034450	6.605625890721e-08	0.999999933943741	1.37235123894726	1.37282830318865	526.071200033867	383.199756684026
gene:Smp_034490	0	1	0.747580033540957	0.747492517313522	1058.51857339149	1416.0959125994
gene:Smp_034500	0.67469837032918	0.32530162967082	1.50990780836568	1.51105200877566	330.610360910349	218.79144362353
gene:Smp_034530	0.999998811558939	1.18844106144048e-06	0.690734090332891	0.690168990624114	185.438373682295	268.689950594124
gene:Smp_034550	0	1	0.474567320513788	0.474538278809859	4215.27416576648	8882.90704588807
gene:Smp_034610	5.02827482762314e-07	0.999999497172517	3.25833862959659	3.29026296571895	114.266891242516	34.721841324891
gene:Smp_034660	9.69779748505317e-07	0.999999030220251	1.80818836713059	1.80901432572345	869.06437550302	480.403207980243
gene:Smp_034670	9.17754761076139e-12	0.999999999990822	1.60310252423643	1.6037753823831	705.773975448137	440.066573815086
gene:Smp_034680	0.999999999999938	6.18119252197667e-14	0.590545165822064	0.578939195508206	10.0180876325136	17.3114867991632
gene:Smp_034700	1	3.20732251437259e-16	0.979557815301282	0.97953495369216	430.022293519429	439.006792508025
gene:Smp_034840	0	1	0.638029488649807	0.638024812342136	24247.5644893732	38004.114636411
gene:Smp_034850	0	1	0.352604261248824	0.352483511646808	927.852354230006	2632.34675874602
gene:Smp_034860	0.238229024514839	0.761770975485161	0.570707056846819	0.561391341131042	12.6917585255416	22.6154977498429
gene:Smp_034870	0	1	2.09357061919599	2.09385398614406	3967.37780065057	1894.76768120628
gene:Smp_034920	0.792960362025448	0.207039637974552	0.897777995924583	0.897601316983238	254.968583157621	284.056632182073
gene:Smp_034940	1.47770684577608e-13	0.999999999999852	0.810299920109442	0.810266359257462	2248.645700925	2775.19555461008
gene:Smp_034980	0	1	1.99468659326232	1.99561347110637	1051.4695000877	526.8853709281
gene:Smp_035000	0.999999999999648	3.51965044106676e-13	0.755638977947676	0.754714772919036	97.9631510868231	129.804805012878
gene:Smp_035010	2.25819363208757e-13	0.999999999999774	0.643540229154546	0.643284992934062	441.085125187752	685.681614187812
gene:Smp_035020	0.923454315322233	0.0765456846777668	0.988143047112916	0.9881363946588	864.696495717448	875.078196722101
gene:Smp_035030	0	1	1.71582043487187	1.71602994300666	2878.63879719927	1677.49499280658
gene:Smp_035040	0.0966822612971605	0.903317738702839	1.54357200597773	1.54748900627974	105.426667141609	68.1240330779379
gene:Smp_035080	0.390761376222125	0.609238623777875	0.813656032356638	0.813350297148735	243.38302784233	299.237481307333
gene:Smp_035090	0.768013784983569	0.231986215016431	1.14879802530394	1.14894787134109	560.150976132068	487.532550975991
gene:Smp_035110	0.919111862468137	0.0808881375318631	1.00858975651211	1.00859443260886	909.640477213813	901.889165614952
gene:Smp_035150	0.894200789918197	0.105799210081803	0.991153604515214	0.991145644320487	540.795071357223	545.626329490193
gene:Smp_035180	0.99999999999997	2.98026318249883e-14	0.859085065427081	0.858843079389759	245.540688198104	285.89867655658
gene:Smp_035190	1.77367313614063e-07	0.999999822632686	1.67441167243111	1.67501118024155	925.132351244121	552.310105177272
gene:Smp_035200	2.9786044186686e-07	0.999999702139558	1.14179728381207	1.14180323082269	13366.594105979	11706.5640796233
gene:Smp_035210	4.44089209850063e-16	1	1.24261733393005	1.2426324108759	9817.73499363134	7900.75365923133
gene:Smp_035220	0.379933529963708	0.620066470036292	1.26004480545774	1.26118592826445	141.099266267166	111.876172454644
gene:Smp_035250	9.65894031423886e-15	0.99999999999999	0.320890365035057	0.31653015410064	24.1951679988826	76.4603384031672
gene:Smp_035260	0.94716165192518	0.0528383480748198	1.20882958293502	1.20887620928555	2658.28422164217	2198.96968147891
gene:Smp_035270	8.39661673524006e-13	0.99999999999916	1.44238856038136	1.44252513954566	2294.04300000435	1590.29365372134
gene:Smp_035280	0.999999999999996	4.35561389104018e-15	1.10271207841735	1.10286018737755	375.49978935005	340.477211024418
gene:Smp_035290	0	1	0.400521334429967	0.399110698727805	83.2646565170321	208.640524234194
gene:Smp_035300	0.339621777063149	0.660378222936851	1.13700781166704	1.13711371363539	722.270374052784	635.177462249164
gene:Smp_035310	0.000246283955164461	0.999753716044836	1.37508470285716	1.37525755057639	1465.23536746901	1065.42342870933
gene:Smp_035360	0.355749664651253	0.644250335348747	1.19956538475578	1.20004899781424	243.124614568628	202.593906183389
gene:Smp_035370	0.999999999790289	2.09710966411859e-10	0.57023433322757	0.567466736567204	43.254326626501	76.2311676994874
gene:Smp_035380	0	1	0.268890220010184	0.265955208554598	32.516842931481	122.291958695438
gene:Smp_035390	0	1	2.00625415322228	2.00727991516173	966.774466532303	481.629087418662
gene:Smp_035410	0.289483133692158	0.710516866307842	0.906031060061467	0.905978333179825	792.729816048482	874.999685128014
gene:Smp_035430	0.895207839868494	0.104792160131506	1.05610780357451	1.05611660603365	3305.14431459527	3129.52540898112
gene:Smp_035460	0.999999999999999	1.19112377464365e-15	1.09675673969233	1.09717162947721	125.617197810676	114.49095357509
gene:Smp_035470	0.141382335988176	0.858617664011824	1.14609457998409	1.14612221905834	2974.40911399998	2595.19238290448
gene:Smp_035480	1.55431223447522e-15	0.999999999999998	0.46425582054484	0.46407545441817	676.776521009918	1458.34448646693
gene:Smp_035500	0.000234456685508144	0.999765543314492	0.407417015236797	0.40629543270578	105.38511951756	259.395129946125
gene:Smp_035540	0.999999999971254	2.87460996856635e-11	0.810419644907587	0.810173934587829	306.898432851076	378.80795469909
gene:Smp_035550	0.821531447466283	0.178468552533717	0.819918166596274	0.81781357486992	34.3471380199616	42.000965672007
gene:Smp_035560	0.956431089584806	0.0435689104151941	1.01176212905575	1.01176489601562	2111.64665513602	2087.09211577
gene:Smp_035580	0.949167918786727	0.0508320812132733	0.992057941423899	0.992056393622352	2499.26928444994	2519.28154483263
gene:Smp_035620	0.108297180800425	0.891702819199575	1.17009033689002	1.17025320696416	600.028071849836	512.732087164571
gene:Smp_035650	0.329871180582199	0.670128819417801	1.35559985966054	1.35703214556819	165.407943401801	121.886849637664
gene:Smp_035700	5.10924635932497e-13	0.999999999999489	1.88989800018996	1.89076639254565	951.301469797882	503.125381265729
gene:Smp_035730	0.0817613080982507	0.918238691901749	0.827318102200002	0.827113421693069	342.5968303046	414.209889701823
gene:Smp_035790	1.82336279408446e-09	0.999999998176637	0.597627425872775	0.597552599242332	1577.63375305852	2640.16553443646
gene:Smp_035800	0.00200747459247441	0.997992525407526	0.690667203599756	0.690551786127469	908.670652992799	1315.86618951588
gene:Smp_036010	4.52415656249094e-06	0.999995475843438	1.36029918780699	1.36065340931437	679.500997762445	499.390503545461
gene:Smp_036020	0	1	1.82523242778508	1.82681137339703	468.763919168399	256.597729727834
gene:Smp_036060	0.00474693311102237	0.995253066888978	1.26819223259365	1.26836529040454	965.062539597329	760.869020340837
gene:Smp_036130	1	4.94203180275082e-16	0.967260889055831	0.967249284037032	1339.72859741698	1385.09166875005
gene:Smp_036180	0.925038546292863	0.0749614537071375	0.99457390391372	0.99457145261891	1080.89753261171	1086.79731762958
gene:Smp_036220	0	1	0.757693097057493	0.757650708129618	2126.38042261122	2806.54769181627
gene:Smp_036250	0.795847361037203	0.204152638962797	1.07851915637272	1.07858383998492	642.819633454566	595.984126394065
gene:Smp_036270	0.617223897956873	0.382776102043127	1.12311572854153	1.12313224522086	4110.37325864658	3659.74002154648
gene:Smp_036370	0.943320184445288	0.0566798155547119	1.02984983798454	1.02986453397498	1027.02167869138	997.239293290385
gene:Smp_036390	0.999371680584985	0.000628319415014916	0.797765761003007	0.797646606660241	664.675111864721	833.297766014035
gene:Smp_036400	0.0446437645811893	0.955356235418811	0.840775229874506	0.840727047278617	1364.05817104386	1622.47636517555
gene:Smp_036500	0.0146657013428624	0.985334298657138	1.32650591787935	1.32670618850042	1061.95251451898	800.440411495646
gene:Smp_036550	0.999999999999656	3.44228496842603e-13	0.851560177062985	0.85139098730015	366.736530581588	430.75158433927
gene:Smp_036590	0	1	1.50035120569575	1.5004914294269	2628.72961843785	1751.90911588717
gene:Smp_036630	0.986098233711391	0.013901766288609	0.980175638433467	0.98013391826186	228.654719075624	233.289465323199
gene:Smp_036670	0.00987121368576427	0.990128786314236	6.04128660911282	7.2080681357731	15.2808401159082	2.11135066260278
gene:Smp_036720	0.999742113830205	0.000257886169794997	2.56325338700669	2.59020164840223	73.7622147920572	28.4712631624892
gene:Smp_036780	0	1	0.443105762574031	0.442482318142153	194.047983314789	438.556639520374
gene:Smp_036920	0.999999999485337	5.14663189950959e-10	0.784041967656349	0.783766420981596	301.583140800279	384.789772899892
gene:Smp_036940	3.338984455592e-08	0.999999966610155	0.792930156696929	0.792830023677628	804.961030176291	1015.30350495828
gene:Smp_036950	4.68014119625604e-06	0.999995319858804	1.44928442938337	1.44947672425671	1662.73452797966	1147.12434176207
gene:Smp_036980	0.999999999998748	1.25211479739035e-12	0.716757082054904	0.715320234303486	69.2224079453769	96.7751944140644
gene:Smp_036990	0.906138199203108	0.0938618007968922	1.18593604956057	1.18601447462362	1380.56286166114	1164.03385545063
gene:Smp_037120	0	1	0.645686504936299	0.64554516006124	794.491784047824	1230.73547406173
gene:Smp_037190	8.04210320559662e-09	0.999999991957897	0.680017675668492	0.679905842904134	955.128435082057	1404.79986455757
gene:Smp_037230	0.953711066954806	0.046288933045194	1.28722735373475	1.28723855732576	16202.7205597729	12587.1910806094
gene:Smp_037290	0.975792308015678	0.0242076919843224	0.763169222102615	0.762990824919293	497.303310895252	651.784614893117
gene:Smp_037400	0.175612248730829	0.824387751269171	1.29299243222687	1.29354434096718	337.146138499326	260.635211626248
gene:Smp_037460	0.92789795223227	0.0721020477677299	0.983202628812179	0.983191366820859	719.977252405526	732.28614976543
gene:Smp_037530	0	1	0.599455161265229	0.599327638468363	924.237397502671	1542.13045570244
gene:Smp_037540	5.70336574223784e-06	0.999994296634258	1.25868703084132	1.25874086239967	2969.84095527997	2359.37233515215
gene:Smp_037590	0.525845024077009	0.474154975922991	1.37424786341083	1.37468092809331	583.259261199977	424.284284790124
gene:Smp_037640	7.7715611723761e-16	0.999999999999999	0.596883066282849	0.59671022293807	683.275929901978	1145.07835886476
gene:Smp_037690	0.999999999999996	3.81619673695477e-15	1.41552417711591	1.46458114155109	6.08073471770895	4.14868711190589
gene:Smp_037700	0	1	0.658955403837881	0.658918313927752	2974.72024876215	4514.55604845303
gene:Smp_037780	0.95212272681338	0.04787727318662	0.950877924214232	0.950867112177445	2121.03382687869	2230.63169505409
gene:Smp_037900	0.12321988110495	0.87678011889505	0.830984852143003	0.830748788202286	292.019223084195	351.515307326824
gene:Smp_037910	0	1	0.735507142651711	0.735445889235044	1559.16540168636	2120.03094999851
gene:Smp_037930	2.24265050974282e-14	0.999999999999978	0.673629951024652	0.673436343658336	557.36256691578	827.644420739965
gene:Smp_037960	0.521840123199097	0.478159876800903	1.12315851246176	1.12324692371582	768.222615751406	683.929211878732
gene:Smp_038030	0.00168799988568546	0.998312000114315	1.39959358690813	1.40001705772618	648.607957803374	463.282896485718
gene:Smp_038080	7.96858468099515e-10	0.999999999203142	1.52837288319653	1.5286133655948	1648.97041964366	1078.73264137552
gene:Smp_038100	0.961330046818479	0.038669953181521	1.01378741432603	1.01378816898674	9093.65443097347	8969.97476522208
gene:Smp_038140	0.891933135572807	0.108066864427193	0.939321424738237	0.939282500689587	718.899494314004	765.371547922171
gene:Smp_038210	0.895916024555716	0.104083975444284	1.06480345827158	1.06482654914937	1467.21673056442	1377.89209282113
gene:Smp_038240	0.696695185283552	0.303304814716448	1.13808471716163	1.1381801108578	808.89505635356	710.690396744698
gene:Smp_038300	3.77475828372553e-15	0.999999999999996	0.692198499236368	0.691889722107213	338.618188138119	489.415088013732
gene:Smp_038330	0.896960729239469	0.103039270760531	1.01648876376224	1.01650849146298	417.13136217295	410.356824946629
gene:Smp_038340	0.100448664884642	0.899551335115358	0.848596841035549	0.848534113798009	1005.55164867277	1185.04742117062
gene:Smp_038410	0.000813604296165615	0.999186395703834	0.511441306567875	0.509025632160762	50.5350486532019	99.2876491942917
gene:Smp_038420	0.933733784289494	0.0662662157105064	1.00787171436818	1.0078792821904	514.705852020069	510.681965908309
gene:Smp_038440	4.91828799908944e-14	0.999999999999951	0.561635929561975	0.561528656104892	1126.60419261731	2006.32428119626
gene:Smp_038510	0.0197225732192222	0.980277426780778	0.822904404656498	0.822892822747631	6177.75680058737	7507.36718183016
gene:Smp_038530	0	1	0.322286716083656	0.322164013055484	873.621658836426	2711.75054255932
gene:Smp_038540	0.000372897401745731	0.999627102598254	1.42359545444262	1.42471464804444	264.739154289442	185.816091317891
gene:Smp_038560	0.119758526824524	0.880241473175476	0.845038450516525	0.845016938482094	2988.59487241768	3536.72960404406
gene:Smp_038630	0.999999904061095	9.59389047726028e-08	0.697327140435629	0.696719091805577	170.266022384719	244.386951924257
gene:Smp_038680	0	1	0.529758052156481	0.529536556074918	551.955440028545	1042.34568573372
gene:Smp_038700	0.999999999999998	2.05236433766335e-15	1.06171892622832	1.06175127196836	994.672963294049	936.822372661094
gene:Smp_038710	3.05756583385275e-07	0.999999694243417	0.815229306129014	0.815111220995997	626.193308695659	768.23277787575
gene:Smp_038820	0.00206198138285318	0.997938018617147	1.52196511222014	1.52336191439363	279.482582855461	183.460900916354
gene:Smp_038830	2.94577018333797e-09	0.99999999705423	1.25632393701074	1.25651243632836	838.883431030355	667.626393223195
gene:Smp_038840	0.88365999999423	0.116340000005771	0.973461522884276	0.973424238738803	340.174545395851	349.462030649868
gene:Smp_038870	0	1	1.5500929251351	1.55027341336267	2319.81966695351	1496.39034264769
gene:Smp_038930	0.3393073691202	0.6606926308798	1.23357377679088	1.23373907825593	855.906347352778	693.747993434671
gene:Smp_038940	0.211308912777169	0.788691087222831	1.1764845355911	1.17679332458018	330.211743884161	280.601503300265
gene:Smp_038950	0.968125107869777	0.0318748921302227	0.945602526820876	0.945601089319113	17568.6615752165	18579.3590105274
gene:Smp_038960	0.805845197698496	0.194154802301504	1.27538783413225	1.27541320061364	6798.2230386534	5330.21006937248
gene:Smp_038980	0.99999999999638	3.62043568427319e-12	0.827864380110837	0.827656167216899	335.939270647224	405.89438874744
gene:Smp_039000	0	1	0.634454700151755	0.634401271508556	2131.03059567955	3359.12670319749
gene:Smp_039080	0.946924979641352	0.0530750203586476	0.962407618275248	0.962392389012576	1166.35307985964	1211.93129668496
gene:Smp_039130	2.22044604925031e-16	1	2.15593309388313	2.15641111455403	2560.21539903465	1187.25219771138
gene:Smp_039160	0	1	2.25422561042931	2.2549238455017	1988.67731576369	881.921032717971
gene:Smp_039180	0.482435314914343	0.517564685085657	1.19615722348271	1.19622629211859	1667.99516150404	1394.37931621366
gene:Smp_039300	4.85167461761193e-14	0.999999999999951	0.636410335280116	0.636358417802313	2188.05569249853	3438.40714242595
gene:Smp_039390	0.999999999999999	5.02085998101715e-16	0.97671961748864	0.976674887193449	249.563798066073	255.524161202037
gene:Smp_039400	0	1	0.789142115776589	0.789128227870907	5882.48117690512	7454.40738001981
gene:Smp_039470	0.999999999999945	5.52649034287965e-14	0.571563238934041	0.025938605396508	0	0.37552573845571
gene:Smp_039490	4.30631086345556e-11	0.999999999956937	1.65572729615884	1.6560154678576	1850.09741812548	1117.19418923319
gene:Smp_039590	0	1	0.205389938651069	0.204152266974105	64.342205185074	315.206706328501
gene:Smp_039600	0.101014145257165	0.898985854742835	0.425100544515504	0.405629433667934	5.87018850703526	14.4864541992508
gene:Smp_039640	6.2058046268465e-07	0.999999379419537	1.51282568622905	1.51312581073283	1269.40601752193	838.92619983069
gene:Smp_039650	4.61852778244065e-14	0.999999999999954	0.586146970127872	0.585698777984473	265.521982100043	453.349289930227
gene:Smp_039670	2.99760216648792e-15	0.999999999999997	2.51745040961764	2.51947803758035	925.747910850492	367.430357503401
gene:Smp_039740	5.0309756360889e-11	0.99999999994969	0.683973822789058	0.683821489701364	696.507731876442	1018.5566030774
gene:Smp_039750	1	4.94118327465551e-16	1.03355314707725	1.03360432491102	332.700340490422	321.883332363005
gene:Smp_039810	4.16336587427679e-09	0.999999995836634	0.767641644666569	0.767618888479414	3848.25587165164	5013.24062398441
gene:Smp_039820	0.838620827176268	0.161379172823732	0.915530239546041	0.915508794439696	1770.49109022318	1933.88850646574
gene:Smp_039870	0	1	2.07969209687168	2.0806769464656	1119.93136910426	538.248171700647
gene:Smp_039970	4.56001902904291e-12	0.99999999999544	0.603850951897501	0.603388955144938	254.015707591588	420.98827221824
gene:Smp_039980	0	1	0.512092314977983	0.511774734810454	386.02239105607	754.291384571173
gene:Smp_040020	0.471771409753332	0.528228590246668	0.686742803392157	0.684082551402756	39.5400842739594	57.8047830153823
gene:Smp_040080	0.872826501537995	0.127173498462005	0.926849476928872	0.926834624537992	2241.20713926178	2418.13135976953
gene:Smp_040100	0.847046144659867	0.152953855340133	1.0916931333603	1.09188704729037	253.483098114764	232.150550620904
gene:Smp_040110	0.999999999999944	5.60046710486223e-14	0.699941081800485	0.697146474310397	36.7411027863578	52.7064722775242
gene:Smp_040130	0.989388444204507	0.0106115557954934	1.00161368779182	1.00161374196975	14647.3021545565	14623.7032547237
gene:Smp_040190	0.786618675645282	0.213381324354718	0.919253788316381	0.919234078052629	1848.90291471611	2011.35245800741
gene:Smp_040270	0.999999999929028	7.09720631115221e-11	1.13014609858426	1.13019743527469	1406.74421053039	1244.68775512142
gene:Smp_040280	0.999999999999999	6.1114963997738e-16	0.95514157462061	0.9551108112144	683.781952944351	715.919444956158
gene:Smp_040350	0.79095219740142	0.20904780259858	0.939043352285395	0.938777697118391	105.751156397327	112.648360676829
gene:Smp_040360	0.888339044372226	0.111660955627774	0.943023126500724	0.942929086088341	280.484107096324	297.461051889945
gene:Smp_040460	0.00172403141205402	0.998275968587946	1.32085793796421	1.32101319717099	1340.35537703125	1014.63949775044
gene:Smp_040500	0	1	1.71047070672589	1.71073554106842	2253.27109120082	1317.13168385931
gene:Smp_040510	0.916782112676189	0.0832178873238112	0.987223882653156	0.987216868559985	882.867702679325	894.299782172933
gene:Smp_040550	1.17753305883816e-07	0.999999882246694	0.712877966042866	0.712683672776735	517.080074932786	725.543418276186
gene:Smp_040560	0.115055983462064	0.884944016537936	0.744088567153962	0.743466166308467	150.076400993782	201.863881819002
gene:Smp_040570	0.38869778983525	0.61130221016475	0.845695151214268	0.845679316859009	4046.17296583083	4784.52579881676
gene:Smp_040610	0.982011179607817	0.0179888203921831	1.07081338870445	1.07121810767156	92.0138384802999	85.8957906333623
gene:Smp_040710	0.326615160307872	0.673384839692128	0.819162982716815	0.818608387244524	131.043258938485	160.082739068576
gene:Smp_040720	0.0735386776196428	0.926461322380357	0.783077060984974	0.782961366617268	720.755874006493	920.553778415419
gene:Smp_040770	9.00390872971002e-14	0.99999999999991	1.51372851302563	1.51413224516253	945.93258710851	624.732383058469
gene:Smp_040790	0.950466958514818	0.0495330414851825	0.987232474912134	0.9872306017646	3303.79163375372	3346.52487022022
gene:Smp_040800	0	1	1.84605126473474	1.84626854116266	3529.70431010427	1911.79981065814
gene:Smp_040960	1.91384685876983e-11	0.999999999980862	0.641476828557936	0.641127537604659	323.088500668986	503.943553260442
gene:Smp_040970	0	1	1.24250122103937	1.24253731790196	4098.39180493228	3298.40345276653
gene:Smp_040990	0.229804614382361	0.770195385617639	0.763282435264528	0.76207863765073	73.566210098944	96.5367426376867
gene:Smp_041050	1.0598539607054e-06	0.999998940146039	0.822660794698724	0.822582704576216	917.157901914189	1114.97563829725
gene:Smp_041060	1.18490273148808e-09	0.999999998815097	1.60729533885895	1.60755942787204	1814.99267997316	1129.03235358548
gene:Smp_041100	0.596887098597924	0.403112901402076	0.876976006265052	0.876792632512416	288.798625935818	329.382167801694
gene:Smp_041190	0.999999335090132	6.64909867732195e-07	1.15173000374557	1.15178017415379	1710.21815618745	1484.8463940979
gene:Smp_041370	0	1	1.86065403022674	1.86101506693125	2178.13987369648	1170.39958582252
gene:Smp_041390	2.40093807502006e-07	0.999999759906192	0.841135469668596	0.841067585329172	966.372066795826	1148.98454413953
gene:Smp_041430	0.667274739968295	0.332725260031705	0.757720486919741	0.757694191345486	3427.57797151071	4523.69891932552
gene:Smp_041450	0.436930283050083	0.563069716949917	1.11164517402203	1.11167598981315	1977.43985251123	1778.7905413732
gene:Smp_041460	0	1	0.693304872541947	0.693136291525621	619.113753472535	893.21080093342
gene:Smp_041480	0.000354000219479844	0.99964599978052	1.52610511770164	1.52636214065206	1533.96692531128	1004.97884534438
gene:Smp_041490	0.18629950583516	0.81370049416484	0.711029033332552	0.71052116139589	198.479542898841	279.347679522012
gene:Smp_041500	0.577866176777791	0.422133823222209	0.910488971619078	0.910428821198002	665.178131883665	730.621672016234
gene:Smp_041540	0	1	0.0638900152686483	0.0626612203291193	23.4272650545906	374.021417382068
gene:Smp_041550	0.00731666215823357	0.992683337841766	1.91756621297249	1.91871525265927	752.259634696358	392.059450458445
gene:Smp_041570	1.15751852547419e-12	0.999999999998842	4.35090510111714	4.4356994488893	86.0532923747198	19.392417446536
gene:Smp_041600	0	1	1.60935589573134	1.6097154370169	1339.45687830791	832.104078989133
gene:Smp_041630	9.27334820044479e-09	0.999999990726652	1.46567418345716	1.46608375983926	818.391956424051	558.213192182265
gene:Smp_041650	0.00121321891090531	0.998786781089095	0.665125418602574	0.664975190795844	727.766317861301	1094.43130838971
gene:Smp_041700	0	1	0.418465488167255	0.4165207878236	61.1433289587117	146.809392324329
gene:Smp_041730	0.00190222887128488	0.998097771128715	0.569503043588913	0.569376321518168	949.671212088131	1667.92239584661
gene:Smp_041740	4.00422186186411e-07	0.999999599577814	1.39381057447909	1.39388391086654	3674.97089365906	2636.49427773028
gene:Smp_041750	7.66053886991358e-15	0.999999999999992	1.76354662188532	1.76445013913184	732.087836035263	414.905570465186
gene:Smp_041760	0	1	2.03193211505717	2.03245686173382	1962.37126027306	965.511727530797
gene:Smp_041770	6.57992211361424e-06	0.999993420077886	1.20524861596771	1.20527226565394	5135.70170953738	4261.02865150412
gene:Smp_041830	1.93732287101511e-07	0.999999806267713	0.690347798076215	0.690256469389422	1149.03771902091	1664.65780099478
gene:Smp_041880	0.999999999996012	3.98833020566878e-12	0.26020361550581	0.218476423268568	1.89177107958974	8.69469706130231
gene:Smp_041890	0.999999999999408	5.92013258768409e-13	0.872098284186476	0.87199879289006	550.376514107674	631.168068817655
gene:Smp_041980	0.0522886000264104	0.94771139997359	0.701494469356954	0.701444846207328	2071.66776308824	2953.43355909047
gene:Smp_042020	0.0517658020236119	0.948234197976388	0.594910376782753	0.594870632648619	2976.8693093751	5004.23654705304
gene:Smp_042030	1	2.69332796295604e-16	1.01403012938643	1.01404102983011	640.806444575339	631.933309712727
gene:Smp_042050	0.999999999998436	1.56437374041889e-12	1.19791507208134	1.19822992588436	369.79323589149	308.614603594803
gene:Smp_042060	8.7481953903179e-09	0.999999991251805	0.447318297093043	0.447216733338289	1194.84444512616	2671.74701635103
gene:Smp_042080	1.52648138573852e-09	0.999999998473519	0.650271548483521	0.649935723121697	332.303895563209	511.292708469503
gene:Smp_042090	0.00340857976524578	0.996591420234754	0.725149382385701	0.725120261341898	3360.15372949527	4633.92992505049
gene:Smp_042110	0.999996875548554	3.12445144613221e-06	0.839872472676662	0.839805777048501	989.928255458567	1178.7604758804
gene:Smp_042120	0	1	0.404374319330929	0.403897479582194	247.693832756853	613.273927924201
gene:Smp_042140	8.93506544988876e-05	0.999910649345501	0.6893985291934	0.689352839139594	2300.81732593934	3337.65279806882
gene:Smp_042150	3.29332581205932e-08	0.999999967066742	0.431461790433836	0.429421432459406	58.7386138046672	136.798760261915
gene:Smp_042160	2.48822074055965e-11	0.999999999975118	0.578686148778379	0.578683279482394	41718.8027262848	72092.6427609375
gene:Smp_042210	0.69261253911937	0.30738746088063	0.845787376036899	0.845040151358296	85.6162026069046	101.317969409822
gene:Smp_042270	3.09863246172881e-13	0.99999999999969	1.4611579201588	1.46134375754376	1780.43923175819	1218.35441464723
gene:Smp_042280	0	1	0.471130212408038	0.470634496840219	246.514778263393	523.803659896437
gene:Smp_042300	0.482254344963356	0.517745655036644	0.853777812166469	0.853765127176105	4831.93705933824	5659.5641680388
gene:Smp_042340	5.3860782500692e-10	0.999999999461392	1.47973956708081	1.48010267703524	960.097467753005	648.666259187757
gene:Smp_042390	0.838420942166502	0.161579057833498	1.06352857557922	1.06366768462657	238.485575236701	224.210006571349
gene:Smp_042400	1.11022302462516e-16	1	0.724300011196586	0.724222410013435	1263.27396783201	1744.32150695872
gene:Smp_042420	0.999999999999999	7.10448786131668e-16	0.952453403629781	0.952297904877701	142.953763964027	150.115043047729
gene:Smp_042430	0.106365243966022	0.893634756033978	0.675154325826464	0.673100050312986	52.2487047037615	77.6288364247806
gene:Smp_042440	0.117590260415398	0.882409739584602	1.25012835875355	1.25044516571827	484.712840374602	387.630220989757
